"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,54204,54308.58984,54413.20703,54517.84766,54622.51172,54727.20703,54767.21875,54807.24609,54847.30078,54887.375,54927.45703,54973.625,55019.77734,55065.875,55111.96484,55158.01172,55164.56641,55171.125,55177.6875,55184.24219,55190.80078,55185.82422,55180.83203,55175.83594,55170.84375,55165.86328,55142.93359,55120,55097.06641,55074.12109,55051.17969,55010.35547,54969.53516,54928.71094,54887.88672,54847.0625,54839.66406,54832.26953,54824.86328,54817.44922,54810.04688,54774.77734,54739.49219,54704.19922,54668.875,54633.55469,54564.16406,54494.76563,54425.35156,54355.92188,54286.47656,54206.82422,54127.17969,54047.52344,53967.86719,53888.21094,53809.625,53731.05469,53652.51172,53573.96484,53495.42188,53417.19922,53338.99219,53260.77734,53182.5625,53104.35156,53021.37891,52938.42578,52855.46875,52772.50781,52689.55078,52612.16797,52534.78906,52457.25781,52379.67578,52302.09766,52229.17969,52156.26953,52083.36328,52010.52344,51937.73047,51853.08984,51768.49219,51683.17578,51597.59375,51512.03906
AUT,2592.978027,2596.443359,2599.908936,2603.374268,2606.839844,2610.304932,2626.305908,2642.302979,2658.295898,2674.284668,2690.269287,2684.675293,2679.079346,2673.481934,2667.882568,2662.281494,2635.019531,2607.685303,2576.630615,2545.740967,2515.033691,2506.005859,2496.977295,2487.94873,2478.919922,2469.891602,2474.32666,2478.779297,2483.247803,2487.85083,2493.473633,2502.113037,2510.752197,2519.391602,2528.031006,2536.670654,2554.680664,2572.698975,2590.725098,2608.759033,2626.801025,2637.69873,2648.596924,2659.495117,2670.393066,2681.291504,2696.472412,2711.650635,2726.825928,2741.998291,2757.167969,2765.536865,2773.905029,2782.27417,2790.642822,2799.011475,2804.453857,2809.896484,2815.3396,2820.782715,2826.226563,2825.853516,2825.47998,2825.106934,2824.734131,2824.361328,2816.322998,2808.284912,2800.24707,2792.208984,2784.170654,2779.172852,2774.175537,2769.177979,2764.181152,2759.18457,2753.237061,2747.289307,2741.342285,2735.39502,2729.44873,2727.897705,2726.344238,2724.788574,2723.230225,2721.669434
AZE,3462.05957,3460.894287,3459.729004,3458.562012,3457.394531,3456.226563,3448.83667,3441.447021,3434.056152,3426.665527,3419.274902,3406.837891,3394.401611,3381.9646,3369.5271,3357.089844,3344.300781,3331.510254,3318.717285,3305.922363,3293.125488,3291.920898,3290.716553,3289.511719,3288.307617,3287.102783,3274.425537,3261.747803,3249.070801,3236.393066,3223.715576,3205.292236,3186.869141,3168.446045,3150.022705,3131.599609,3127.457031,3123.313965,3119.170898,3115.028076,3110.885254,3110.526611,3110.16748,3109.808594,3109.449951,3109.091064,3109.228271,3109.365479,3109.50293,3109.640137,3109.777832,3109.022949,3108.268311,3107.513672,3106.759033,3106.003906,3101.006104,3096.008057,3091.009766,3086.011963,3081.013672,3080.550537,3080.086914,3079.623535,3079.160156,3078.697021,3079.844238,3080.982178,3082.111572,3083.231934,3084.343994,3080.165527,3075.986816,3071.80835,3067.629395,3063.451172,3060.007568,3056.563721,3053.120117,3049.67627,3046.232422,3042.261475,3038.290771,3034.31958,3030.348633,3026.377686
BHS,3.830334902,3.830432892,3.830531359,3.830626011,3.830723763,3.830818653,3.830799103,3.830776215,3.830757856,3.830735922,3.830717564,3.830687761,3.830661774,3.830631971,3.830606461,3.830576658,3.830527067,3.8304708,3.830417871,3.830361605,3.830309391,3.830264091,3.830226183,3.830183268,3.830144882,3.830102444,3.830061913,3.830015659,3.829972982,3.829926252,3.82988286,3.82067132,3.798439026,3.776003599,3.753367186,3.730514765,3.709417105,3.687548161,3.664845943,3.641220331,3.616584539,3.588890791,3.56065321,3.531830549,3.502391338,3.472286224,3.472263336,3.472236633,3.472214699,3.472188234,3.472165823,3.396964312,3.274768829,3.152485132,3.030110598,2.907623768,2.907632828,2.907637596,2.907646656,2.907651424,2.907660484,2.907652617,2.907647133,2.907639503,2.907635212,2.907627583,2.907609224,2.907586575,2.907567978,2.907545567,2.907527208,2.907512903,2.907502413,2.907487869,2.907477617,2.907463074,2.907463789,2.907458544,2.907458544,2.907454967,2.907454967,2.907465219,2.907478094,2.907486916,2.90749979,2.907508612
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8602.576172,8635.788086,8669.000977,8702.214844,8735.429688,8768.644531,8793.132813,8817.635742,8842.155273,8866.691406,8891.243164,8905.375977,8919.507813,8933.639648,8947.773438,8961.905273,9000.511719,9039.152344,9077.827148,9117.05957,9156.314453,9157.226563,9158.140625,9159.052734,9159.96582,9160.879883,9203.317383,9245.754883,9288.192383,9330.629883,9373.069336,9375.980469,9378.894531,9381.811523,9384.734375,9387.65625,9404.228516,9420.422852,9436.620117,9452.818359,9469.016602,9480.762695,9492.527344,9504.308594,9516.109375,9527.929688,9528.336914,9528.744141,9529.152344,9529.558594,9529.96582,9530.277344,9530.587891,9530.899414,9531.209961,9531.519531,9533.623047,9535.727539,9537.831055,9539.93457,9542.039063,9545.391602,9548.745117,9552.097656,9555.450195,9558.802734,9562.487305,9566.169922,9569.852539,9573.537109,9577.219727,9578.867188,9580.518555,9582.172852,9583.832031,9585.495117,9597.132813,9608.772461,9620.410156,9632.047852,9643.686523,9655.811523,9667.938477,9680.064453,9692.191406,9704.316406
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,8687.081055,8642.043945,8597.007813,8551.969727,8506.933594,8461.898438,8461.509766,8444.37793,8426.490234,8407.751953,8388.045898,8374.050781,8359.525391,8344.46875,8329.260742,8312.206055,8243.891602,8175.730957,8106.67041,8022.040527,7937.477539,7877.858398,7818.240234,7758.591797,7698.92334,7639.196777,7590.95166,7542.700195,7494.442871,7446.181152,7397.914063,7389.347656,7380.759277,7372.147461,7359.769043,7346.605957,7329.792969,7312.407227,7294.950195,7277.414063,7259.793945,7266.871094,7273.945313,7281.01416,7288.078125,7295.137695,7293.670898,7292.20459,7290.73877,7289.271973,7287.808105,7290.37207,7292.938965,7295.507813,7298.079102,7300.651367,7318.637695,7336.625,7354.613281,7372.601563,7390.590332,7412.036133,7433.481934,7454.928223,7476.373535,7497.819336,7537.240234,7576.661133,7616.082031,7655.503906,7694.924805,7712.490234,7730.055664,7747.620605,7765.186523,7782.751465,7815.848633,7848.945313,7882.042969,7913.652344,7944.556152,7986.205566,8027.854004,8069.50293,8111.151367,8152.800781
BEL,1270.58374,1272.354126,1274.124756,1275.895142,1277.665649,1279.436279,1281.801636,1284.167236,1286.532715,1288.898193,1291.263672,1296.467651,1301.635742,1306.768066,1311.86499,1316.926147,1321.578735,1326.220215,1330.85022,1335.468628,1340.07605,1344.087769,1348.096558,1352.102051,1356.104248,1360.103394,1350.343506,1340.576538,1330.802002,1321.019897,1311.230347,1320.895996,1330.567017,1340.243408,1349.924805,1359.61145,1359.275024,1358.938599,1358.602295,1358.265869,1357.929443,1363.972534,1370.015747,1376.05896,1382.102539,1388.14624,1380.634033,1373.121826,1365.609863,1358.097778,1350.585571,1348.921265,1347.256836,1345.592651,1343.928101,1342.263672,1329.842285,1317.420532,1304.998901,1292.577148,1280.155396,1277.188721,1274.222656,1271.257202,1268.29248,1265.328369,1261.724731,1258.121216,1254.517578,1250.91394,1247.310425,1244.425903,1241.542114,1238.659058,1235.776978,1232.89563,1227.640869,1222.385986,1217.131226,1211.876465,1206.621582,1200.795288,1194.968994,1189.015625,1180.899536,1172.752441
BLZ,159.9281311,159.9890289,160.0499268,160.1108093,160.1717224,160.2326202,160.2256012,160.2185669,160.2115479,160.2045135,160.1974945,160.1880341,160.1785889,160.1691284,160.1596832,160.1502228,160.1306152,160.1109772,160.0913544,160.0717316,160.0521088,160.0370941,160.0220795,160.0070648,159.9920502,159.9770355,159.9610748,159.9451141,159.9291382,159.9131927,159.8971863,159.8806,159.8639679,159.8473511,159.8307343,159.8141022,159.8021851,159.7902679,159.7783051,159.7663727,159.7544556,171.4992981,183.2384186,194.9718323,206.6994781,218.4213104,218.4132385,218.4051514,218.3970184,218.3889313,218.3808594,218.2784729,218.0605774,217.8426208,217.624649,217.4066925,217.4108124,217.414917,217.4190521,217.4231415,217.4272461,216.7815094,216.1358032,215.490036,214.8437805,214.197464,214.1495667,214.1016388,214.0537415,214.0058136,213.957901,213.9535522,213.949173,213.9447937,213.9403992,213.9360352,213.572998,213.2099762,212.8469238,212.4838867,212.1208496,212.128006,212.1351624,212.1423187,212.1494751,212.1566467
BEN,3938.185547,4105.884277,4268.619141,4423.763672,4588.465332,4754.397461,4695.00293,4635.645508,4576.32373,4517.037598,4457.786133,4474.195313,4490.481934,4506.654297,4522.722656,4538.693848,4588.280273,4638.108887,4687.82959,4737.436523,4801.961426,4855.234863,4908.444824,4961.568848,5014.583984,5067.469238,5123.299805,5179.005859,5234.62207,5290.168945,5345.665527,5413.125977,5480.69873,5557.979004,5646.035645,5732.837891,5867.990723,6033.579102,6195.32373,6353.780762,6514.346191,6666.372559,6816.509277,6963.446777,7107.18457,7247.720703,7366.944336,7487.115234,7605.016602,7721.304199,7836.05957,7939.165039,8018.278809,8101.48291,8215.50293,8335.555664,8433.484375,8529.638672,8624.177734,8715.845703,8804.658203,8856.334961,8907.34082,8957.700195,9007.430664,9056.570313,9180.664063,9350.300781,9509.754883,9655.799805,9780.902344,9821.179688,9870.178711,9919.727539,9972.205078,10039.06543,10050.78027,10057.22656,10063.25488,10068.82227,10073.87207,10095.35547,10114.92285,10132.04102,10143.34961,10146.69434
BTN,298.5640869,301.8762512,305.188385,308.5005188,311.8126831,315.1248474,367.0464783,418.9672546,470.8871155,522.8061523,574.7243042,593.0817871,611.4393921,629.796814,648.1543579,666.5118408,666.9571533,667.4024658,667.8477783,668.2930908,668.7382202,669.2055664,669.6727295,670.1400146,670.6071167,671.0744019,671.4343872,671.7942505,672.1541138,672.5140381,672.8740234,683.3963623,693.9188232,704.4411011,714.963562,725.4859619,725.7290039,725.972229,726.2154541,726.4585571,726.7016602,727.4128418,728.1239624,728.8349609,729.5461426,730.2571411,730.3928833,730.5285034,730.6641846,730.7998047,730.9354858,731.7699585,732.6043701,733.4388428,734.2732544,735.107666,740.1148682,745.1220093,750.1288452,755.1356201,760.142334,760.2457886,760.3492432,760.4526367,760.5561523,760.6595459,760.744812,760.8302612,760.9155273,761.0008545,761.0862427,761.0508423,761.0154419,760.9801025,760.9447632,760.9093018,760.9539795,760.9985962,761.043335,761.0879517,761.1326294,761.1865845,761.2404785,761.2944946,761.3485718,761.4025879
BOL,10579.26172,10702.32227,10825.3877,10948.45313,11071.5166,11194.58301,11227.96582,11261.37402,11294.79785,11328.23145,11361.6748,11477.17676,11592.74414,11708.39453,11824.11426,11939.90039,12019.71289,12099.54492,12179.39746,12259.26855,12339.1582,12351.95605,12364.75488,12377.55273,12390.34961,12403.15039,12477.73438,12552.28027,12626.78809,12701.25586,12775.68164,12788.51855,12801.33008,12814.11621,12826.87793,12839.61621,12923.15625,13006.68262,13090.19531,13173.69238,13257.1748,13355.00879,13452.84375,13550.68066,13648.51953,13746.36133,13794.67969,13843,13891.31934,13939.64063,13987.96094,14040.13574,14092.30859,14144.4834,14196.65625,14248.82813,14289.05273,14329.27832,14369.50293,14409.72754,14449.95313,14509.40234,14568.85645,14628.31641,14687.77832,14747.24707,14816.79492,14886.31152,14955.81934,15025.32813,15094.83789,15193.64746,15292.48828,15391.36133,15490.26563,15589.20508,15699.27734,15809.28809,15919.23145,16029.11133,16138.9248,16250.53418,16362.15918,16473.79492,16585.44727,16697.10742
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1836.833984,1839.979858,1843.113892,1846.236328,1849.34729,1852.446533,1840.672241,1828.897583,1817.123535,1805.348999,1793.574585,1788.547974,1783.521484,1778.494507,1773.468018,1768.440674,1767.721191,1766.860107,1759.459717,1751.838135,1743.973633,1744.233276,1744.493042,1744.752808,1745.012451,1745.272217,1737.807739,1730.34021,1722.869873,1715.180542,1705.614014,1705.631958,1705.647095,1705.65979,1705.669922,1705.677734,1705.67981,1705.682007,1705.68396,1705.686401,1705.688232,1705.712891,1705.737793,1705.762451,1705.787109,1705.811768,1705.81543,1705.819458,1705.822998,1705.827026,1705.830933,1704.814453,1703.797852,1702.781616,1701.765259,1700.748901,1691.605469,1682.462524,1673.319336,1664.176147,1655.033203,1632.438721,1609.844727,1587.250977,1564.657715,1542.064819,1535.088623,1528.112915,1521.136841,1514.161255,1507.185547,1504.245239,1501.30542,1498.365112,1495.425049,1492.484741,1488.536499,1484.588257,1480.640015,1476.692017,1472.744019,1472.549805,1472.260742,1471.874756,1471.489746,1471.105957
BWA,346.9615173,506.471344,658.4000854,801.6444702,933.2748413,1058.181885,1141.047852,1219.575317,1294.186523,1365.344604,1433.401489,2392.63623,3335.998779,4266.494141,5186.538574,6098.23584,6720.380859,7341.539063,7961.777344,8581.160156,9199.742188,9838.168945,10476.41309,11114.49121,11752.40918,12390.17676,12984.48535,13578.08789,14171.03613,14763.37305,15355.14355,16066.3418,16778.23828,17489.91992,18201.41211,18912.73438,19494.5,20075.31836,20655.28125,21234.46094,21812.93164,22100.22656,22386.18164,22670.91992,22954.55273,23237.18164,23448.46484,23659.58789,23870.55469,24081.38281,24292.07813,24345.80469,24398.80664,24451.17188,24502.97656,24554.28516,24648.01953,24741.71875,24835.38281,24929.00391,25022.59375,25098.97266,25175.1875,25251.23828,25327.13281,25402.88086,25425.97656,25449.08203,25472.20703,25495.34961,25518.50977,25531.6875,25544.86719,25558.05078,25571.23828,25584.42383,25591.78516,25599.19531,25606.6582,25614.16797,25621.72852,25670.30078,25718.85938,25767.40625,25815.94531,25864.47266
BRA,150098.75,150777.5625,151455.9688,152134.4375,152812.9375,153491.5469,154063.2031,154639.125,155215.2344,155791.75,156367.75,156830.4219,157286.5469,157746.125,158207.2031,158668.4375,159133.7656,159599.3438,160065.1719,160531.2188,160997.4844,161418.0938,161838.9375,162260.0938,162681.4688,163102.7969,163409.625,163716.8281,164024.7188,164332.8125,164641.0625,164904.1875,165167.3438,165430.5625,165693.7813,165956.9844,166185.9688,166414.9531,166644.0313,166873.1406,167102.3125,167330.9375,167559.3906,167787.625,168015.625,168243.3281,168399.9063,168556.5781,168713.4375,168870.5781,169027.7813,169239.4531,169451.1719,169662.8438,169874.4531,170086.0625,170149.2813,170217.7969,170286.8438,170356,170425.125,170513.375,170601.7031,170689.9688,170778.25,170866.5469,170942.5156,171018.4844,171094.4375,171170.375,171246.3125,171344.3594,171442.375,171540.375,171638.375,171736.375,172020.4688,172304.6563,172588.9063,172873.1719,173157.5,173216.6719,173275.8438,173335.0313,173394.1719,173453.3438
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
