"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,54204,53998.60156,53793.39844,53589.47656,53384.55078,53179.69141,52624.28906,52141.55859,51666.63672,51188.94531,50714.74219,50254.67578,49794.61719,49334.56641,48874.50781,48414.3125,48612.17969,48812.19141,49012.88281,49213.57813,49414.28906,49870.06641,50324.31641,50778.44922,51232.82031,51687.46484,52233.95703,52780.86328,53327.92188,53875.03125,54422.20703,54500.67578,54579.14453,54657.59375,54736.0625,54814.46875,54893.24609,54972.33594,55051.43359,55130.52344,55209.625,55230.92578,55252.21875,55273.44922,55294.49219,55315.19922,55196.33203,55073.87891,54944.97656,54815.98047,54686.76563,54591.05469,54495.35547,54399.67578,54304.00781,54208.375,54129.44922,54050.55078,53971.65625,53892.78125,53813.92578,53945.53516,54077.16797,54208.73438,54340.19922,54471.66406,54579.35547,54687.0625,54794.75781,54902.44922,55010.13672,54801.47656,54592.82031,54384.16406,54175.51172,53966.85547,53936.75391,53907.01953,53877.35156,53847.75391,53818.22266,53488.30078,53158.50781,52828.77734,52499.04688,52169.33984
AUT,2592.978027,2582.88623,2572.791748,2562.695557,2552.595947,2542.494141,2524.387695,2506.280762,2488.173828,2470.065918,2452.001465,2439.599365,2427.197754,2414.797363,2402.397705,2389.998779,2376.403076,2362.806885,2349.211182,2335.600586,2321.932617,2309.047852,2296.162598,2283.277344,2270.391602,2257.505371,2254.436279,2251.369141,2248.304443,2245.241699,2242.179932,2219.852783,2197.522705,2174.694824,2151.104004,2127.523193,2124.411133,2121.294189,2118.170898,2115.042725,2111.908203,2126.011475,2140.139648,2154.291992,2168.467529,2182.665527,2199.516846,2216.367432,2233.224121,2249.765137,2265.887207,2270.63501,2275.391357,2280.155762,2284.927734,2289.707031,2287.396973,2285.236328,2283.231689,2281.395264,2279.724609,2291.37085,2303.016846,2314.662842,2326.308838,2337.954834,2336.760254,2335.654785,2334.635254,2333.699463,2332.866699,2343.005615,2353.130615,2363.255371,2370.002197,2376.643555,2377.608154,2378.63916,2379.734131,2380.893799,2382.135742,2361.858398,2341.576172,2321.071289,2300.517578,2279.95874
AZE,3462.05957,3452.373535,3442.736328,3433.140381,3423.543701,3413.946533,3404.000732,3394.054932,3384.110352,3374.165283,3364.019287,3362.850098,3361.68042,3360.511963,3359.344238,3358.176514,3357.117432,3356.05957,3355.002686,3353.947021,3352.895996,3354.929932,3356.958984,3358.982666,3361.000732,3363.013672,3360.451172,3357.893066,3355.336914,3352.785156,3350.249268,3351.593262,3352.932617,3354.266846,3355.595703,3356.920166,3351.710205,3346.5,3341.289551,3336.079346,3330.868652,3325.290283,3319.713135,3314.138184,3308.564697,3302.99292,3301.915527,3300.853027,3299.80542,3298.772705,3297.750732,3295.478027,3293.205078,3290.931641,3288.657715,3286.383545,3285.289063,3284.194336,3283.099365,3282.003906,3280.908203,3277.554932,3274.202881,3270.852295,3267.502686,3264.154785,3265.742432,3267.329834,3268.916748,3270.503418,3272.088867,3271.887939,3271.688965,3271.492188,3271.297363,3271.104248,3265.122803,3259.140137,3253.155762,3247.170898,3241.18335,3242.85498,3244.592529,3246.393311,3248.255615,3250.204346
BHS,3.830334902,3.830579042,3.830821514,3.831064224,3.831306934,3.831549883,3.829812527,3.828075409,3.82633853,3.824601889,3.822791815,3.841850281,3.860898972,3.878996611,3.895555973,3.911539555,3.903581619,3.895548582,3.887432814,3.879229784,3.870933533,4.474585533,5.071455956,5.661613941,6.245118618,6.821813107,6.334753513,5.84594059,5.354550838,4.859018326,4.353085041,4.20900631,3.884832859,3.825626373,3.766405582,3.707177639,3.707144499,3.707115173,3.707083464,3.707051039,3.70701623,3.706963301,3.706907988,3.706851006,3.706791162,3.706729889,3.70665741,3.706585646,3.706511974,3.706437111,3.706359386,3.706288815,3.70621562,3.706142187,3.706065655,3.70598793,3.705839872,3.705685854,3.705532074,3.705374956,3.705216408,3.705000877,3.704785585,3.704567671,3.704345703,3.704119205,3.793421984,3.882712841,3.971991777,4.061252117,4.1504879,4.150192738,4.150194168,4.319281578,5.004786015,5.732988358,5.817036629,5.902339935,5.988937378,6.076869011,6.166304111,6.166297913,6.166297913,6.166298866,6.166298389,6.166298866
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8602.576172,8600.583008,8598.595703,8596.616211,8594.644531,8592.680664,8565.148438,8537.652344,8510.192383,8482.768555,8456.166016,8434.839844,8413.569336,8392.384766,8371.296875,8350.301758,8331.621094,8312.96582,8294.337891,8275.733398,8257.148438,8254.731445,8252.319336,8249.912109,8247.509766,8245.114258,8234.65625,8224.154297,8213.666016,8201.578125,8189.028809,8184.73877,8180.469238,8176.213867,8171.944336,8165.68457,8161.566895,8157.515625,8153.526367,8149.601074,8145.737305,8143.189941,8140.660156,8138.151367,8135.660156,8133.166504,8132.269531,8131.372559,8130.474121,8129.57666,8128.679199,8127.73291,8126.377441,8125.023438,8123.669434,8122.316406,8123.905762,8125.477539,8127.048828,8128.62207,8130.192871,8126.476563,8122.394043,8118.294434,8114.179688,8110.046875,8117.879395,8123.213379,8128.538574,8133.871094,8138.204102,8140.936035,8143.709473,8146.63623,8151.254395,8156.058594,8160.269043,8163.509277,8166.691895,8169.758301,8173.07666,8172.859375,8172.654297,8172.460938,8172.167969,8171.945801
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,8687.081055,8660.007813,8632.933594,8605.861328,8578.788086,8551.714844,8525.126953,8496.102539,8464.397461,8432.495117,8395.820313,8365.143555,8332.630859,8294.53418,8256.196289,8217.579102,8197.05957,8176.222168,8155.021973,8132.746094,8109.134766,8101.215332,8088.351074,8075.319336,8062.100098,8048.664063,8046.576172,8044.292969,8041.780762,8037.959473,8032.395508,8003.651367,7973.07959,7942.070801,7910.762695,7879.229004,7844.102539,7808.745605,7773.120605,7737.174805,7700.841797,7691.757813,7681.855957,7671.582031,7660.85791,7652.170898,7627.12793,7602.340332,7577.473633,7552.415527,7527.586426,7528.793945,7530.027344,7531.195313,7532.391602,7533.619629,7542.279297,7550.910156,7559.543945,7568.181152,7576.82373,7614.311035,7651.804688,7691.044434,7731.393066,7771.736328,7812.541992,7853.337402,7894.125,7934.899902,7975.664063,7986.13623,7996.418945,8006.479004,8016.26416,8027.123535,8017.55957,8006.983398,7996.597168,7986.51416,7976.883301,7955.73291,7934.569336,7913.438477,7892.333496,7871.238281
BEL,1270.58374,1270.372192,1270.154907,1269.931519,1269.702148,1269.466797,1263.246216,1257.018433,1250.783081,1244.540405,1238.580566,1220.055542,1200.88562,1181.73999,1162.620728,1143.529175,1129.262451,1115,1100.741699,1086.319336,1071.279297,1064.142212,1057.00293,1049.860474,1042.715576,1035.567871,1026.430298,1017.262878,1008.063965,998.8317871,989.56427,981.9417114,974.2716675,966.5706787,958.8497925,951.1040039,942.0893555,933.0878906,924.0983276,915.1212158,906.1566162,919.1574097,932.1708984,945.1968994,958.2357788,971.2872925,972.7833862,974.2800293,975.7774658,977.2755127,978.7739868,978.4755859,978.1763916,977.8764648,977.5758667,977.2745972,976.37677,975.2894287,974.1954956,973.0949707,971.9879761,976.5532837,981.1204224,985.6895752,990.2606201,994.8336792,1021.6922,1048.550049,1075.407227,1102.263916,1129.123535,1129.901123,1130.510498,1131.125,1131.744507,1132.342773,1132.244019,1132.146484,1132.050049,1131.954712,1131.861694,1129.284668,1126.703735,1124.008301,1121.313599,1118.620239
BLZ,159.9281311,160.3484802,160.7688293,161.1891785,161.6094971,162.0298309,161.0265198,160.0232239,159.019928,158.0074615,156.9777832,156.2929382,155.6087341,154.925293,154.2427826,153.5614319,152.809845,152.0584564,151.307251,150.5563049,149.8056488,149.7233887,149.6419678,149.5614166,149.4787292,149.3967896,149.7425537,150.1073303,150.46875,150.8270111,151.1820679,152.168045,153.143158,154.106842,155.0584259,155.9972992,156.2216034,156.0825043,155.94104,155.7709656,155.4449463,158.0607147,160.6615448,163.2476654,165.8188019,168.3746338,167.8575287,167.3298798,166.7887573,166.2297668,165.6478729,164.8911591,164.0846252,163.2188263,162.2807159,161.2509613,162.6623077,163.935791,165.2325439,166.5698242,167.9939423,170.2003021,173.2079926,176.2568512,179.3056946,182.3545227,183.549118,184.7437134,185.9383087,187.1329193,188.3274994,189.9922791,191.657074,193.3218384,194.9866333,196.6514282,196.4868927,196.3223572,196.1578369,195.9933319,195.8287659,193.9698792,192.1109619,190.2520599,188.393158,186.5342407
BEN,3938.185547,4007.01123,4075.837402,4144.664063,4213.490234,4282.31543,4336.953125,4391.589844,4446.227539,4500.865234,4557.240234,4581.711426,4606.180664,4630.647461,4655.112305,4679.575684,4694.061523,4708.531738,4722.986328,4737.425781,4751.854004,4771.189941,4790.307129,4809.155762,4827.67041,4845.803223,4865.958984,4882.530762,4896.029297,4906.867188,4915.44873,4889.927734,4881.854492,4882.587402,4883.232422,4888.634766,4880.630859,4872.566406,4864.443359,4856.263672,4848.019531,4845.461426,4842.870605,4840.245117,4837.586914,4834.895996,4798.44873,4761.951172,4725.405762,4688.813477,4652.173828,4656.859863,4661.289551,4665.467773,4669.401855,4673.099121,4677.87793,4682.529297,4687.053223,4691.448242,4695.599609,4751.217285,4806.76416,4862.239258,4917.64502,4972.98291,4972.737305,4972.300781,4971.674805,4970.86377,4969.826172,4994.423828,5018.898926,5043.253906,5067.497559,5091.636719,5076.638184,5061.52002,5046.286621,5030.939941,5015.474609,4984.03418,4952.516602,4920.931152,4889.280273,4857.565918
BTN,298.5640869,299.138916,299.6737671,300.1968079,300.7250061,301.2604675,300.6695251,300.0782166,299.4865723,298.8947144,298.3732605,300.5907898,302.6152039,304.6350098,306.6500854,308.660553,308.9229126,309.1839905,309.4438477,309.7023926,309.9597168,309.0762634,308.1932068,307.3105774,306.4280701,305.5453186,299.9463501,294.2983704,288.6519775,283.006958,277.3634644,277.1170044,276.5906982,276.0646057,275.5387878,275.0131531,274.6369019,274.2590332,273.879303,273.4979248,273.1149292,272.8192139,272.5230713,272.2267151,271.9302368,271.6181335,271.5157166,271.4125977,271.3087463,271.2041321,271.0988159,270.3904724,269.6816101,268.9723816,268.2626343,267.5524597,267.558197,267.5466614,267.5336609,267.5191345,267.5031128,267.499054,267.4945679,267.4896851,267.484436,267.4787292,266.268219,265.0492249,263.8215942,262.5854492,261.341156,264.8408813,268.3391113,271.8307495,275.3130798,278.7836609,277.1610107,274.2497559,271.3249207,268.3862915,265.3909302,265.5022583,265.6133423,265.7242126,265.8348694,265.9453735
BOL,10579.26172,10463.75879,10348.2666,10232.66992,10116.46094,10000.24512,9895.175781,9788.163086,9674.597656,9560.916992,9447.248047,9388.360352,9329.430664,9270.459961,9211.445313,9152.191406,9142.445313,9132.697266,9122.950195,9113.202148,9103.455078,9099.583008,9095.65625,9091.730469,9087.808594,9083.887695,9073.660156,9058.195313,9042.679688,9027.110352,9011.488281,9016.647461,9021.794922,9026.930664,9032.057617,9037.169922,9046.015625,9054.861328,9063.705078,9072.549805,9081.394531,9079.023438,9076.649414,9070.492188,9062.78418,9055.25293,9177.948242,9300.573242,9422.643555,9543.696289,9663.647461,9806.183594,9947.783203,10088.5166,10227.85938,10366.79785,10666.05957,10964.69824,11262.81641,11559.85059,11857.2627,12145.71973,12434.09082,12722.29688,13010.21973,13297.98145,13496.46875,13695.17773,13894.02832,14093.0166,14292.18848,14490.91211,14689.79688,14888.83301,15085.09082,15274.6748,15284.28125,15293.91602,15303.58398,15313.28613,15323.01367,15131.68555,14940.08301,14748.37207,14556.69238,14365.05273
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1836.833984,1834.072144,1831.310181,1828.548462,1825.786499,1823.02478,1821.146484,1819.268433,1817.390259,1815.512085,1813.588623,1807.992676,1802.396484,1796.800293,1791.203735,1785.6073,1780.167358,1774.735107,1769.310547,1763.893433,1758.482788,1753.086426,1747.689575,1742.293091,1736.896851,1731.500366,1733.911011,1736.415649,1739.01355,1741.702759,1744.481201,1742.336426,1740.205566,1738.087891,1735.982422,1733.890259,1731.62854,1729.386108,1727.162476,1724.958008,1722.771606,1721.478516,1720.190674,1718.907227,1717.628784,1716.355225,1717.515259,1718.680176,1719.850708,1721.02771,1722.209717,1721.918701,1721.642334,1721.375732,1721.115967,1720.862549,1734.186768,1747.547607,1760.945801,1774.382324,1787.858398,1795.400635,1803.088501,1810.915894,1818.88269,1826.987915,1830.818115,1834.655884,1838.501465,1842.354736,1846.214844,1843.13269,1840.055542,1836.982422,1833.913208,1830.849243,1827.755493,1824.668701,1821.589233,1818.516602,1815.450806,1798.809326,1782.167969,1765.526367,1748.88501,1732.24353
BWA,346.9615173,297.7963257,256.3360291,225.5876007,195.4513702,165.44841,165.3731537,165.2975159,165.2213593,165.1446991,165.0674744,165.0770721,165.0867462,165.0964661,165.1062317,165.1160431,173.3967133,181.6770172,189.9569397,198.2364655,206.5188446,207.9270325,209.3352051,210.7433929,212.151535,213.5597229,213.5551147,213.5505676,213.546051,213.5415039,213.5369873,213.5545502,213.5720673,213.5896301,213.6071777,213.6247406,219.7893066,225.9531708,232.1163635,238.2788239,244.4399719,240.5170135,236.8448792,233.3182373,229.7932281,226.2699585,232.447464,238.6247864,244.8019104,250.9788208,257.0330811,261.8552246,266.6655579,271.4641724,276.2511902,281.0266418,281.1090698,281.1934204,281.2797241,281.3679199,281.4580994,287.3790894,293.3019714,299.2268066,305.1535034,311.0821838,311.6744995,312.2672729,312.8605957,313.4543457,314.048584,315.3974915,316.7515564,318.1107788,319.4751892,320.8447876,315.5418396,310.238678,304.9353943,299.6322632,294.3290405,294.5802002,294.8306885,295.0807495,295.3304138,295.5796509
BRA,150098.75,148678.75,147258.4531,145839.5469,144430.6875,143021.75,142082.2969,141142.875,140203.4688,139263.6406,138323.3281,137975.625,137627.9844,137280.2969,136932.625,136584.9531,137364.5938,138144.9844,138920.2813,139684.875,140449.3438,141446.8281,142441.6094,143424.2969,144393.2344,145350.875,145528.8125,145706.7188,145884.6563,146062.5938,146240.5,146324.9063,146409.7656,146495.2031,146581.1719,146667.625,146536.7969,146406.0469,146275.3438,146144.6719,146016.2344,146389.1719,146760.0938,147128.7188,147496.9219,147858.7188,148278.9688,148698.75,149118.9375,149540.1094,149962.3438,150354.7656,150746.6563,151133.7969,151525.8594,151920.6094,152554.5781,153189.6875,153825.7969,154460.375,155093.3281,156094.5625,157095.8438,158095.4219,159097.7969,160101.1719,161197.9219,162290.8438,163383.4531,164477.8906,165572.2656,166566.1406,167561.5156,168558.4844,169556.8906,170557.1875,171325.2031,172092.2656,172859.3594,173626.6563,174393.7813,174582.5781,174771.3906,174960.25,175149.7344,175340.0469
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
