"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,49715.19531,49574.06641,49432.50781,49291.09375,49149.94922,49008.87891,48490.97266,48045.75391,47608.33984,47168.15625,46730,46302.57422,45875.15625,45447.74219,45020.37109,44592.84375,44794.32031,44997.95703,45202.26953,45406.59375,45610.92578,46064.32422,46516.79297,46969.46484,47422.37109,47875.55469,48422.74609,48970.40625,49518.21094,50066.07813,50613.98047,50688.59766,50763.20703,50837.82422,50912.44922,50987.0625,51087.04688,51187.03516,51287.03125,51387.02344,51487.01953,51519.9375,51552.85156,51585.76953,51618.62891,51651.34766,51538.49219,51425.62109,51312.76172,51199.89844,51087.03125,51025.75391,50964.48047,50903.23828,50842.01172,50780.80469,50721.27734,50661.76563,50602.27344,50542.78516,50483.32031,50624.89063,50766.47656,50908.07422,51049.68359,51191.30469,51302.71094,51414.125,51525.51953,51636.92969,51748.32422,51545.71875,51343.11719,51140.51563,50937.92188,50735.32813,50708.07031,50681.1875,50654.36719,50627.625,50600.95703,50280.92188,49960.89063,49640.87109,49320.85547,49000.85156
AUT,1397.348511,1390.451172,1383.553711,1376.656372,1369.759033,1362.861572,1355.660156,1348.45874,1341.257202,1334.055786,1326.85437,1321.734619,1316.614502,1311.494751,1306.374756,1301.255005,1298.190552,1295.126099,1292.061768,1288.997192,1285.932739,1282.732788,1279.532715,1276.332397,1273.131836,1269.931396,1270.019531,1270.110962,1270.205566,1270.303711,1270.404297,1268.443115,1266.481689,1264.520508,1262.559082,1260.5979,1259.131104,1257.664429,1256.197632,1254.730835,1253.264282,1274.397583,1295.556396,1316.739258,1337.945557,1359.175049,1393.11499,1427.05835,1461.011719,1494.97522,1528.955078,1540.05957,1551.175415,1562.30249,1573.44043,1584.588745,1595.074707,1605.731934,1616.551025,1627.543457,1638.707397,1656.90979,1675.112793,1693.316284,1711.520508,1729.725586,1737.925781,1746.216309,1754.593506,1763.055542,1771.62085,1783.337524,1795.055908,1806.775635,1818.518799,1830.285767,1841.470459,1852.725342,1864.047607,1875.438599,1886.91626,1868.538208,1850.160156,1831.782227,1813.404175,1795.026123
AZE,2332.843262,2324.797852,2316.800781,2308.844971,2300.888672,2292.931641,2286.041504,2279.151611,2272.261963,2265.372803,2258.282471,2260.196533,2262.11084,2264.025879,2265.941406,2267.857666,2270.844971,2273.833252,2276.822754,2279.813721,2282.809326,2287.107422,2291.400391,2295.688721,2299.970947,2304.248535,2304.594238,2304.942871,2305.294678,2305.650391,2306.021973,2309.836914,2313.646973,2317.452148,2321.252197,2325.047852,2322.026611,2319.005371,2315.984131,2312.962891,2309.941406,2308.118164,2306.297363,2304.477295,2302.659424,2300.843018,2303.451904,2306.075928,2308.714844,2311.36792,2314.033203,2313.767334,2313.501465,2313.235352,2312.968506,2312.701904,2312.067383,2311.433594,2310.799072,2310.164795,2309.529785,2307.025391,2304.522705,2302.021484,2299.521484,2297.022705,2299.472168,2301.921387,2304.37085,2306.819336,2309.266357,2310.226563,2311.188721,2312.153076,2313.118896,2314.086914,2314.80542,2315.522949,2316.239258,2316.954102,2317.666504,2334.00708,2350.413818,2366.883545,2383.414551,2400.032227
BHS,3.303466082,3.303377867,3.303288221,3.303198814,3.303108931,3.303019285,3.302821398,3.302623749,3.302425861,3.302227736,3.302029848,3.321099043,3.340158463,3.359213352,3.378258467,3.397299528,3.39474225,3.39218545,3.389629364,3.387072802,3.384516716,3.991965055,4.592740536,5.186918259,5.774569511,6.355768681,5.883918285,5.412071705,4.940224648,4.468378067,3.996531725,3.937572718,3.878606558,3.819651842,3.760688066,3.701724052,3.701720476,3.701721191,3.701720715,3.701721191,3.701721191,3.701721907,3.701721668,3.701721907,3.701721907,3.701722622,3.701720476,3.701720715,3.701721191,3.701721668,3.701721907,3.701720715,3.701719284,3.701719999,3.701719999,3.701720715,3.701721191,3.701719761,3.701719999,3.701720715,3.701721668,3.701719999,3.701720476,3.701721191,3.701721191,3.701719761,3.791421413,3.881118536,3.970814228,4.060504913,4.150196075,4.150192738,4.150193691,4.319281578,5.004786015,5.732988358,5.817036629,5.902339935,5.988937378,6.076869011,6.166304111,6.166297913,6.166297913,6.166298866,6.166298389,6.166298866
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8098.720703,8088.783691,8078.847168,8068.910156,8058.973633,8049.036133,8015.776367,7982.51709,7949.258301,7916,7882.706055,7840.724121,7798.712402,7756.700195,7714.688477,7672.67627,7645.088867,7617.501465,7589.914063,7562.328125,7534.741699,7531.668945,7528.597168,7525.527344,7522.458496,7519.38916,7508.895508,7498.351074,7487.813965,7477.280762,7466.75293,7477.887695,7489.053223,7500.248535,7511.473633,7522.728027,7542.367188,7562.066895,7581.825195,7601.640625,7621.515137,7624.18457,7626.874023,7629.580566,7632.305664,7635.027832,7634.307129,7633.584473,7632.86084,7632.13623,7631.408691,7634.912598,7638.415039,7641.913574,7645.409668,7648.902344,7646.036133,7643.17041,7640.304688,7637.438477,7634.572266,7629.526367,7624.480957,7619.435059,7614.390137,7609.344238,7633.32959,7657.292969,7681.23291,7705.146973,7729.034668,7758.124023,7787.242188,7816.384766,7845.533691,7874.6875,7884.586426,7893.525879,7902.439941,7911.351563,7920.533203,7924.92334,7929.308594,7933.689941,7938.066406,7942.44043
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,5787.532227,5774.819336,5762.106934,5749.394531,5736.682129,5723.969727,5720.724121,5717.479004,5714.233398,5710.988281,5707.737305,5708.642578,5709.547852,5710.45459,5711.36084,5712.267578,5718.810059,5725.356445,5731.909668,5738.46582,5745.027344,5761.384766,5777.747559,5794.115723,5810.487305,5826.865234,5850.912109,5874.980957,5899.071777,5923.180176,5947.294434,5955.362305,5963.432129,5971.500977,5979.570313,5987.640625,6004.848633,6022.063965,6039.287598,6056.51709,6073.753418,6093.409668,6113.066895,6132.726074,6152.386719,6173.900879,6181.041504,6188.563965,6196.209961,6203.853027,6211.488281,6232.442871,6253.400879,6274.360352,6295.324219,6316.290527,6339.027344,6361.765137,6384.504395,6407.245605,6429.988281,6483.591797,6537.199707,6590.811035,6644.424805,6698.042969,6751.844727,6805.658203,6859.484375,6913.321777,6967.174805,6989.027344,7010.882813,7032.738281,7054.596191,7077.876465,7090.369141,7102.865234,7115.366699,7127.870605,7140.37793,7131.094238,7121.810059,7112.526367,7103.245605,7093.963379
BEL,779.4032593,775.7910156,772.1790161,768.5668945,764.954895,761.3427734,757.5841064,753.8253784,750.0666504,746.3079224,742.5492554,737.244751,731.9402466,726.6357422,721.3312378,716.0266724,714.9188843,713.8110352,712.7028198,711.5946655,710.4863281,707.184082,703.8817139,700.5793457,697.2770386,693.9746704,690.3515625,686.7283325,683.1051636,679.4819946,675.8588257,670.8890381,665.9193115,660.949585,655.9797974,651.0100708,648.4325562,645.8551025,643.2776489,640.7001953,638.1227417,655.2720337,672.4290771,689.593689,706.7659302,723.9458008,727.2127686,730.4802856,733.7484131,737.0172119,740.2861328,741.2871094,742.286499,743.2845459,744.28125,745.2764282,745.4935303,745.7103271,745.9268799,746.1431885,746.3594971,753.0680542,759.7783203,766.4903564,773.2041626,779.9197998,807.1785889,834.4368286,861.694519,888.9517212,916.2120972,920.4276123,924.6451416,928.8647461,933.0861206,937.3092041,936.47052,935.6312256,934.7918091,933.9521484,933.1123047,932.5592041,932.0061035,931.453125,930.9000244,930.3469849
BLZ,125.5719833,126.0620651,126.5521469,127.0422058,127.5322495,128.0222931,127.1353912,126.2485046,125.3616257,124.4747314,123.5878448,123.1973572,122.8068848,122.4163895,122.0259171,121.6354218,121.0827942,120.5301743,119.9775238,119.4248734,118.8721924,119.0441208,119.2168198,119.3903046,119.5645218,119.7394791,120.4049683,121.0690536,121.7317352,122.393013,123.052887,124.5848389,126.1136246,127.6392746,129.1616974,130.6808929,131.3344727,131.9861908,132.6360321,133.2839508,133.9298248,137.4893951,141.0368958,144.5723572,148.0959015,151.6074524,151.1962738,150.7851105,150.3739471,149.9627686,149.5516968,149.9795074,150.4054413,150.8294983,151.2515869,151.6716309,154.7962646,157.9016113,160.9883575,164.0573425,167.1099091,170.1591644,173.2079773,176.2568512,179.3056488,182.3545074,183.549118,184.7436981,185.9383087,187.1329193,188.3274841,189.9922638,191.6570587,193.3218384,194.986618,196.6514282,196.4868774,196.3223572,196.1578369,195.9933167,195.8287659,193.9698486,192.1109619,190.2520447,188.3931427,186.5342407
BEN,3328.4104,3369.671387,3410.931885,3452.193115,3493.454102,3534.714111,3568.37085,3602.027344,3635.684082,3669.340576,3704.387939,3722.411133,3740.432861,3758.451416,3776.468262,3794.483398,3812.666016,3830.83252,3848.983887,3867.120361,3885.245117,3916.278564,3947.093018,3977.639648,4007.851563,4037.681641,4107.312012,4173.360352,4236.333496,4296.646484,4354.703125,4368.130859,4381.379883,4394.480469,4407.439941,4420.284668,4417.499023,4414.651367,4411.742676,4408.773438,4405.738281,4406.709473,4407.644043,4408.542969,4409.405762,4410.234375,4377.733398,4345.181152,4312.57959,4279.929199,4247.22998,4257.346191,4267.203125,4276.807617,4286.165039,4295.283691,4304.26123,4313.109375,4321.828125,4330.416992,4338.76123,4398.602539,4458.371094,4518.067871,4577.695313,4637.253906,4643.31543,4649.184082,4654.863281,4660.354492,4665.619141,4696.953125,4728.163574,4759.253906,4790.23291,4821.10498,4813.258789,4805.291992,4797.209473,4789.013184,4780.698242,4755.889648,4731.002441,4706.045898,4681.022949,4655.935059
BTN,160.0832367,159.9233856,159.7241516,159.5135956,159.3087311,159.1117249,158.6902618,158.269043,157.8481293,157.4275513,156.9966888,159.8513794,162.5138855,165.1727448,167.8279419,170.4794312,170.1841888,169.888916,169.593689,169.2985229,169.0033417,169.9440002,170.8851624,171.8266602,172.7683105,173.7097015,173.1674194,172.5761261,171.9863281,171.3980103,170.811142,170.1095581,169.1288757,168.1490784,167.1701813,166.192215,165.5439301,164.8945923,164.2441254,163.5926056,162.9400635,162.6126404,162.2849731,161.9573669,161.6297607,161.2867432,160.8844147,160.4820709,160.0797119,159.6773071,159.2749023,159.1313629,158.9873657,158.8428802,158.6979675,158.5525818,158.1549988,157.7568512,157.3581085,156.958786,156.5588837,156.3006592,156.0423889,155.7841034,155.5257874,155.2674408,156.4768066,157.6776733,158.8699799,160.0536499,161.2293091,165.0189362,168.8071442,172.5887146,176.3609467,180.1214752,178.473465,175.5378876,172.5897217,169.6287079,166.6119843,166.6035461,166.5949249,166.5860748,166.5770721,166.5678558
BOL,4960.81543,4927.767578,4894.719238,4861.670898,4828.622559,4795.574219,4723.686523,4651.798828,4579.911133,4508.023438,4436.13623,4398.227539,4360.318848,4322.410156,4284.501465,4246.592773,4237.8125,4229.032227,4220.250977,4211.470703,4202.689941,4197.532227,4192.373535,4187.215332,4182.057617,4176.899902,4168.368652,4159.837402,4151.306152,4142.774414,4134.243164,4141.007324,4147.77002,4154.532227,4161.29248,4168.050781,4185.592285,4203.131836,4220.671387,4238.209961,4255.748047,4264.769043,4273.789551,4282.810059,4291.830566,4300.851074,4445.980469,4590.594727,4734.63916,4877.702637,5019.702148,5162.537598,5304.556152,5445.851074,5587.066895,5728.253906,6046.487793,6364.081055,6681.134766,6997.768066,7314.174805,7620.38623,7926.548828,8232.647461,8538.633789,8844.495117,9078.196289,9312.099609,9546.148438,9780.331055,10014.67578,10247.01367,10479.51563,10712.16992,10944.92871,11177.76465,11190.77734,11203.82031,11216.90137,11230.01563,11243.16504,11055.74707,10868.32715,10680.90723,10493.48535,10306.05957
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1046.49292,1045.086426,1043.680054,1042.273682,1040.86731,1039.460938,1037.010986,1034.560913,1032.11084,1029.660767,1027.210693,1024.593384,1021.976196,1019.359009,1016.741638,1014.124329,1015.253479,1016.390259,1017.534241,1018.685791,1019.844421,1019.458862,1019.073547,1018.688049,1018.302795,1017.917725,1030.674561,1043.525391,1056.46936,1069.505127,1082.629883,1087.380981,1092.145874,1096.923828,1101.714478,1106.517944,1111.757568,1117.016602,1122.294678,1127.591431,1132.906494,1136.08728,1139.272705,1142.463135,1145.658447,1148.858765,1155.240479,1161.627075,1168.019531,1174.418335,1180.822144,1184.512207,1188.20874,1191.911987,1195.621582,1199.337524,1215.942383,1232.583496,1249.261841,1265.978882,1282.735352,1302.313477,1322.037476,1341.900757,1361.903809,1382.044922,1391.891724,1401.746338,1411.608643,1421.478516,1431.355469,1432.892578,1434.434082,1435.980103,1437.530273,1439.084961,1442.595215,1446.112305,1449.636353,1453.167603,1456.705566,1448.134644,1439.563599,1430.992432,1422.421265,1413.85022
BWA,346.9615173,297.7963257,256.3360291,225.5876007,195.4513702,165.44841,165.3731537,165.2975159,165.2213593,165.1446991,165.0674744,165.0770721,165.0867462,165.0964661,165.1062317,165.1160431,173.3967133,181.6770172,189.9569397,198.2364655,206.5188446,207.9270325,209.3352051,210.7433929,212.151535,213.5597229,213.5551147,213.5505676,213.546051,213.5415039,213.5369873,213.5545502,213.5720673,213.5896301,213.6071777,213.6247406,219.7893066,225.9531708,232.1163635,238.2788239,244.4399719,240.5170135,236.8448792,233.3182373,229.7932281,226.2699585,232.447464,238.6247864,244.8019104,250.9788208,257.0330811,261.8552246,266.6655579,271.4641724,276.2511902,281.0266418,281.1090698,281.1934204,281.2797241,281.3679199,281.4580994,287.3790894,293.3019714,299.2268066,305.1535034,311.0821838,311.6739807,312.2662964,312.8590393,313.452301,314.0460205,315.394928,316.7490234,318.1082458,319.4726563,320.8422241,315.5380249,310.2335815,304.9290771,299.6246643,294.3201599,294.5713196,294.8218689,295.0718994,295.3215942,295.5708313
BRA,89456.47656,88819.21875,88181.95313,87544.67969,86907.40625,86270.13281,85615.38281,84960.64063,84305.89844,83651.15625,82996.41406,82782.99219,82569.58594,82356.15625,82142.75,81929.32813,82458.39844,82987.94531,83515.53125,84038.22656,84560.92969,85293.19531,86025.04688,86754.875,87479.57813,88197,88370.46094,88543.9375,88717.41406,88890.89063,89064.35938,89197.98438,89332.07031,89466.72656,89601.90625,89737.625,90026.86719,90316.21875,90605.67969,90895.27344,91184.95313,91897.45313,92610.00781,93322.59375,94035.22656,94747.92188,95615.84375,96484.35156,97353.39063,98223.33594,99094.11719,99860.69531,100628.2734,101396.7656,102165.5313,102934.5078,103907.6328,104881.8906,105857.2266,106833.3984,107810.2266,109124.75,110439.2656,111753.7969,113068.375,114382.9844,115707,117031.0625,118355.1484,119679.2969,121003.5078,122276.3047,123550.6484,124826.8125,126104.7266,127384.4609,128377.2031,129370.625,130364.6406,131359.1563,132354.1563,132774.1406,133194.2813,133614.5313,134034.875,134455.3125
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
