"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,4488.796875,4485.634277,4482.034668,4478.537598,4474.970703,4472.563965,4480.265137,4485.850586,4492.706055,4500.685547,4507.384766,4515.757813,4524.631836,4531.665527,4536.955566,4542.234863,4548.509766,4554.98877,4560.779785,4567.085449,4572.780762,4580.674805,4586.753418,4591.709961,4596.661133,4601.608398,4609.416504,4614.775879,4621.348633,4627.910645,4633.245117,4641.047852,4646.369629,4654.208496,4659.522949,4664.833496,4668.869141,4672.768066,4676.681152,4680.599121,4685.460449,4689.372559,4693.269531,4697.790527,4702.963867,4707.491699,4710.351074,4711.901367,4713.703125,4717.567871,4720.824707,4723.545898,4728.721191,4731.491699,4733.096191,4734.70459,4729.630371,4723.438965,4717.273926,4713.344238,4707.25293,4701.181152,4695.161621,4690.533691,4686.719238,4683.92334,4670.012207,4656.290039,4642.574219,4628.861328,4615.164551,4601.538574,4587.978027,4574.420898,4560.869141,4547.320313,4523.320313,4499.345215,4475.949707,4452.769043,4429.586426,4406.402344,4383.216309,4360.029297,4336.841797,4313.679199
AUT,1195.629272,1184.34314,1173.056763,1161.770508,1150.484131,1139.197998,1136.457275,1133.716553,1130.975708,1128.235107,1125.494385,1122.753662,1120.012817,1117.272095,1114.531494,1111.790649,1108.467896,1105.145142,1101.822266,1098.499512,1095.176636,1091.85376,1088.531006,1085.208252,1081.885498,1078.562622,1075.624512,1072.686401,1069.748291,1066.810059,1063.871826,1060.933716,1057.995605,1055.057373,1052.119263,1049.181152,1046.952759,1044.724121,1042.495728,1040.267212,1038.038696,1035.810059,1033.581421,1031.352905,1029.124268,1026.89563,1026.138062,1025.380249,1024.739502,1023.98291,1023.243408,1022.503662,1021.763672,1021.023254,1020.426208,1020.154114,1019.473755,1018.793213,1018.112305,1017.431152,1016.749817,1016.560364,1015.878601,1015.998596,1015.316833,1014.634949,1012.778503,1010.922058,1009.065613,1007.209167,1005.352783,1003.496399,1001.640076,999.7836304,997.927124,996.0706787,994.4697266,993.121521,992.6434326,989.9699097,987.2440796,984.4257202,984.7166748,981.8546753,979.2477417,977.0097046
AZE,1129.216309,1135.965576,1142.714966,1149.464355,1156.213867,1162.963135,1167.067383,1171.171631,1175.275757,1179.379883,1183.484009,1187.588135,1191.692261,1195.796021,1199.900024,1204.003906,1206.184204,1208.364624,1210.544922,1212.72522,1214.90564,1217.08606,1219.266357,1221.446655,1223.627075,1225.807373,1226.603882,1227.400391,1228.197021,1228.993408,1229.789795,1230.586182,1231.382568,1232.178833,1232.97522,1233.771606,1233.286011,1232.800415,1232.314697,1231.829102,1231.343506,1230.857788,1230.372192,1229.886475,1229.400879,1228.919434,1228.206665,1227.493896,1226.781006,1226.067871,1225.354736,1224.641602,1223.928223,1223.214966,1222.501343,1221.787842,1220.318604,1218.849243,1217.379761,1215.910034,1214.440308,1212.970337,1211.500366,1210.030273,1208.560059,1207.0896,1204.981934,1202.874023,1200.766357,1198.658569,1196.551025,1194.443115,1192.335449,1190.227783,1188.119873,1186.012207,1182.147217,1178.282349,1174.41748,1170.55249,1166.6875,1162.822632,1158.957764,1155.092773,1151.70459,1147.8396
BHS,0.526868582,0.548114479,0.563806295,0.579368412,0.59487623,0.624345481,1.515857339,2.407181978,3.298316717,4.189257622,5.080003738,5.970552444,6.860899925,7.751044273,8.640981674,9.530709267,9.754219055,9.97772789,10.20123672,10.42474747,10.6482563,10.87176609,11.09527493,11.31878471,11.5422945,11.76580429,11.87388515,11.98196411,12.09004498,12.19812584,12.30620575,12.41428375,12.52236557,12.63044643,12.7385273,12.84660625,13.06681824,13.28702545,13.50723553,13.72744465,13.94765472,14.1678648,14.38807678,14.60828686,14.82849693,15.04863548,15.17532635,15.30105019,15.42590809,15.54824734,15.6698513,15.79153919,15.91330719,16.03515625,16.15709114,16.2790966,16.533144,16.78718185,17.04120636,17.29522514,17.54923058,17.80322838,18.05721474,18.31119156,18.56512642,18.81904221,18.70401382,18.58572197,18.46227264,18.33797836,18.21385574,18.08990288,17.9661293,17.90114403,17.84998322,17.79881287,17.7615242,17.72422981,17.68693161,17.64962769,17.61231995,17.57500648,17.53769112,17.50037956,17.46306419,17.42575073
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,503.855072,490.4064331,476.9577332,463.5090942,450.0603943,436.6117249,429.9255066,423.4638977,417.1352539,410.8117981,404.4935608,398.1805725,391.840332,385.4434814,379.053833,372.6713867,364.0073853,355.9274292,347.8123169,339.6584778,331.461792,323.2171326,314.9189148,306.5570984,298.137085,289.6558838,279.1247864,268.0784607,256.0583191,243.1360779,229.6533813,216.0873108,202.5599365,189.0309601,175.0163269,160.3747864,145.6167603,130.4736938,115.3258743,100.1674652,87.06822968,73.01137543,59.17833328,45.03291702,31.05215454,17.72560883,4.226641655,0.692966938,0.484582037,0.306889772,0.128448978,1.16408E-09,1.06469E-09,9.30844E-10,8.31462E-10,7.53318E-10,6.89757E-10,6.36816E-10,5.91916E-10,5.53281E-10,5.19641E-10,4.90053E-10,4.63806E-10,4.40348E-10,4.19245E-10,4.00151E-10,3.82785E-10,3.66917E-10,3.52358E-10,3.38948E-10,3.26553E-10,3.15061E-10,3.04374E-10,2.94409E-10,2.85094E-10,2.76365E-10,20.61364937,30.28701591,44.41891479,57.62864304,62.01260757,63.62120438,76.67121124,85.25431824,90.38723755,92.15368652
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,2899.548584,2899.637939,2899.729004,2899.820313,2899.912598,2900.005615,2899.043213,2898.080811,2897.118896,2896.157227,2895.196045,2894.235596,2893.274658,2892.314453,2891.354736,2890.39502,2887.749512,2885.104004,2882.458496,2879.812988,2877.16748,2874.521973,2871.875977,2869.230469,2866.584961,2863.938965,2860.580811,2857.221924,2853.863525,2850.504883,2847.145996,2843.787598,2840.428467,2837.070068,2833.710449,2830.351563,2824.876465,2819.401611,2813.926514,2808.451172,2802.976318,2797.500732,2792.025635,2786.550537,2781.074951,2775.599854,2771.624023,2767.648193,2763.672363,2759.696533,2755.719971,2751.743896,2747.767578,2743.79126,2739.814697,2735.837891,2730.21875,2724.599609,2718.980469,2713.361328,2707.742188,2702.123047,2696.503906,2690.884766,2685.265381,2679.646484,2672.693115,2665.739502,2658.785889,2651.83252,2644.878906,2637.925537,2630.971924,2624.018799,2617.065186,2610.112061,2598.851074,2587.590088,2576.324219,2564.975342,2553.626221,2542.278076,2530.929688,2519.582275,2508.234863,2496.887695
BEL,491.180481,489.2772522,487.374115,485.4709167,483.567688,481.6644897,482.2860413,482.9075623,483.5291748,484.1508789,484.772644,485.3944397,486.0163574,486.6383362,487.2603149,487.8824463,488.9821777,490.0819397,491.1817017,492.2814331,493.3811951,494.480957,495.5806274,496.6802979,497.7800598,498.8797607,500.5584412,502.2371216,503.915802,505.5946045,507.2732544,508.9519348,510.6306152,512.3093262,513.9880371,515.666687,517.5873413,519.5079956,521.4285278,523.3491211,525.2696533,527.1901245,529.1105957,531.0310669,532.951416,534.8719482,537.961731,541.0512085,544.1401367,547.2286987,550.3168335,553.404541,556.4918823,559.5787964,562.6652832,565.7514038,569.3545532,572.9572144,576.5593872,580.1610718,583.7623901,587.3631592,590.963501,594.5634155,598.1628418,601.7618408,604.932312,608.1025391,611.2724609,614.4421387,617.6115112,620.7807007,623.949585,627.1182251,630.2867432,633.4549561,636.3599243,640.1893921,644.2138672,648.5802002,651.3901367,654.465332,657.3046265,661.1021729,663.6730957,666.5748901
BLZ,34.35612869,35.09527969,35.72581482,36.35635376,36.98690033,37.7857399,39.60802841,44.10995483,45.93402863,47.75811386,49.58219528,51.40629196,53.2303772,55.05447006,56.87855148,58.70264816,59.25709915,59.81159592,60.36616516,60.92078018,61.47546387,62.03020096,62.58500671,63.13986588,63.6947937,64.24977112,63.92651749,63.51190186,63.09771729,62.68394089,62.27058029,61.85334396,61.42225266,60.99195862,60.56245422,60.13374329,59.35323334,58.57339478,57.79420471,57.01565933,56.23778152,55.46055984,54.68400955,53.90813828,53.13294601,52.35843277,51.27064133,50.18348694,49.09703445,48.01132584,46.92638016,45.84223557,44.75893784,43.67651749,42.59502792,41.51449966,40.73675156,39.99682999,39.25770187,38.51606369,37.7717514,37.02455902,36.27428436,35.52069473,34.76352692,34.00248718,33.45220947,32.90175247,32.35109711,31.80023193,31.24915314,30.69783592,30.1462841,29.59446716,29.04238319,28.49001122,27.60466957,26.62351418,25.63760948,24.64632797,23.64903069,22.6449585,21.6331768,20.51664543,19.32365608,18.12832642
BEN,609.7745972,615.5731201,621.371582,627.1697388,632.9679565,638.7659302,645.5740967,652.3823242,659.1904297,665.9985352,672.8066406,679.6147461,686.4227295,693.2307739,700.0388184,706.8467407,712.8390503,718.8311768,724.8234253,730.8156738,736.8078613,742.8001099,748.7922974,754.7844849,760.7767334,766.7689209,769.5793457,772.3897705,775.2001343,778.010498,780.8208618,783.6313477,786.4417114,789.2521362,792.0625,794.8728027,795.8666382,796.8605957,797.8544312,798.8483276,799.842041,800.8359375,801.829834,802.8236084,803.8175049,804.8114014,804.4041138,803.9967651,803.5889893,803.1812134,802.7731323,802.3649292,801.9563599,801.5477295,801.138916,800.7297974,803.3390503,806.5723267,809.8103638,813.0533447,816.3015747,819.5550537,822.814209,826.0789795,829.3498535,832.6269531,836.6635742,840.7064209,844.7558594,848.8121338,852.8757324,856.9470215,861.0263672,865.1140747,869.2107544,873.3166504,876.8746948,880.4411621,884.0166626,887.6018677,891.1968994,894.8026123,898.4973755,902.2207031,905.9547119,909.6218872
BTN,138.4808655,134.7258453,130.9708557,127.2158432,123.4608459,119.7058334,117.2820969,114.8583603,112.434639,110.0108948,107.5871735,105.1634521,102.7397156,100.315979,97.89224243,95.46851349,93.15627289,90.84402466,88.53177643,86.21951294,83.90726471,81.59501648,79.28277588,76.97052002,74.65827179,72.34602356,70.48085022,68.58071136,66.47964478,64.36956787,62.08323669,59.69015884,57.26105881,54.76473618,52.21347809,49.61212921,47.97743225,45.96037292,43.87213135,41.67181396,39.35839081,36.65494537,33.34947968,29.81231689,25.96115685,21.55721092,15.6442976,9.485122681,3.385890245,1.665859938,0.697254777,1.48252E-05,1.4825E-05,1.48249E-05,1.48249E-05,1.48249E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48248E-05,1.48247E-05,1.48247E-05,1.48247E-05,1.48247E-05,1.48247E-05,1.48247E-05,1.48247E-05,1.148012161,3.936930895,7.639285088,12.32287121,20.38981628,22.36726189,27.64876938,29.91169548,40.2371521,46.46168518
BOL,5618.445801,5659.231934,5702.26416,5749.352539,5789.661621,5831.708984,5863.286133,5892.706543,5930.668945,5962.144531,5999.155762,6028.939941,6064.112305,6088.162598,6118.186035,6159.110352,6172.071777,6185.286621,6198.512695,6212.272461,6225.304199,6238.413574,6251.601074,6264.98584,6282.325195,6295.494141,6295.717773,6295.908203,6296.081055,6296.185059,6296.244141,6296.299805,6296.356934,6296.414063,6296.458008,6296.483887,6274.17041,6251.901855,6229.632813,6207.363281,6185.092285,6162.821289,6140.549316,6118.277832,6096.006348,6073.731445,6043.31543,6012.874023,5982.433105,5951.990234,5921.544434,5891.098633,5860.651855,5830.205078,5799.757324,5769.30957,5730.060547,5690.656738,5651.246094,5611.813477,5572.37207,5532.922852,5493.463379,5453.994141,5414.511719,5375.016602,5336.041016,5297.041504,5258.031738,5218.992188,5179.939941,5140.876953,5101.697266,5062.169434,5022.619629,4983.04541,4941.635742,4900.188477,4858.418457,4816.347656,4774.212402,4731.998047,4689.425293,4646.550781,4603.630371,4560.64502
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,790.3413086,783.2271729,776.1130371,768.9990234,761.8849487,754.770813,755.4609375,756.151001,756.8410034,757.5311279,758.2212524,758.9112549,759.6013794,760.2913818,760.9815063,761.6715698,763.2824097,764.8932495,766.5040894,768.1148682,769.725769,771.3366089,772.9473267,774.5581665,776.1690674,777.7798462,779.5313721,781.2828979,783.0343628,784.7859497,786.5374146,788.2890015,790.0407104,791.7922974,793.5438843,795.2954712,796.4946289,797.6879272,798.8755493,800.057312,801.2335205,802.4041138,803.5691528,804.7285767,805.8825073,807.031189,809.2833252,811.460144,813.6348877,816.1352539,818.4163818,820.5648804,823.1079712,825.2427368,827.3708496,829.4923096,830.9788818,833.6067505,835.8759766,838.3572998,840.4921875,842.2315674,844.0310669,845.2941284,847.5654297,849.3795166,843.1928711,837.0060425,830.819458,824.6328125,818.4459839,812.2593384,806.0725708,799.8859253,793.6992798,787.5125122,777.3522339,767.1920776,757.0317993,746.8717041,736.7113647,726.5512085,716.3909302,706.2307739,696.0704956,685.9103394
BWA,1.24677E-10,0.199049383,0.397663534,0.595839798,0.793581307,0.990889966,1.278879046,1.566641688,1.854239583,2.141845226,2.429458857,2.717062712,3.00466609,3.292267561,3.579875469,3.867474794,4.135335922,4.403193951,4.671058178,4.938916683,5.206773758,5.47463274,5.742491722,6.010355949,6.27821064,6.546072006,6.532215595,6.518356323,6.504498005,6.490638733,6.476779938,6.462920666,6.449062347,6.435202599,6.421343803,6.407485485,6.372362137,6.337239265,6.302116394,6.266993046,6.231870174,6.196748257,6.161624908,6.126502514,6.091378689,6.056255817,6.007496834,5.95873785,5.909977913,5.861218452,5.812459469,5.763699055,5.714940548,5.666180611,5.61742115,5.56866169,5.495519161,5.422376633,5.349233627,5.276090145,5.20294714,5.129804134,5.056661129,4.983518124,4.910375118,4.83723259,4.713218689,4.589205265,4.465191364,4.341177464,4.217163563,4.093150616,3.969136477,3.845122576,3.721108675,3.597094774,3.425050974,3.25300765,3.080964088,2.90892005,2.736876249,2.564832926,2.392789125,2.220745325,2.048701763,1.876658082
BRA,60642.26563,60687.63281,60743.03516,60794.87891,60888.80859,60944.45703,61082.44922,61226.73438,61437.92188,61584.16406,61774.10156,61936.11328,62109.32422,62144.875,62183.37891,62268.84375,62219.875,62152.11328,62084.74219,62015.71094,61972.61328,61904.67969,61875.35547,61828.55469,61793.58984,61775.49219,61553.99219,61332.48828,61110.96484,60889.44531,60667.9375,60446.43359,60224.92188,60003.42188,59781.89844,59560.375,59068.96484,58577.53125,58086.06641,57594.61328,57103.14453,56610.46875,56117.44922,55624.28125,55131.01953,54637.71875,54052.98828,53468.19141,52883.24609,52298.13672,51712.89844,51127.41406,50540.48438,49950.58984,49360.46094,48770.55469,48068.50781,47367.48047,46669.22266,45969.03516,45268.78906,44568.82422,43869.10938,43169.34375,42452.92188,41735.82031,41154.99609,40578.92188,40008.62109,39437.86719,38872.10547,38309.83594,37752.26953,37193.95313,36637.83594,36085.5625,35468.28906,34849.16406,34225.61719,33599.51563,32973.27344,32347.36133,31724.47656,31112.5957,30501.70508,29891.00586
