"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DJI,2.243960381,2.24386692,2.243773222,2.243364334,2.242324114,2.241281271,17.70776367,34.44796753,52.40659332,71.53044891,91.76847839,91.76290894,91.75733185,91.75176239,91.7461853,91.74061584,91.73464203,91.72865295,91.72267151,91.71669006,91.71070099,91.76443481,91.81815338,91.91405487,92.39591217,93.41418457,93.96266937,94.5111618,95.05965424,95.60813904,96.15662384,98.07476807,99.99291229,101.9110489,103.8291855,105.7473373,105.7465057,105.7456894,105.744873,105.7440491,105.7432251,105.7427063,105.7421646,105.7416382,105.7411118,105.7405853,105.7404938,105.7404099,105.740303,105.7402115,105.7401276,118.722641,132.0299683,145.6579437,159.6025848,173.860199,173.9639282,174.0701599,174.1793823,174.2918396,174.4078369,193.7887878,213.9785919,234.8717804,256.3827209,278.4415588,281.9580078,285.521698,289.1288452,292.776062,296.4599915,304.3144836,312.5175476,320.8908691,329.3771667,337.9518433,343.0062561,348.0784607,353.1677856,358.2736511,363.395813,363.7068787,364.0179138,364.3290405,364.6401978,364.9514465
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,1274.004272,1274.004272,1274.004272,1274.004272,1274.004272,1274.004272,1272.630249,1271.256348,1269.882202,1268.508301,1267.134277,1267.134277,1267.134277,1267.134277,1267.134277,1267.134277,1255.848389,1244.562378,1233.276489,1221.990601,1210.704712,1204.355103,1198.005615,1191.65625,1185.306763,1178.957275,1164.139282,1149.321167,1134.503052,1119.684814,1104.866699,1093.903809,1082.940796,1071.977539,1061.014526,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1050.051514,1071.54126,1093.02124,1114.491821,1135.953003,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907,1157.404907
ECU,2486.670654,2557.36499,2628.151611,2699.032471,2770.009766,2841.084717,2913.766602,2986.485352,3059.240967,3132.033203,3204.862061,3250.64917,3296.437012,3342.224609,3388.012451,3433.800049,3500.197021,3566.594238,3632.990967,3699.388184,3765.7854,3795.449951,3825.145996,3854.874268,3884.633301,3914.424316,3952.963135,3991.509521,4030.061768,4068.62085,4107.185547,4130.960938,4154.811035,4178.737305,4202.740234,4226.817871,4372.496094,4518.255371,4664.099121,4810.029297,4956.050781,4969.374023,4982.693848,4996.011719,5009.327148,5022.639648,5080.888184,5139.183105,5197.524902,5255.913574,5314.350098,5346.200195,5377.910645,5409.48291,5440.915527,5472.208984,5546.708008,5621.168945,5695.592285,5769.979004,5844.327637,5872.619629,5900.854004,5929.029297,5957.146973,5985.206543,6030.226563,6075.328613,6120.515137,6165.785156,6211.139648,6300.714844,6390.386719,6480.157227,6570.023926,6659.990723,6666.92334,6673.855469,6680.788574,6687.720703,6694.652344,6753.743164,6812.854492,6871.988281,6931.144043,6990.320801
EGY,3454.837402,3597.01123,3739.128906,3881.08252,4022.969238,4164.797852,4294.290039,4423.725098,4553.103027,4682.422363,4811.681152,4912.875488,5014.083008,5115.291992,5216.501465,5317.705078,5341.45166,5365.466797,5389.310059,5412.974121,5436.450684,5482.776367,5528.441406,5574.086914,5619.714844,5665.324219,5710.450195,5755.923828,5801.545898,5847.172363,5892.807617,5946.859863,6000.915527,6054.97168,6109.027344,6163.083984,6215.430664,6267.67627,6319.820313,6371.862305,6423.799805,6460.179199,6496.556641,6532.935059,6569.314941,6605.694336,6609.959473,6614.217773,6618.467773,6622.708496,6626.941895,6666.240723,6703.144043,6738.149902,6771.661621,6803.994141,6850.890625,6897.17627,6942.865723,6987.973633,7032.51416,7045.913574,7059.313477,7072.712402,7086.112305,7099.512695,7116.51416,7133.515625,7150.516602,7167.51709,7184.518066,7203.152344,7221.778809,7240.396973,7259.005371,7277.605957,7297.795898,7317.976563,7338.146973,7358.308105,7378.458008,7417.144043,7455.820313,7494.492188,7533.154297,7571.811035
SLV,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,926.6045532,926.1121826,925.619812,925.1274414,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.6350708,924.0335083,923.4320068,922.8305054,922.2288818,921.6273804,920.6948242,919.7623291,918.8297119,917.8970337,916.9645386,916.5644531,916.1643677,915.7642212,915.3640747,914.9639282,914.5742798,914.1843872,913.7946167,913.4048462,913.0150757,912.0405273,911.065979,910.0914917,909.1170044,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.1425781,908.6762085,909.2097778,909.7433472,910.2768555,910.8104248,911.3629761,911.9275513,912.5041504,913.0927124,913.6930542,913.6930542,913.6930542,913.6930542,913.6930542,913.6930542,912.5758667,911.4586792,910.3414917,909.2243042,908.1072388
GNQ,165.8256378,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,163.4695587,161.1134644,158.7574005,156.4013367,154.0452728,149.5752716,145.1052856,140.6352844,136.1653137,131.6952972,131.695282,131.695282,131.695282,131.695282,131.695282,122.4464188,113.1975327,103.9486542,94.6997757,85.45088959,85.45088959,85.45088959,85.45088959,85.45088959,85.45088959,84.87662506,84.30235291,83.72808838,83.15381622,82.57953644,82.57953644,82.57953644,82.57953644,82.57953644,82.57953644,88.05768585,93.53582764,99.01398468,104.4921417,109.9702759,115.4445496,120.9188004,126.3930511,131.8673096,137.3415833,158.9911957,177.9299469,196.9578857,216.3706512,236.2303009,236.2303009,236.2303009,236.2303009,236.2303009,236.2303009,241.6636963,247.1073914,252.5625763,258.0306702,263.5133667,278.9859314,294.4382019,309.8703003,325.2824707,340.6748047,366.0909424,391.4212646,416.6716919,441.8477478,466.9546204,470.5096436,474.0652466,477.621582,481.1785583,484.7363892,523.7563477,562.4936523,600.9898071,639.2802734,677.3952026
ERI,635.3843994,631.5496216,627.7147217,623.8311768,619.8515015,615.8729248,615.2219238,614.571106,613.920166,613.2694092,612.6186523,637.9780884,663.3787842,688.8222656,714.3101196,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,739.8440552,745.9909668,779.5333862,813.3126831,847.3361206,881.6114502,916.1466675,915.4859619,914.8251953,914.1644287,913.5036621,912.8430176,934.4907837,956.4940796,978.8329468,1001.490784,1024.451904,1024.95813,1025.460815,1025.959717,1026.4552,1026.947388,1060.833862,1095.545288,1130.642578,1167.507202,1203.555176,1207.311157,1210.672729,1214.105103,1217.622192,1221.242554,1223.042603,1224.887085,1226.779907,1228.72644,1230.733643,1265.340088,1300.760864,1336.871582,1373.565552,1410.751465,1449.024658,1487.630737,1526.526367,1565.671509,1605.029907,1619.591431,1633.995728,1648.171143,1662.072876,1675.675049,1716.604126,1757.972656,1799.592651,1841.324951,1883.068359,1883.075317,1883.082642,1883.088989,1883.095093,1883.10022
EST,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,640.5860596,639.2928467,637.9996948,636.7064209,635.413269,623.0742798,610.7351074,598.3960571,586.0568848,573.7178955,570.0963135,566.4746704,562.8530884,559.2315674,555.6099243,544.4904785,533.3711548,522.2516479,511.1322327,500.0127869,479.5013733,458.9900208,438.4787292,417.9673462,397.4559631,388.8947144,380.3335266,371.7722778,363.2110901,354.6499023,354.4881897,354.3264771,354.1647949,354.0030518,353.8413391,353.7970581,353.7527771,353.7084961,353.6642151,353.6199341,353.4577637,353.2955627,353.1333313,352.9711609,352.8089294,351.8421021,350.8752441,349.9084167,348.9415588,347.9747314,347.4285583,346.8824768,346.3363647,345.7902832,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2441101,345.2085876,345.1730347,345.1374512,345.1019287,345.0663452,345.0216064,344.9768066,344.9320374,344.8872375,344.8424683,344.8423462,344.8421936,344.842041,344.8419189,344.8417358
SWZ,193.728241,188.0326691,182.3370819,176.6233978,173.2850494,171.344101,227.3464355,283.6304016,340.2485046,397.1988831,454.4795837,484.5680542,514.7955933,545.1692505,575.697998,606.3981323,608.5939331,610.8014526,613.0192871,615.2467651,617.482605,636.2067871,654.9781494,673.7972412,692.6655273,711.5841675,728.1865845,744.8513184,761.571167,778.3413696,795.1574097,813.5509644,831.9833984,850.4527588,868.9569702,887.4940796,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4939575,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,887.4940796,908.0724487,928.6558838,949.2439575,969.8378906,990.5564575,990.5564575,990.5564575,990.5564575,990.5564575,990.5564575,1009.174805,1027.794556,1046.415405,1065.03772,1083.661011,1100.746582,1117.832764,1134.919189,1152.005981,1169.093262,1169.09314,1169.09314,1169.09314,1169.09314,1169.09314,1169.09668,1169.10022,1169.103638,1169.107178,1169.110596
ETH,18430.07813,18596.57422,18756.6543,18910.75391,19059.28516,19202.25195,19481.51172,19754.66602,20021.9707,20283.66016,20539.97266,21741.72852,22942.41211,24142.02344,25340.5625,26538.02344,27716.14453,28893.91797,30071.3457,31248.43164,32425.16602,33257.15625,34089.00781,34920.67969,35751.83203,36575.34766,36903.23438,37230.73438,37557.82031,37884.49219,38210.76563,38559.89063,38909.01953,39258.14453,39607.27734,39956.39453,40009.71094,40062.52344,40114.86328,40166.73828,40218.18359,40295.01953,40371.72266,40448.28906,40524.6875,40600.875,40722.63672,40843.07813,40963.30859,41079.30859,41198.3125,41513.38281,41827.07813,42139.45703,42450.55078,42760.39453,42914.02344,43066.98828,43219.31641,43371.01953,43522.11328,43852.48047,44180.95703,44507.80469,44833.19922,45157.3125,45446.01953,45732.52344,46017.09375,46299.96875,46581.35547,46717.04688,46851.73047,46986.0625,47120.28125,47254.47656,47450.09375,47645.00391,47839.46094,48033.62109,48227.625,48393.29297,48558.79297,48724.13672,48889.32031,49054.35547
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,178.3467255,206.4589844,234.5366669,262.5784912,290.5830078,318.5486145,354.0288391,389.3863831,424.6159668,459.7115479,494.6655273,494.6655273,494.6655273,494.6655273,494.6655273,494.6655273,495.4486389,496.2317505,497.0148926,497.7979431,498.5810852,521.1965942,543.8048096,566.4053955,588.9978638,611.5817871,611.5817871,611.5817871,611.5817871,611.5817871,611.5817871,632.6536865,653.7286377,674.8068848,695.8895264,716.9732666,717.9831543,718.9923096,720.0008545,721.008728,722.0159912,729.864502,737.6995239,745.520813,753.3283081,761.1220093,756.7814331,752.440918,748.1004639,743.7598877,739.4193115,744.4556885,749.4920044,754.5283203,759.5646973,764.6010742,770.6668091,776.7233276,782.770813,788.8093872,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334,794.8392334
FIN,2209.242432,2205.002197,2200.761963,2196.521729,2192.28125,2188.041016,2170.693848,2153.345947,2135.998535,2118.650635,2101.303467,2074.210449,2047.118042,2020.025391,1992.932617,1965.839844,1940.940918,1916.041748,1891.1427,1866.243774,1841.344727,1834.310181,1827.275757,1820.241333,1813.207031,1806.172607,1800.737549,1795.30249,1789.867432,1784.432617,1778.997559,1773.324707,1767.652344,1761.979858,1756.307373,1750.634766,1745.983643,1741.332397,1736.681274,1732.030151,1727.378906,1722.411743,1717.444336,1712.477051,1707.51001,1702.542603,1697.254761,1691.967285,1686.679199,1681.391357,1676.10376,1671.509766,1666.915649,1662.321655,1657.727783,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1653.133667,1651.706299,1650.278931,1648.85144,1647.42395,1645.99646,1643.501465,1641.006592,1638.511719,1636.016724,1633.521851,1633.5177,1633.513672,1633.509644,1633.505615,1633.501343,1633.501343,1633.501343,1633.501343,1633.501343,1633.501343
FRA,18976.69531,19123.52344,19270.33984,19417.13477,19563.91016,19710.66992,19832.48047,19954.31445,20076.17383,20198.05664,20319.96875,20514.43945,20708.96289,20903.5332,21098.1543,21292.82031,21487.31641,21681.83789,21876.38477,22070.96094,22265.56055,22391.57617,22517.58398,22643.58594,22769.58398,22895.57227,22988.2207,23080.91406,23173.6543,23266.4375,23359.26367,23427.17773,23495.09375,23563.01172,23630.93164,23698.85352,23672.77539,23646.69336,23620.61719,23594.53906,23568.46094,23539.41602,23510.36914,23481.32031,23452.27539,23423.22852,23398.1582,23373.08594,23348.01367,23322.94336,23297.87109,23257.24414,23216.61133,23175.98438,23135.35352,23094.72461,23048.47656,23002.22656,22955.97656,22909.72852,22863.48047,22835.83594,22808.19531,22780.55469,22752.91016,22725.26758,22720.72852,22716.18945,22711.65625,22707.12109,22702.5918,22686.56836,22670.53906,22654.51172,22638.48828,22622.46094,22617.02148,22611.58594,22606.15234,22600.71875,22595.28516,22546.5957,22497.9082,22449.21875,22400.5332,22351.85156
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,459.2249451,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,458.7022705,458.1795959,457.6569519,457.1342773,456.6115723,455.6199646,454.6283875,453.6367188,452.6451111,451.6534729,451.6534729,451.6534729,451.6534729,451.6534729,451.6534729,449.6017151,447.5499268,445.4981689,443.4463806,441.3945923,441.3946228,441.3946228,441.3946228,441.3946228,441.3946228,444.4033203,447.4121399,450.4208374,453.4295959,456.4383545,459.7367249,463.0350647,466.3334045,469.6317444,472.9300537,486.6489258,500.3677673,514.0865479,527.8053589,541.524231,554.6488037,567.7733154,580.8979492,594.022522,607.1470337,624.6872559,689.2855835,758.8748169,829.4542847,901.1741333,901.1741333,901.1741333,901.1741333,901.1741333,901.1741333,910.1672974,919.1746826,928.1982422,937.2402344,946.3032227,1074.792236,1203.31897,1331.881592,1460.478638,1589.108276,1793.45874,1998.008423,2202.757813,2407.709473,2612.86792,2839.085205,3066.09375,3293.816406,3522.181885,3751.127686,3931.155518,4111.799316,4292.922363,4474.488281,4656.462891
GMB,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,395.9113464,404.3272705,412.7432251,421.1591187,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,429.5750732,434.5449524,439.4545898,444.3050537,449.0975647,453.8329163,453.4828796,453.1329041,452.7828064,452.4328003,452.0827637,452.0827637,452.0827637,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,452.0828247,459.5164185,466.9172668,474.2871704,481.6278381,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,488.9397583,497.2072754,505.4432983,513.6500244,521.8291626,529.982605
GEO,501.4126892,502.216217,503.0195923,503.8228455,504.625946,505.4289551,510.3856506,515.3276367,520.2543335,525.1650391,530.0591431,526.0581055,522.0571289,518.0561523,514.0551758,510.0541992,507.5857849,505.1173706,502.6490173,500.1805725,497.7122192,496.6427307,495.5732422,494.5037537,493.4343262,492.3648376,490.293457,488.222168,486.1507874,484.0794067,482.0079956,481.0994568,480.190918,479.2823181,478.3737183,477.4651794,477.4651794,477.4651794,477.4651794,477.4651794,477.4651794,477.3366699,477.2081604,477.0796204,476.9511108,476.8226624,478.1956787,479.5687561,480.9418335,482.3149414,483.6879883,487.2705994,490.853302,494.4359436,498.0185852,501.6012878,510.1143494,518.6274414,527.1405029,535.6536255,544.166748,555.0332031,565.8918457,576.743042,587.586731,598.4230347,599.6099243,600.796936,601.9838257,603.1706543,604.3574829,615.5333252,626.7055054,637.8740845,649.0389404,660.2003174,660.2001953,660.2001953,660.2001953,660.2001953,660.2001953,660.2470703,660.2938843,660.3406372,660.3873901,660.4342041
DEU,11877.13574,11878.24512,11879.34863,11880.44727,11881.54102,11882.62891,11904.17285,11925.6748,11947.13379,11968.5498,11989.92285,11984.98438,11980.04395,11975.09961,11970.1543,11965.20508,11965.27344,11965.33203,11965.37891,11965.41211,11965.43457,11952.98828,11940.53418,11928.0752,11915.6123,11903.1416,11895.08887,11887.00586,11878.89355,11870.75195,11862.58008,11816.12891,11769.67871,11723.22852,11676.7793,11630.32813,11611.9502,11593.57324,11575.19531,11556.81738,11538.44141,11499.62402,11460.80664,11421.99121,11383.17383,11344.3584,11287.875,11231.3916,11174.90918,11118.4248,11061.94141,11031.10645,11000.26953,10969.43359,10938.59766,10907.76172,10885.44531,10863.12793,10840.80957,10818.49219,10796.1748,10748.7002,10701.22656,10653.75195,10606.27734,10558.80176,10525.15332,10491.50488,10457.85547,10424.20605,10390.55762,10333.36523,10276.16992,10218.97656,10161.7832,10104.59082,10038.68848,9972.786133,9906.883789,9840.982422,9775.079102,9688.522461,9601.964844,9515.408203,9428.849609,9342.291992
GHA,7501.453125,7499.634277,7497.81543,7496.458496,7495.488281,7494.529297,7489.791992,7485.054688,7480.316895,7475.57959,7470.841797,7463.365234,7455.887695,7448.410156,7440.933105,7433.455566,7427.025879,7420.596191,7414.166504,7407.73584,7401.70166,7392.411133,7383.118164,7373.821777,7364.522461,7355.220703,7344.140625,7333.050781,7321.94873,7311.276367,7303.171875,7312.097168,7321.066406,7332.590332,7345.201172,7357.605957,7414.398438,7476.359863,7541.98291,7610.407227,7682.219238,7786.354492,7896.10791,8009.373535,8124.719238,8241.219727,8412.023438,8583.382813,8755.670898,8929.199219,9102.894531,9390.147461,9677.401367,9969.400391,10261.99414,10559.39844,10940.0332,11322.16406,11705.67383,12090.55469,12450.35156,12663.74902,12876.36719,13088.78027,13301.18848,13513.76172,13642.125,13770.49805,13898.85938,14027.38086,14158.36621,14469.50293,14781.06152,15093.01563,15405.30273,15717.8623,15902.2832,16086.70313,16271.125,16455.54492,16639.9668,16727.62109,16815.35742,16903.16406,16990.98242,17078.81641
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,3297.0896,3296.678955,3296.268799,3295.858398,3295.447998,3295.037598,3285.885254,3276.732422,3267.579834,3258.427002,3249.274414,3217.736816,3186.198975,3154.661133,3123.123535,3091.585938,3087.865479,3084.145752,3080.425537,3076.705078,3072.984863,3067.909424,3062.833496,3057.758057,3052.682129,3047.606689,3038.755859,3029.905273,3021.054443,3012.204102,3003.353516,2992.677002,2982.000488,2971.324463,2960.647949,2949.97168,2923.300781,2896.629639,2869.95874,2843.287842,2816.616699,2794.015381,2771.414551,2748.813232,2726.211914,2703.611328,2698.766602,2693.922363,2689.077637,2684.233154,2679.388672,2645.282715,2611.176514,2577.070313,2542.964355,2508.858154,2490.284424,2471.710449,2453.136719,2434.562988,2415.98877,2419.282715,2422.574951,2425.865234,2429.154297,2432.441162,2430.082764,2427.724121,2425.365234,2423.006836,2420.647949,2418.448242,2416.247314,2414.045898,2411.844238,2409.641846,2401.554688,2393.467529,2385.379883,2377.292969,2369.205811,2363.770996,2358.336182,2352.901367,2347.466553,2342.031738
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GTM,2503.631592,2595.054443,2686.44751,2777.810303,2869.141602,2960.441406,3104.291016,3248.04126,3391.69043,3535.235352,3678.672119,3746.361084,3814.00708,3881.611084,3949.172852,4016.692139,4067.41333,4118.118164,4168.806152,4219.477539,4270.130859,4270.130859,4270.130859,4270.130859,4270.130859,4270.130859,4358.793457,4447.396973,4535.939453,4624.419922,4712.837402,4710.641602,4708.445313,4706.25,4704.054199,4701.85791,4701.85791,4701.85791,4701.85791,4701.85791,4701.85791,4706.942871,4712.035156,4717.132813,4722.238281,4727.350098,4725.927734,4724.504395,4723.081055,4721.658691,4720.23584,4765.559082,4810.882813,4856.206055,4901.529297,4946.853027,4946.853027,4946.853027,4946.853027,4946.853027,4946.853027,4945.464844,4944.077148,4942.688477,4941.300293,4939.912109,4951.113281,4962.314941,4973.51709,4984.717773,4995.919434,5002.333496,5008.769043,5015.224121,5021.701172,5028.196777,5027.416504,5026.63623,5025.855469,5025.075195,5024.293945,5024.293945,5024.293945,5024.293945,5024.293945,5024.293945
GGY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
