"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,4488.796875,4474.321777,4453.942871,4439.94043,4418.448242,4405.47998,4382.418945,4372.632813,4359.675781,4351.487305,4345.261719,4327.772461,4316.994629,4308.334473,4297.234863,4292.765137,4288.150879,4286.300293,4287.388184,4301.463379,4306.620605,4299.872559,4295.616699,4286.831055,4289.309082,4282.710938,4267.961426,4271.742676,4263.506348,4264.824219,4266.811035,4274.630859,4285.21582,4286.041992,4285.798828,4288.638672,4294.746094,4295.709961,4285.845703,4289.197266,4278.713379,4283.119141,4273.727539,4264.944336,4256.905762,4255.714844,4256.583008,4256.979492,4254.221191,4255.342773,4249.411621,4235.818848,4232.558105,4236.619629,4237.761719,4242.995605,4229.523926,4212.324219,4201.182129,4193.659668,4197.616211,4191.94873,4176.018066,4174.878906,4175.766113,4170.23291,4161.226074,4158.561035,4146.450684,4134.966309,4120.796387,4116.288086,4112.393066,4110.431641,4114.036133,4114.708008,4110.993652,4111.860352,4109.815918,4107.380371,4110.417969,4111.664063,4106.889648,4095.395264,4086.133301,4085.805664
AUT,1195.629272,1221.688965,1217.388916,1204.957031,1200.062744,1178.34314,1161.424683,1131.360962,1108.510986,1078.413086,1059.261841,1040.7146,1028.863525,1016.789063,999.970459,990.5029297,983.324707,974.2299805,968.4249878,961.2871094,954.3456421,945.6791382,932.0583496,920.4855347,911.2659912,896.0621338,882.1824341,870.8640747,854.1640625,835.6935425,814.8572388,799.37677,781.100769,765.9702148,751.9310913,735.4411011,731.2750854,726.7315063,720.335022,717.4836426,714.6309204,712.6967773,710.8115234,708.9238281,707.0502319,705.2026367,704.3735352,703.5199585,702.5493164,701.5549927,700.5547485,697.604126,694.6605835,691.6617432,688.649231,685.6568604,682.4510498,679.3414917,676.2435913,673.1123657,669.9144287,666.4949951,663.0332031,659.451355,655.7380981,651.9877319,648.5730591,645.1905518,641.6530151,638.1085205,634.5211182,635.0204468,631.4996948,627.9354248,624.4262695,620.9285278,626.3418579,624.1148071,620.5307007,616.8422852,613.1715698,617.0001831,615.6190796,612.1654663,608.6350098,605.0968018
AZE,1129.216309,1131.017212,1132.010498,1132.950317,1132.195801,1133.874634,1134.258301,1134.638184,1134.20105,1133.200928,1132.730713,1131.929932,1132.401245,1132.87439,1133.331421,1133.69397,1132.943115,1133.868164,1133.059448,1132.259644,1131.469727,1130.643799,1129.825684,1129.009277,1127.474731,1125.657593,1123.353516,1121.95105,1120.15332,1118.019287,1117.027832,1113.939209,1112.08606,1109.448853,1106.812622,1104.147827,1101.420898,1098.682251,1095.931274,1093.111084,1090.386353,1087.595703,1085.016113,1082.385986,1079.71875,1076.959595,1073.830811,1070.401245,1067.159058,1063.969849,1060.754639,1057.050659,1053.455322,1049.836792,1046.257446,1042.721191,1036.976929,1031.264282,1025.632446,1020.071289,1014.63623,1008.5578,1002.590454,996.7213745,990.9186401,985.1359253,978.6636963,972.3411255,965.9951172,959.5780029,953.1074829,945.8201904,938.6721802,931.480896,924.2913208,917.1069336,909.5031128,901.9796753,894.3364868,886.5291748,878.6622925,870.9697876,863.3434448,855.6109619,847.5783081,839.4795532
BHS,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.525213003,0.524426579,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524319589,0.524319232,0.524103701,0.523868442,0.523576677,0.523326576,0.523075759,0.522832274,0.522597492,0.522303879,0.522062838,0.521845222,0.521640301,0.521439791,0.52121222,0.521005511,0.520820498,0.520644188,0.52047503,0.520195961,0.519912243,0.519645274,0.519385636,0.519135177,0.518908858,0.518691957,0.518487751,0.518289864,0.518096089,0.517934799,0.517776847,0.517625451,0.517480671,0.517343163,0.517249942,0.517157555,0.517093301,0.517056286,0.517022371
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,503.855072,504.0335999,504.2120667,505.5737305,507.8598938,508.0083313,508.0983582,508.1322937,509.5100708,519.9290161,522.965271,522.8023682,525.40448,527.1616211,527.0270386,526.8192749,537.0031738,537.413147,537.6871338,538.0570068,538.4266357,541.1018066,543.6557007,546.2109375,530.6829224,530.9080811,531.1112671,531.1871338,531.2630005,536.4780273,536.6099243,537.8457031,539.0057373,540.5947266,552.4451294,569.6391602,570.7879639,572.1364746,573.4845581,581.2786865,582.5446777,583.4202881,583.9169922,584.204895,579.3131714,578.9331665,580.7160034,584.0036621,587.3914185,590.9034424,594.4150391,581.1854248,580.0492554,555.1384888,557.2029419,553.3716431,556.2599487,558.9500122,561.1055298,563.4143066,565.9221802,562.0032959,566.50354,562.9129028,567.1210327,559.5726318,562.4142456,558.4647827,551.838562,554.0858154,536.1621704,518.3187866,516.7684937,518.9249268,521.4007568,515.4262085,512.4440308,515.0795898,507.1681519,499.9960022,487.5884399,488.6546936,474.6987,476.4558105,478.2132874,479.9711609
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,2899.548584,2873.783936,2818.123779,2789.787109,2748.912354,2735.478027,2717.570068,2711.02002,2703.306152,2690.569336,2690.095947,2679.532471,2662.711426,2654.260254,2651.523682,2653.931152,2645.573975,2639.265137,2638.244141,2635.084717,2634.974854,2615.980225,2599.420166,2570.530273,2545.324951,2532.093994,2513.270996,2483.660889,2460.106689,2438.597656,2422.666748,2399.978027,2387.999268,2381.821045,2375.712891,2369.672363,2362.971436,2356.327148,2349.722656,2343.116455,2336.537109,2328.577393,2321.003906,2313.373779,2305.797119,2298.298828,2289.291016,2280.576172,2272.009766,2263.578613,2255.286621,2243.205078,2231.402344,2219.676025,2208.050537,2196.581543,2176.804688,2157.682617,2139.16333,2120.764648,2102.485596,2079.861816,2057.789795,2036.12146,2014.608398,1993.386353,1969.065918,1945.253784,1921.894897,1898.942627,1876.088257,1849.421875,1823.457275,1797.730225,1772.463257,1747.344116,1718.651978,1690.848877,1663.12854,1635.490845,1607.90918,1579.133667,1550.99585,1523.08374,1495.276367,1467.540039
BEL,491.180481,492.3513184,493.5534668,494.8171082,496.080658,497.3441162,490.6062012,483.8682251,477.1302185,470.3922424,463.6543274,458.7121277,453.7700195,448.8273315,443.8837891,438.9403381,431.7472229,424.630188,417.5527649,410.4822693,403.4122314,395.4237366,387.4357605,373.7938232,365.8845825,357.9753723,347.5462036,337.1170654,326.6880188,308.9991455,298.6716614,287.6235962,271.8382568,259.1771545,247.9017487,236.8225555,234.1185303,231.4265137,228.7701721,226.150177,223.5766144,221.7635345,219.9707947,218.200531,216.452179,214.7323914,213.1987762,211.6845398,210.1842957,208.7227478,207.3084106,206.7970886,206.2371368,205.6438446,205.0307617,204.4026184,204.1895905,203.940918,203.6561127,203.3398132,202.9605103,202.7278137,202.4559784,202.1524506,201.8178864,201.4559784,201.0477142,200.6025696,200.0997162,199.5724792,199.0437012,198.7138977,198.4024658,198.0348663,197.6324615,197.2207794,196.9308929,196.8075104,196.6463623,196.4701691,196.2809906,196.1944885,196.1968536,196.2077942,196.2045441,196.1845398
BLZ,34.35612869,34.46178436,34.21360397,34.07678223,34.14144516,34.23942184,34.16026306,34.08138275,34.00360489,33.9283371,33.85310364,33.75618362,33.63234329,33.50868988,33.38512039,33.26164246,33.05884171,32.85632706,32.6539917,32.45185089,32.24921417,31.96375847,31.67533684,31.38650131,31.0982151,30.81138802,30.49900055,30.18515015,29.85782433,29.52433205,29.20085144,28.77989388,28.35939217,27.94075966,27.51700401,27.08512878,26.73866081,26.39228439,26.04615402,25.7009716,25.35592079,24.96516037,24.57229042,24.17869377,23.78507614,23.39155197,22.98787689,22.59994125,22.21264648,21.82529259,21.43144226,21.05451393,20.67978096,20.30456734,19.92883682,19.55319214,19.16804695,18.78255844,18.40177345,18.02527046,17.64870644,17.26211357,16.87499809,16.48725128,16.09930611,15.72880268,15.35511303,14.966506,14.57843399,14.19177437,13.80980873,13.46758366,13.13478088,12.8081522,12.4816494,12.15427876,11.85873032,11.58456421,11.31328964,11.04152679,10.76988125,10.54789543,10.32468224,10.10148144,9.87829113,9.65408802
BEN,609.7745972,616.2930908,647.5253906,670.0255737,682.916626,727.7272949,748.2532959,768.2763672,790.1183472,856.9763794,915.9984131,956.65625,975.6668701,1052.557739,1084.920166,1145.902466,1176.865601,1214.292725,1300.644409,1347.229248,1387.134888,1454.196655,1564.838989,1605.664551,1704.506592,1800.202515,1857.166626,1911.389893,1985.381226,2058.309326,2074.258789,2107.386963,2151.848633,2288.073975,2328.450928,2406.715576,2481.807861,2638.97998,2742.697754,2856.212158,2996.577637,3109.270264,3393.376465,3436.739746,3605.891846,3700.97583,3792.270996,3876.758545,4048.504639,4048.181885,4059.904297,4058.036865,4056.293213,4054.435303,4052.772705,4075.695801,4081.489746,4090.74707,4099.006836,4119.94043,4131.676758,4127.879883,4124.852051,4121.067871,4117.290527,4113.519043,4109.73877,4105.964844,4102.196777,4098.43457,4094.677979,4093.21167,4091.746094,4090.281982,4088.820068,4087.358398,4085.688965,4084.019531,4082.351318,4080.683594,4079.016846,4076.604004,4074.19043,4071.779053,4069.367188,4066.956299
BTN,138.4808655,139.2411804,140.0015106,140.7618408,141.5221863,142.2825012,142.9597778,143.6370544,144.3143311,149.8704529,150.5349121,160.435257,161.2540894,167.4281158,168.2468262,171.5583496,172.2696533,175.6546021,176.3461456,177.037674,177.7292175,180.5166626,181.4860535,182.4435577,194.560791,195.5115814,196.7300415,197.9485168,199.1669769,212.6954346,213.9138794,215.4503937,229.6290894,238.4786072,244.7907257,246.3861847,246.7879181,249.3465118,251.9051056,254.3559113,256.7757568,263.7833862,257.3160706,261.1878052,265.0640564,263.0431519,268.6004944,262.5692444,266.9775391,260.7267151,263.7460938,257.7099304,261.0884094,264.4694519,267.8526306,260.5820313,264.6864319,268.7821045,270.105957,259.6132813,263.0717773,247.9075928,252.1494904,245.9451294,249.5673523,242.9875488,240.9515381,239.1845551,242.2225647,249.9766083,247.7601929,247.5349884,243.4099884,246.7566833,250.2053833,243.46315,242.9685364,250.3304291,232.6821289,229.9115295,230.9898834,230.9730072,234.6413116,222.6060028,225.6291962,222.4566803
BOL,5618.445801,5613.394531,5608.848633,5604.918457,5600.925781,5596.45166,5579.55957,5564.086426,5549.041992,5532.862793,5516.338379,5499.54834,5482.918945,5465.515137,5448.038574,5429.724121,5412.155762,5394.895996,5377.904297,5360.482422,5343.23584,5322.268555,5299.00293,5274.598145,5248.507324,5221.162109,5195.390137,5169.263672,5143.054199,5116.223633,5088.72998,5060.42334,5032.109863,5004.741699,4977.178223,4947.572266,4927.326172,4906.317383,4885.452637,4864.191895,4842.535156,4818.944824,4795.29541,4771.936035,4748.826172,4726.02832,4702.352539,4679.276367,4656.373535,4633.379395,4611.113281,4585.591797,4559.834473,4534.151855,4508.466309,4483.639648,4457.422363,4431.661621,4406.353516,4381.4375,4357.104492,4332.00293,4306.219727,4280.953613,4256.939941,4232.882324,4209.798828,4186.807129,4164.369141,4142.513184,4120.661133,4099.50293,4079.938965,4061.414063,4043.358398,4025.682861,4009.552979,3993.537598,3978.149414,3962.251465,3946.297852,3931.725098,3917.310303,3902.793213,3888.561768,3874.387939
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,790.3413086,789.0829468,787.4230347,790.3154297,797.2386475,793.0909424,789.8217773,786.5525513,783.2833862,780.0141602,776.7450562,773.6642456,770.5834961,767.5026245,764.421936,761.3410645,756.4267578,754.6707153,752.9145508,751.1586304,737.7369385,729.9898682,722.9735107,713.4985352,704.0952759,702.4636841,700.3297119,693.5489502,691.2988892,685.1137695,681.0257568,678.4393921,676.2324219,674.024231,665.2282715,654.2081909,650.0840454,644.3326416,636.2783203,630.4904175,629.052063,627.3536377,625.5563965,623.7908325,622.0692139,620.2890625,617.9684448,615.6590576,613.2911987,610.9450073,608.6346436,606.6793213,605.2994995,603.8856201,601.8545532,599.0268555,595.7388306,592.2351074,588.4871826,584.7648926,581.0735474,577.925293,574.4304199,570.7310181,566.8302002,562.9334717,559.6638794,556.3337402,552.9332886,549.5356445,546.0749512,543.0133057,540.0982056,537.2230225,534.2697754,531.3637085,528.8757935,526.4173584,524.0047607,521.5515747,519.0236206,517.0291748,515.151123,513.2549438,511.3875122,509.4915771
BWA,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.684856057,1.684776902,3.413709879,3.413435936,3.413161755,3.412887812,3.412887812,3.412887812,3.412887812,3.412887812,3.412887812,3.412887812,3.412887812,4.403604031,6.734136105,6.734136105,12.590662,12.590662,25.60520363,27.72351265,46.62515259,67.44303894,87.19726563,119.9443817,146.8647003,156.866394,167.359848,180.8282013,191.7355957,199.9867554,207.3868866,208.99646,231.2781219,242.1478424,249.8716278,257.7610474,261.6169434,264.8018188,268.5119934,282.5132141,286.0950623,287.5545349,292.0911255,292.6604614,293.6940002,304.6418152,318.170166,324.5646362,326.5327148,327.522522,333.8157043,343.1662598,342.4573059,343.6490173,344.5302734,343.5651245,342.8449707,342.0047607,341.374176,340.7626038,340.1722412,339.9233398,339.362854,339.3016357,339.0748291,338.8524475,339.6541443,341.2411194,342.8509521,344.4614563,346.0724182,346.4333191,346.7962036,347.1602478,347.5259399,347.8933105
BRA,60642.26563,60599.875,60579.17969,60556.39844,60548.35547,60533.32422,60042.78125,59473.9375,58972.67969,58412.32422,57848.23438,57306.375,56753.75781,56206.13281,55639.74219,55064.16406,54459.17969,53852.82031,53242.41016,52624.21094,52033.50781,51457.72266,50875.80469,50284.08984,49685.37891,49074.82422,48562.92188,48040.73047,47511.66797,46976.04297,46439.29688,46039.12109,45638.48828,45240.09766,44841.66016,44461.00781,44255.52344,44049.92188,43842.44922,43637.70703,43433.33203,43247.79297,43058.95313,42870.37109,42681.67578,42493.03516,42318.15625,42149.05859,41981.60938,41813.98828,41647.19922,41500.92969,41354.73438,41208.87891,41063.21094,40916.04297,40790.66406,40664.69141,40539.21875,40414.00781,40289.01563,40177.90234,40066.98438,39956.01172,39844.60938,39733.125,39638.375,39543.60938,39448.63672,39353.74219,39258.89063,39178.75781,39098.69922,39018.71875,38938.84375,38858.89453,38794.43359,38730.07422,38665.8125,38601.50781,38537.24609,38484.35547,38431.41016,38378.41016,38325.36328,38272.35156
