"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,54204,54458.61328,54712.53516,54966.60156,55220.61328,55475.83203,55514.24609,55550.42578,55587.72266,55626.16406,55663.30078,55702.08984,55741.42188,55778.96875,55814.78125,55850.57422,55887.42578,55924.46875,55960.78906,55997.47656,56033.55078,56071.85547,56098.76563,56123.28906,56146.36328,56169.32031,56194.5625,56217.32031,56241.24609,56265.17578,56287.86328,56312.96875,56335.53125,56360.86719,56383.17969,56405.28125,56427.42578,56441.76563,56450.01172,56458.23438,56467.42578,56475.66797,56483.85547,56492.63281,56502.06641,56510.8125,56512.32422,56512.73438,56513.80859,56516.76563,56514.26563,56511.19141,56510.58984,56507.54297,56503.36328,56499.07422,56620.42578,56740.82031,56861.21094,56983.8125,57104.24609,57224.69922,57345.15234,57466.44531,57587.57813,57709.72266,58081.65625,58453.80078,58825.97656,59198.1875,59570.45703,59942.83594,60315.32422,60687.84766,61060.40625,61433.00781,61769.70703,62106.47656,62443.86719,62781.51953,63119.21094,63456.91016,63794.66406,64132.45703,64470.27734,64808.16406
AUT,2592.978027,2589.915527,2586.861816,2583.817139,2580.781738,2577.754883,2580.06958,2582.385986,2584.705078,2587.025146,2589.347656,2591.672119,2593.998535,2596.32666,2598.656738,2600.989014,2599.801514,2598.615967,2597.431152,2596.248047,2595.06665,2593.886719,2592.708252,2591.53125,2590.355713,2589.181396,2581.080811,2572.980713,2564.88208,2556.784424,2548.6875,2540.591553,2532.49707,2524.402588,2516.310059,2508.218018,2497.511719,2486.805664,2476.100586,2465.395508,2454.690918,2443.986816,2433.282959,2422.57959,2411.876465,2401.174072,2394.019775,2386.86499,2379.827881,2372.675293,2365.539795,2358.404053,2351.268311,2344.132324,2337.139648,2330.472656,2324.623047,2318.773193,2312.923584,2307.073486,2301.2229,2295.864746,2290.014404,2284.96582,2279.115479,2273.265381,2264.811279,2256.357422,2247.90332,2239.449219,2230.995361,2222.54126,2214.087158,2205.633301,2197.179199,2188.725342,2184.141602,2179.810303,2176.349609,2170.685547,2164.965088,2159.152832,2156.450439,2150.595947,2144.997559,2139.768555
AZE,3462.05957,3480.060547,3498.061768,3516.063232,3534.064453,3552.065918,3568.85498,3585.643799,3602.431641,3619.219482,3636.007568,3652.794434,3669.581299,3686.367188,3703.153564,3719.938965,3735.619385,3751.298584,3766.977295,3782.655518,3798.331787,3814.00708,3829.681885,3845.355469,3861.028564,3876.699951,3892.277832,3907.854248,3923.429688,3939.002197,3954.574219,3970.14502,3985.713135,4001.28125,4016.846436,4032.411133,4048.302246,4064.192139,4080.080078,4095.966797,4111.852051,4127.73584,4143.618164,4159.498535,4175.37793,4191.286621,4208.056152,4224.825195,4241.591797,4258.357422,4275.121582,4291.883301,4308.644043,4325.402832,4342.160156,4358.915527,4376.733398,4394.547852,4412.359863,4430.166992,4447.971191,4465.771973,4483.568848,4501.362305,4519.15332,4536.939941,4558.13623,4579.325684,4600.509766,4621.687988,4642.859863,4664.027344,4685.1875,4706.341797,4727.490723,4748.633301,4773.991211,4799.337402,4824.671875,4849.995117,4875.305664,4900.604492,4925.892578,4951.16748,4976.905273,5002.154297
BHS,3.830334902,4.863381863,5.890871525,6.918236256,7.945550919,8.986826897,10.50747204,12.02792931,13.54819584,15.06827259,16.58815193,18.10783386,19.62731552,21.146595,22.66566467,24.18452644,25.03745651,25.89038658,26.74331665,27.59625053,28.44917488,29.30210876,30.15504074,31.00797081,31.86090088,32.71382904,33.10978699,33.50573349,33.90168762,34.29763794,34.69358826,35.16660309,35.7726326,36.35660553,36.93922424,37.52038956,38.2213707,38.91675186,39.60583115,40.2877121,40.96118927,41.62458801,42.27547836,42.90996933,43.52122116,44.09510422,44.54895782,44.65802383,43.53437805,42.33647537,41.04860306,39.70267487,38.32064056,36.87334824,35.28813934,34.14821243,34.09538651,34.04321671,33.99171066,33.94087601,33.890728,33.84127808,33.7925415,33.74452972,33.69722366,33.65065765,33.35142899,33.04905319,32.74163437,32.43347168,32.12559891,31.81801224,31.5107193,31.26233864,31.02789879,30.79357529,30.30821991,29.82304764,29.33805275,28.85324097,28.36861992,27.88418961,27.39996147,26.91594124,26.43214417,25.96769333
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8602.576172,8614.78418,8627.030273,8639.310547,8651.626953,8663.980469,8658.711914,8653.674805,8648.776367,8643.886719,8639.008789,8634.140625,8629.251953,8624.289063,8619.34082,8614.404297,8606.328125,8598.84082,8591.324219,8583.773438,8576.183594,8568.551758,8560.871094,8553.130859,8545.337891,8537.489258,8522.481445,8506.960938,8490.469727,8473.080078,8455.132813,8437.105469,8419.120117,8401.135742,8382.669922,8363.581055,8343.411133,8322.857422,8302.298828,8281.731445,8263.222656,8243.757813,8224.516602,8204.962891,8185.574219,8166.839844,8152.680664,8148.486328,8147.618164,8146.780273,8145.942871,8145.154297,8144.496094,8143.835938,8143.17627,8142.51709,8133.272461,8124.027832,8114.783691,8105.539063,8096.29541,8087.049805,8077.805664,8068.561035,8059.316406,8050.071777,8030.044434,8010.019043,7989.992188,7969.964844,7949.938477,7929.912598,7909.884766,7889.85791,7869.832031,7849.806152,7824.919434,7789.092773,7757.724121,7725.43457,7684.318848,7640.347168,7607.782227,7570.75,7530.266602,7486.416992
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,8687.081055,8692.869141,8698.658203,8704.448242,8710.239258,8716.030273,8717.616211,8719.203125,8720.793945,8722.386719,8723.983398,8725.581055,8727.182617,8728.786133,8730.391602,8732.001953,8726.466797,8720.933594,8715.40332,8709.875,8704.34668,8698.822266,8693.297852,8687.777344,8682.703125,8678.094727,8663.045898,8648.004883,8632.970703,8617.945313,8602.927734,8587.914063,8572.90625,8557.90332,8542.905273,8527.911133,8507.124023,8486.339844,8465.555664,8445.609375,8425.926758,8406.245117,8386.5625,8366.879883,8347.198242,8327.516602,8305.111328,8282.704102,8260.298828,8237.893555,8215.490234,8193.085938,8170.683105,8148.279297,8125.87793,8103.476563,8075.224121,8046.972168,8018.720703,7990.470703,7962.219727,7933.969727,7905.720703,7877.472168,7849.223633,7820.976074,7795.101563,7769.23584,7743.369629,7717.503906,7691.638672,7665.772461,7639.908203,7614.041992,7588.177734,7562.3125,7540.228027,7518.145508,7496.057129,7473.88623,7451.716797,7429.546875,7407.378906,7385.211426,7363.044434,7340.879395
BEL,1270.58374,1276.305054,1282.021118,1287.731934,1293.4375,1299.137573,1301.291504,1303.445068,1305.598022,1307.75061,1309.902832,1312.05481,1314.206177,1316.357178,1318.507568,1320.657715,1323.552612,1326.446899,1329.340088,1332.232788,1335.124634,1338.015625,1340.905884,1343.795532,1346.684082,1349.572144,1353.125732,1356.678711,1360.230835,1363.782104,1367.332764,1370.882446,1374.431519,1377.979614,1381.526978,1385.073486,1388.685669,1392.297363,1395.908569,1399.519287,1403.129272,1406.739014,1410.348022,1413.956787,1417.564819,1421.172485,1425.538574,1429.904175,1434.269043,1438.632935,1442.996094,1447.358765,1451.720459,1456.081543,1460.441772,1464.801147,1468.98938,1473.177002,1477.363647,1481.549927,1485.735474,1489.920532,1494.104736,1498.288452,1502.471558,1506.653931,1508.026001,1509.397827,1510.769287,1512.140503,1513.511475,1514.882202,1516.252808,1517.623047,1518.993042,1520.362793,1518.807373,1518.17627,1517.740356,1517.594849,1515.856323,1514.382568,1512.672974,1511.921631,1509.943481,1508.296143
BLZ,159.9281311,162.2770386,164.517334,166.7576447,168.9979401,171.4065399,175.5231323,182.3193512,186.4376831,190.5560303,194.674408,198.7927704,202.9111023,207.0294647,211.1477966,215.2661591,217.0185699,218.7196655,220.0053711,221.2893066,222.5714417,223.8518524,225.1304169,226.4072113,227.6822815,228.9555206,227.7411041,226.4357147,225.131073,223.8272247,222.5241241,221.2174835,219.8973541,218.5783844,217.2605438,215.9438934,213.9806519,212.0184326,210.0571289,208.0967865,206.1374054,204.1789856,202.2215576,200.2651215,198.3096924,196.3553009,194.092453,191.828476,189.5407715,187.2273712,184.920166,182.6193542,180.3251801,178.0378876,175.7577667,173.5286865,172.6115875,171.7319031,170.851593,169.9673309,169.0789185,168.1861572,167.2888184,166.3866425,165.4793243,164.5665741,163.1524353,161.7381287,160.3236084,158.9088593,157.4939423,156.0787811,154.6633759,153.2477417,151.8317871,150.4155731,148.0774384,145.6434784,143.2047882,140.7607117,138.3084564,135.8477325,133.3792725,130.8059692,128.1561737,125.5039673
BEN,3938.185547,3957.423584,3977.166504,3996.926514,4016.706787,4036.508301,4070.710449,4104.950684,4139.229004,4173.537598,4207.87207,4251.1875,4298.584961,4346.094238,4393.719727,4441.467285,4498.805664,4556.236328,4613.76416,4671.390137,4729.120605,4786.958984,4844.910156,4902.976563,4961.094238,5019.269043,5067.068359,5114.865234,5162.662598,5210.460938,5258.261719,5306.066895,5353.87793,5401.697266,5449.631836,5497.589844,5531.22998,5564.879883,5598.541016,5632.213379,5665.898438,5699.596191,5733.307129,5767.032227,5800.771973,5834.527344,5860.589844,5886.654785,5912.723633,5938.795898,5964.872559,5990.599121,6014.480469,6038.362305,6062.249023,6086.141602,6112.626953,6141.508789,6170.441895,6199.419922,6228.444336,6257.516602,6286.636719,6315.805176,6345.024414,6374.295898,6413.939941,6454.07959,6494.276855,6534.529297,6574.838867,6615.204102,6655.625,6696.101563,6736.634277,6777.220703,6813.487305,6850.158203,6886.916992,6924.62793,6962.649902,7000.80957,7039.62207,7078.745605,7117.916504,7157.061523
BTN,298.5640869,306.2765503,313.9564209,321.5177002,329.0134277,336.4754944,341.8162231,347.1473694,352.4688721,357.7805176,363.0817566,368.3716736,373.4015198,374.0148315,374.5342712,375.0384521,378.4111938,381.7757263,385.130188,388.4699097,391.7830505,395.0689087,398.3309631,401.5696411,404.7842712,407.9775085,412.155304,416.290802,420.2199707,424.1357422,427.8714905,431.4969788,435.0834045,438.5997314,442.0584106,445.464447,449.1229248,452.2084961,455.1772461,458.0310669,460.7676392,463.1085205,464.8397522,466.3291016,467.4914856,468.0879517,470.1240234,471.9102478,473.7527771,479.9719543,486.9401855,494.1772766,502.1095581,510.0396423,517.9675903,525.8934326,531.3997803,536.90448,542.4077759,547.9095459,553.4099121,558.9087524,564.4060669,569.9019165,575.3964844,580.8895264,582.6300049,584.3704834,586.1109619,587.8512573,589.5916138,591.3319092,593.0721436,594.8123169,596.5524292,598.1728516,595.2367554,593.9404907,593.5565186,594.1520996,598.1293335,595.9382324,597.0148315,595.0708618,601.1873779,603.2008667
BOL,10579.26172,10679.72559,10782.43359,10889.19531,10989.17578,11090.89453,11171.72266,11250.57031,11338.90234,11420.78906,11508.46582,11588.96289,11674.63672,11748.99316,11829.64258,11921.78418,12012.81152,12104.13086,12195.50684,12287.60059,12378.875,12470.28027,12561.81055,12653.58496,12749.36426,12841.02539,12896.58789,12952.11133,13007.6123,13063.04102,13118.41895,13173.90234,13229.49121,13285.0752,13340.64746,13396.19434,13427.46582,13458.93848,13490.4082,13521.87695,13553.34082,13584.80566,13616.26953,13647.7334,13679.19434,13710.65039,13722.08887,13733.50879,13744.93262,13756.3584,13767.7832,13779.21094,13790.64453,13802.08398,13813.52539,13824.97168,13891.81934,13958.50293,14025.17188,14091.80762,14158.89844,14226.08398,14293.24414,14360.37988,14427.48926,14494.57031,14565.65625,14636.71875,14707.76953,14778.78809,14849.79492,14920.78809,14991.66211,15062.18359,15132.68359,15203.15625,15247.84961,15292.49707,15336.81445,15380.82227,15424.76074,15468.60938,15512.09473,15555.27344,15598.40527,15641.46191
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1836.833984,1838.561157,1840.290039,1842.021118,1843.75415,1845.489014,1860.619507,1875.750244,1890.880859,1906.011719,1921.142578,1936.274048,1951.405518,1966.537109,1981.668701,1996.800781,2007.658325,2018.515991,2029.373901,2040.231445,2051.089111,2061.946533,2072.804199,2083.662109,2094.519775,2105.377197,2107.81665,2110.256104,2112.695801,2115.135254,2117.574707,2120.014404,2122.454346,2124.894287,2127.333984,2129.773682,2124.983154,2120.186768,2115.384521,2110.576416,2105.762939,2100.944092,2096.119141,2091.288574,2086.453125,2081.611816,2078.105225,2074.523438,2070.939697,2067.681152,2064.203857,2060.59375,2057.378174,2053.75415,2050.123535,2046.486328,2039.34436,2033.343506,2026.984009,2020.836792,2014.342773,2007.453491,2000.624634,1993.259033,1986.901489,1980.086914,1970.196167,1960.305542,1950.414917,1940.524414,1930.634399,1920.744141,1910.854248,1900.964478,1891.074585,1881.185181,1877.321533,1873.460083,1869.601318,1865.744751,1861.890625,1858.038574,1854.188965,1850.341797,1846.496582,1842.653931
BWA,346.9615173,347.1791382,346.933075,346.543335,346.0513,345.4715271,335.305542,325.798584,316.9205933,309.5010071,302.1113586,294.7495117,287.4090881,280.092804,272.8563232,265.9493713,269.415863,272.8815918,276.3465881,279.8108521,283.2956848,286.9588013,290.6223755,294.286377,297.9506836,301.6151733,317.9585876,334.2974243,350.6316833,366.9613953,383.2865601,399.6902771,416.0994873,432.500946,448.894928,465.2816162,489.2481079,513.2073364,537.1593628,561.104187,585.0419922,608.9725952,632.8963013,656.8128052,680.7224121,704.625,739.840271,775.043396,810.2345581,845.4138794,880.5813599,915.7369995,950.8808594,986.0132446,1021.13385,1056.246826,1108.115601,1159.954712,1211.764526,1263.545166,1315.296875,1367.020142,1418.714478,1470.381104,1522.019775,1573.630493,1665.608765,1757.478394,1849.240601,1940.897583,2032.451416,2123.903564,2215.255859,2306.509277,2397.666504,2488.729004,2589.749023,2690.657715,2791.457764,2892.150391,2992.738281,3093.222656,3193.605713,3293.889648,3394.076172,3494.166504
BRA,150098.75,150685.8125,151282.2031,151871.125,152498.4688,153086.4219,153629.0625,154179.2031,154786.6094,155333.4375,155923.3438,156480.5469,157054.2188,157491.6406,157932.4063,158420.375,159066.2188,159694.2969,160323.8906,160954.5938,161614.6563,162250.5156,162926.1094,163583.6875,164257.5156,164947.5156,165303.3438,165660.2188,166018.4219,166378.4063,166740.9688,167105.4219,167469.5,167833.5313,168197.5,168561.4063,168597.25,168632.9375,168668.7813,168704.8281,168740.9688,168776.0625,168810.9375,168845.8125,168880.6719,168915.6563,168993.5156,169071.4375,169149.2813,169227.0625,169304.8125,169382.3906,169458.6094,169531.9219,169605.0781,169678.5313,170446.4219,171215.5,171987.4531,172757.6563,173527.4531,174297.5469,175068.0313,175838.625,176592.6719,177346.2031,177675.8281,178010.25,178350.5313,178690.4219,179035.3594,179383.9063,179737.1719,180089.75,180444.6094,180803.3438,180809.5938,180814.0313,180814.0938,180811.6406,180809.125,180806.9219,180807.8438,180819.8125,180832.7813,180846.0156
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
