"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
COD,23492.17383,24086.10938,24649.57422,25129.69531,25721.64063,26291.74609,27112.05078,27931.09375,28624.19336,29330.15625,30122.22461,31174.53711,32167.17578,33195.14453,34330.74609,35357.97266,36331.34375,37346.74219,38442.59766,39523.95313,40578.53516,42039.96484,43101.07031,44054.83203,45114.74609,46332.92188,47558.55469,48684.25781,50018.55078,51525.26563,52954.38672,54424.21875,55682.32422,57220.92188,58665.08984,60218.625,61898.01953,63390.75391,65078.19922,66548.53125,68373.74219,70221.92969,71811.64063,73268.79688,74902.64844,76417.46094,78109.27344,79869.07813,81493.91406,83129.65625,84357.11719,86059.86719,88136.21875,89808.09375,91802.78125,93977.75,96168.39844,98761.5625,100925.3828,103272.2891,105644.4688,107279.1328,109047.6953,110732.6719,112468.5313,114181.9063,115860.8672,117446.0938,118933.5078,120539.7109,122003.875,123525.6406,124992.9297,126261.1875,127501.4375,128681.1328,129964.4219,131098.6406,132125.2656,133251.375,134258.3906,135329.7344,136454.4844,137544.5,138593.9219,139607.2813
DNK,2099.22998,2104.911621,2110.592773,2116.273926,2121.955566,2127.636475,2129.904053,2132.170898,2134.438232,2136.705566,2138.972656,2138.358643,2137.744629,2137.130859,2136.516846,2135.902832,2135.588867,2135.274414,2134.960205,2134.645996,2134.332031,2133.728516,2133.125244,2132.521973,2131.918701,2131.32666,2130.802979,2130.279297,2129.755615,2129.236572,2128.720459,2128.821045,2128.921387,2129.021973,2129.122803,2129.223145,2139.733887,2150.267578,2160.801025,2171.330811,2181.856689,2190.186279,2198.513916,2206.839844,2215.163574,2223.488037,2229.966797,2236.442871,2242.932129,2249.437012,2255.947266,2262.608154,2269.267334,2275.919434,2282.575684,2289.257568,2295.36377,2301.473633,2307.623779,2313.856689,2320.085205,2324.373291,2328.658936,2332.943115,2337.224854,2341.504883,2344.134033,2346.762939,2349.391113,2352.018311,2354.652344,2356.92627,2359.199951,2361.473389,2363.746094,2366.018311,2368.014404,2370.010254,2372.006348,2369.394775,2371.386963,2373.573975,2375.760986,2375.025391,2370.29248,2367.418701
DJI,2.243960381,3.99571681,5.747959137,7.500680923,9.25388813,11.00758171,11.41858673,11.82961178,12.24063587,12.65167618,13.06272888,13.62686729,14.19100475,14.75527573,15.31969357,15.88413334,17.26359177,18.64435387,20.02656555,21.40893173,22.79298019,24.95005798,27.68203163,30.08039856,33.17419434,35.57519531,37.62759018,39.53437424,42.07806396,43.64035034,45.20511246,47.48324966,49.71202087,51.70373535,53.71294403,56.34975815,57.56048584,58.98574066,59.853302,60.7227211,61.59217453,62.44030762,64.11183167,65.85913849,66.7143631,67.98099518,68.85073853,69.7232666,70.59857178,71.72367096,72.60448456,73.51044464,74.41923523,76.93566132,78.40995789,79.90559387,80.94351196,81.90434265,83.12094116,84.15557861,85.95314789,86.9958725,88.04468536,89.15394592,90.266716,91.38249207,92.44859314,93.51725769,94.58964539,95.66448212,96.7417984,97.87893677,99.01885986,100.1616364,101.3018646,102.4456635,103.860878,105.2789917,106.7000427,108.1240616,109.552124,110.7855911,112.0224228,113.2633057,114.5075455,115.7555618
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,2354.547363,2355.172852,2355.798096,2356.423584,2357.049072,2357.674072,2357.665527,2357.656738,2357.647949,2357.639404,2357.630859,2353.767578,2349.904297,2346.041016,2342.177734,2338.314209,2352.829102,2367.343262,2381.857422,2396.37207,2410.88623,2418.406982,2425.927246,2433.447754,2440.968018,2448.488037,2451.200439,2453.913574,2456.626221,2459.338867,2462.05127,2461.589844,2461.127686,2460.665771,2460.204102,2459.742188,2459.353271,2458.9646,2458.575439,2458.187012,2457.798096,2456.239014,2454.679932,2453.121094,2451.562012,2450.002686,2447.94165,2445.880615,2443.81958,2441.758301,2439.697021,2437.195313,2434.694092,2432.192383,2429.69043,2427.188965,2423.872314,2420.555176,2417.23877,2413.922119,2410.60498,2406.277344,2401.949951,2397.622803,2393.295166,2388.968018,2383.655762,2378.343994,2373.031738,2367.719971,2362.407959,2355.863037,2349.318359,2342.773193,2336.228516,2329.683594,2322.219238,2314.754883,2307.290527,2299.826172,2292.362305,2284.598145,2276.834473,2269.070801,2261.306885,2253.543213
ECU,6283.733398,6291.723633,6300.388672,6308.777832,6317.128906,6325.479492,6334.060059,6342.829102,6351.967773,6360.902832,6369.677734,6375.769043,6381.877441,6388.026367,6394.094238,6400.166992,6404.79834,6409.438477,6414.080566,6418.717285,6423.325684,6425.453613,6427.585449,6429.722656,6431.869629,6434.077148,6431.070801,6426.60791,6422.479492,6417.953613,6413.395508,6408.17334,6403.354492,6398.880371,6394.369629,6389.828125,6386.922363,6384.017578,6379.449219,6375.23584,6372.377441,6366.214355,6360.055664,6353.806641,6347.58252,6341.338379,6327.180664,6313.028809,6298.802734,6284.567383,6270.296875,6261.818848,6253.335449,6244.910156,6236.283691,6227.723633,6217.401367,6207.104492,6196.820313,6186.574707,6176.32666,6163.270996,6150.347656,6137.518066,6124.744141,6112.11084,6093.388672,6074.613281,6055.611328,6036.683105,6017.726074,5993.339844,5968.666992,5944.12793,5919.71582,5895.472656,5864.092285,5832.790039,5801.827637,5770.95459,5739.653809,5700.44873,5661.103516,5622.322266,5583.888672,5544.928711
EGY,3454.837402,3452.966064,3451.861084,3451.031982,3450.366455,3449.721924,3457.577148,3465.652832,3473.908936,3482.236084,3490.602051,3486.351318,3482.100586,3477.87793,3473.638916,3469.498535,3471.83667,3474.156738,3476.510986,3478.889648,3481.377686,3484.950684,3488.523438,3492.095215,3495.705078,3499.388672,3503.329834,3507.278564,3511.219971,3515.174561,3519.12793,3526.047852,3532.89917,3539.75,3546.611816,3553.469238,3552.888184,3552.304199,3551.719482,3551.13208,3550.544189,3555.253906,3559.96167,3564.669434,3569.376465,3574.083496,3581.186035,3588.440918,3595.696045,3602.950439,3610.202148,3615.448486,3620.695068,3625.945068,3631.199219,3636.452148,3640.281982,3644.111816,3647.939697,3651.768311,3655.595947,3660.119385,3664.643066,3669.166504,3673.688232,3678.20752,3686.095215,3693.984619,3701.873535,3709.76123,3717.649414,3728.616455,3739.81958,3751.436768,3763.053955,3774.67627,3786.38208,3798.092285,3809.804199,3821.518066,3833.24292,3847.025635,3860.812012,3874.599609,3888.390381,3902.18335
SLV,1541.351074,1541.896484,1542.442017,1542.987671,1543.532959,1544.078491,1544.047241,1544.015869,1543.984741,1543.953369,1543.922119,1543.22876,1542.53772,1541.847168,1541.156494,1540.465698,1551.760376,1563.055908,1574.352783,1585.650513,1596.949707,1597.232788,1597.516235,1597.799805,1598.083618,1598.367676,1590.974976,1583.582397,1576.906616,1569.512817,1562.119385,1561.472778,1560.82605,1560.179199,1560.167847,1559.397583,1558.500244,1557.602661,1556.705078,1552.44104,1551.544556,1549.415894,1547.286865,1545.158203,1543.029419,1540.900635,1538.195801,1536.401123,1533.700684,1531,1528.299316,1525.083374,1521.86731,1518.651123,1515.434814,1512.218628,1508.351074,1504.483398,1500.615845,1497.574341,1493.703735,1489.029785,1484.356934,1479.684082,1475.011353,1471.484375,1466.23999,1460.995483,1455.750977,1450.506592,1445.262085,1439.641235,1435.286377,1429.65271,1424.036377,1418.429443,1412.295532,1406.161621,1400.027588,1393.893555,1387.759644,1381.013184,1374.266602,1364.346191,1357.595825,1350.845459
GNQ,259.8622437,263.4736328,267.0849915,270.6963806,274.3077393,277.9191284,282.4170532,286.9150085,291.4129639,295.9108887,300.408844,310.3744202,320.3399658,330.305542,340.2711182,350.2366638,357.8038025,365.3709412,372.9380493,380.505188,388.0723267,402.6124878,416.6402588,422.9901123,432.6657715,442.3413391,467.7786255,492.950531,518.1224976,520.8334961,527.8005371,556.0940552,584.3319702,612.5700073,614.3800049,619.2407837,658.9785156,684.322876,709.6672363,719.6396484,714.9945068,766.3413086,818.0857544,854.045166,906.5079346,925.130249,947.451416,986.8583984,1008.927917,1048.762451,1107.155518,1148.742676,1171.526978,1194.311401,1236.876953,1259.661377,1305.503906,1366.637573,1393.21228,1417.147461,1462.293945,1506.098633,1527.273926,1575.874756,1626.773193,1649.032715,1693.443726,1734.37561,1776.553345,1797.687866,1852.96582,1871.114502,1890.030273,1910.312866,1936.495728,1962.643799,1986.717407,2010.778931,2034.832031,2058.882324,2082.934082,2101.693848,2120.570313,2139.63623,2158.855469,2178.233887
ERI,635.3843994,657.5571899,679.7112427,701.8515625,723.9833984,746.1053467,759.7902832,773.4753418,787.1543579,800.8319092,814.614563,825.0258789,835.4130859,845.8150635,856.2103882,866.6480713,879.0175781,891.3862305,903.7663574,916.1524048,928.5853882,939.8199463,951.0529175,962.2755737,974.2891846,986.4421997,995.4505615,1000.59613,1005.991638,1008.499695,1012.954895,1015.185364,1017.862183,1020.619141,1025.678467,1025.981445,1030.209595,1035.624268,1039.802979,1043.939087,1048.045288,1048.471924,1050.898193,1051.324341,1051.778809,1056.444458,1057.276978,1061.364502,1065.443726,1069.523315,1073.588013,1078.475342,1083.365967,1088.224609,1093.088257,1097.921631,1105.914185,1113.465942,1122.913696,1128.593384,1136.19043,1143.467285,1150.73291,1158.432617,1166.096436,1173.714233,1183.199341,1192.686157,1202.1604,1211.631714,1221.099976,1229.411865,1236.393921,1243.360962,1242.697388,1249.191284,1254.413818,1259.634155,1264.852539,1267.786987,1270.695679,1275.346558,1279.995483,1284.642578,1289.364624,1293.99646
EST,872.3060913,952.7286987,1024.870483,1104.551758,1180.106689,1255.640869,1254.959351,1254.277832,1253.596436,1252.915039,1252.233398,1251.987183,1251.740845,1251.265015,1251.010254,1250.755493,1258.135742,1265.516235,1272.896606,1280.276978,1287.657349,1295.226929,1302.796265,1310.365845,1317.935425,1325.504761,1328.530518,1331.328857,1334.346191,1337.363647,1340.380981,1341.480713,1342.580566,1343.680176,1344.780029,1345.879761,1356.903076,1364.185547,1375.20874,1386.232178,1392.777832,1398.629272,1404.480591,1410.115479,1415.966675,1421.817749,1417.349487,1420.632568,1423.623047,1426.613525,1429.603882,1432.037964,1434.472168,1436.906372,1438.924683,1441.147949,1442.32666,1444.064575,1445.80249,1447.540527,1449.27832,1449.653076,1450.372192,1446.961182,1447.879517,1448.797974,1445.864502,1449.163574,1445.44165,1441.969482,1442.303345,1433.376099,1434.479126,1434.915039,1429.857666,1420.308228,1414.191284,1411.927002,1409.230469,1406.303223,1404.069824,1412.271484,1418.519531,1427.675049,1436.818848,1445.972168
SWZ,1035.44458,1037.214233,1038.984009,1040.753784,1042.523804,1044.293945,1044.994019,1046.000977,1052.478394,1053.168701,1053.859375,1060.609985,1061.275757,1061.941406,1062.607178,1063.272949,1070.732788,1071.62915,1073.817017,1074.319824,1082.444458,1082.460327,1082.476196,1082.491943,1082.507935,1082.523926,1081.477905,1080.431885,1079.385986,1078.34021,1078.967407,1077.795288,1076.623047,1075.45105,1074.279175,1073.107178,1073.632202,1074.157349,1074.682373,1075.207397,1075.732666,1075.440308,1075.147827,1074.855469,1074.563232,1074.270996,1074.032593,1071.970215,1071.730591,1071.490967,1071.251343,1071.018921,1070.786377,1070.553711,1068.485962,1068.248901,1067.857544,1069.138184,1068.727417,1068.31665,1067.906006,1067.46106,1067.015869,1066.792358,1066.681396,1066.57251,1066.562744,1066.552856,1066.547119,1066.54126,1066.535522,1066.503174,1066.470825,1066.438232,1066.406006,1066.373779,1066.304443,1066.235352,1066.166382,1066.098022,1066.030151,1066.053101,1066.076294,1066.10022,1066.125122,1066.151855
ETH,30681.08203,31264.23828,31849.25586,32435.27734,32979.625,33523.27734,34220.34766,34872.29297,35584.33203,36251.375,36911.88672,37460.10938,37897.71094,38430.96484,39029.51953,39557.32031,40144.76172,40692.48828,41229.43359,41710.35156,42319.72656,42950.35547,43445.59375,44120.21875,44740.99219,45309.63672,45912,46555.69141,47309.20703,47852.78125,48549.96484,49164.1875,49769.46484,50368.62109,51029.30078,51621.87891,52368.30859,53164.57422,53900.15625,54551.16797,55116.35156,55651.32422,56339.01172,56914.51172,57475.95313,58090.84766,58709.48828,59211.95313,59774.0625,60425.44531,60914.0625,61334.84766,61796.95313,62280.95313,62693.24219,63154.95313,63603.76563,63932.26953,64182.38672,64507.39063,64973.64844,65275.70703,65630.16406,65914.39063,66205.10156,66534.21094,66807.14063,67064.1875,67350.74219,67711.55469,68013.76563,68236.66406,68478.28125,68680.67188,68897.77344,69187.19531,69373.25781,69577.82813,69772.60156,70002.33594,70214.25,70366.71875,70503.6875,70668.64063,70853.75,71039.75781
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573
FIN,2215.188965,2240.740234,2266.280273,2291.821289,2317.400879,2342.996094,2348.539795,2354.199219,2359.956787,2365.722168,2371.497559,2364.599365,2357.702881,2350.809814,2343.919434,2337.032715,2335.537598,2334.042236,2332.547119,2331.052002,2329.556396,2327.471924,2325.387451,2323.303223,2321.219482,2319.129883,2319.934082,2320.768311,2321.606201,2322.465332,2323.358398,2315.280273,2307.19165,2299.102783,2291.012939,2282.825684,2284.131836,2285.437012,2286.742188,2288.047852,2289.352783,2289.163086,2288.972168,2288.780762,2288.589844,2288.394775,2286.358154,2284.31543,2282.272949,2280.220703,2278.17334,2276.463379,2274.749512,2273.034668,2271.278809,2269.131348,2265.83667,2262.53833,2259.208984,2255.871094,2252.543701,2247.891357,2243.236328,2238.576416,2233.854736,2229.109131,2221.876221,2214.646973,2207.415283,2200.181885,2192.948486,2185.719482,2178.491943,2171.262939,2164.038086,2156.811279,2149.700928,2142.590088,2135.483398,2128.375244,2121.230225,2115.541748,2109.856689,2104.173828,2098.493164,2092.815186
FRA,27996.13867,27989.91797,27947.32813,27962.7832,27960.58984,27988.62305,27932.41797,27876.19336,27819.95508,27763.71875,27714.0957,27619.33398,27520.58984,27421.34961,27311.74023,27199.15625,27174.52148,27153.55664,27111.35938,27069.17188,27034.65039,26998.73438,26962.35938,26927.77734,26891.35352,26864.06641,26828.49414,26798.60547,26751.09961,26698.52148,26656.12891,26588.95508,26516.6543,26444.34961,26376.84375,26312.91211,26331.86719,26351.02344,26367.14063,26383.83984,26380.17578,26386.64063,26376.74414,26371.78711,26358.00586,26348.79492,26292.53125,26257.23242,26214.60938,26179.37305,26144.12109,26136.17188,26122.24023,26099.86719,26091.35938,26078.67578,26063.30859,26031.81836,26016.55078,26004.76758,25993.93555,25964.74219,25944.13281,25915.20313,25888.90039,25868.28711,25827.23438,25793.25,25765.47461,25723.15625,25693.17578,25653.63281,25620.89453,25583.80078,25544.52344,25508.36523,25472.08984,25435.80859,25393.59375,25353.73242,25304.12305,25241.58984,25191.34961,25144.82422,25103.45313,25069.57227
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,1552.706055,1599.537476,1642.06665,1680.644775,1721.196167,1761.811523,1804.859131,1847.833252,1883.134033,1923.829224,1964.455566,2030.516235,2096.390381,2141.191895,2199.932861,2258.673828,2312.041992,2365.229492,2405.928467,2448.845703,2486.284424,2556.459473,2627.206055,2676.438721,2725.548096,2786.742432,2867.638184,2946.730225,3033.008057,3054.825439,3094.473389,3181.828613,3266.415527,3352.557861,3383.643311,3413.863037,3542.418701,3662.449463,3767.05957,3840.481934,3887.757568,4004.285889,4142.382813,4246.342773,4385.178223,4454.241699,4569.866211,4676.269531,4796.725586,4906.941406,5062.907227,5174.230957,5299.388184,5450.433105,5619.847656,5780.984863,5994.429199,6236.925781,6444.150879,6560.604004,6731.003906,6863.351563,6968.255859,7075.636719,7195.004395,7293.634277,7394.863281,7495.475098,7611.17627,7701.253906,7852.845703,7964.158691,8062.466797,8145.851563,8238.84668,8346.850586,8450.640625,8569.120117,8673.328125,8777.783203,8882.495117,8992.181641,9102.226563,9212.765625,9323.859375,9435.620117
GMB,593.4990234,603.2936401,608.4303589,610.9126587,613.394165,615.8748779,617.9564209,622.8913574,635.4448242,642.7668457,655.5644531,668.3670654,675.614563,694.6670532,696.2633667,703.8248291,704.7536621,718.3436279,719.3237305,733.4838867,741.1530151,742.241394,750.276062,758.4338379,759.5220337,760.6103516,768.8908691,769.729248,770.5675659,771.4059448,788.1680908,797.2323608,806.3571167,824.1395874,842.0805664,851.7994995,870.5703125,880.7644043,890.9694824,920.0762329,921.2005615,922.3973999,923.5932007,934.9111328,943.0161133,943.2281494,944.0444336,944.1224365,944.2012329,944.2811279,944.3613281,944.4423218,945.3964844,945.4771118,945.5578003,945.6386719,945.6702881,945.7021484,945.7338867,945.7657471,945.7975464,945.8569946,945.916626,945.9761963,946.0358276,946.0956421,946.1166992,946.1378784,946.1591797,946.180542,946.2019653,946.1956787,946.1893921,946.1831665,946.177124,946.1712036,946.1470337,946.1230469,946.0991211,946.0753174,946.0517578,947.6047974,949.4691162,951.6555176,954.3525391,958.0050659
GEO,1733.55249,1732.891357,1732.528076,1733.581665,1725.343994,1723.984131,1720.715942,1718.746826,1718.062744,1712.235474,1708.734741,1708.699585,1706.867432,1706.556641,1704.533569,1703.979736,1705.413086,1706.846069,1709.260376,1710.69104,1712.12146,1710.474731,1710.697876,1709.350708,1709.569824,1709.788574,1706.936035,1705.709595,1702.884033,1701.615356,1700.346558,1698.964233,1697.06665,1695.663086,1694.258789,1692.352051,1691.954834,1691.557373,1691.160156,1687.621582,1687.219727,1687.008057,1683.770874,1685.006836,1681.836182,1681.58606,1680.511841,1677.891357,1676.818726,1675.74585,1674.672974,1673.987183,1670.567383,1669.87439,1669.181274,1665.810181,1666.061035,1664.721069,1663.327026,1663.342041,1663.356567,1662.554077,1661.751465,1660.948975,1660.14624,1660.645264,1659.640015,1658.634766,1655.282349,1655.490234,1653.110962,1652.327881,1647.987305,1646.286377,1645.769897,1645.164673,1641.085449,1638.179199,1637.404541,1637.885864,1638.366699,1640.428711,1640.8573,1642.243774,1643.614868,1645.006592
DEU,16373.75781,16442.43359,16507.7168,16572.49414,16635.88281,16686.8418,16629.85547,16572.86914,16518.82422,16461.83008,16397.27344,16330.81152,16266.99219,16205.76953,16144.46191,16077.64355,16036.59668,15995.67676,15954.91602,15914.15918,15873.16211,15842.82031,15813.53906,15783.15039,15753.74121,15720.46191,15690.93945,15660.35156,15629.69727,15600.15332,15569.52734,15524.3877,15480.58105,15436.86426,15393.16602,15349.41406,15364.10938,15381.65234,15398.49805,15412.26172,15430.3252,15436.71094,15440.55566,15448.03418,15455.68066,15462.29785,15450.66211,15439.09961,15427.52246,15413.6416,15402.3623,15398.26563,15393.30762,15389.41895,15384.35938,15379.35254,15371.54492,15363.80859,15356.29785,15342.9248,15323.96582,15311.39063,15297.8877,15276.97168,15261.18066,15249.75195,15229.22266,15202.51367,15183.5498,15164.65332,15145.92773,15119.83594,15101.86621,15077.72168,15059.08398,15041.19434,15019.71094,14996.59766,14980.46387,14950.14746,14933.04688,14917.85156,14900.50879,14883.81445,14864.80566,14854.31641
GHA,15688.9082,15800.66406,15844.25586,15949.44727,16055.71582,16162.12012,16293.81641,16351.125,16558.07227,16663.01367,16734.81055,16841.47852,16919.21875,17029.05469,17113.71875,17207.3457,17267.39063,17366.58984,17545.06445,17647.16016,17767.85352,17864.92969,17976.38672,18216.25391,18342.91016,18465.5,18558.28125,18711.45703,18923.28906,19032.28516,19154.51953,19234.47656,19447.64844,19583.55273,19658.30859,19817.2832,19959.13086,20168.48242,20307.57617,20422.50391,20525.96875,20618.17773,20738.73438,20821.81836,20931.6543,21029.35938,21105.85938,21190.30664,21283.87891,21362.80469,21440.28711,21519.4707,21587.17188,21621.42578,21654.76953,21686.7793,21712.5957,21737.66797,21762.18945,21788.06055,21813.63672,21850.06641,21864.70313,21905.38086,21918.5332,21948.28125,21957.00586,21967.99023,21960.42383,21952.58984,21944.85352,21937.06641,21929.24414,21921.4375,21914.1543,21906.37891,21899.24609,21892.12891,21884.99023,21877.86523,21870.75586,21863.98438,21856.79883,21849.62305,21844.93945,21842.58398
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,5730.85791,5761.704102,5793.48291,5811.894043,5830.655273,5844.036621,5848.232422,5854.360352,5858.504395,5862.958008,5858.596191,5854.584961,5842.899902,5838.844238,5834.787598,5830.730469,5831.177734,5817.436523,5817.867188,5818.29541,5818.712402,5817.813477,5808.60791,5807.710449,5806.813477,5789.182617,5790.020996,5782.609863,5781.145508,5779.682129,5772.398926,5762.276367,5752.155273,5752.782227,5739.808594,5729.013672,5743.327637,5756.617188,5762.404297,5768.057617,5781.34082,5771.208496,5784.583008,5774.047363,5779.254395,5779.629883,5774.986328,5765.573242,5767.624023,5771.049805,5764.02002,5759.04541,5765.794434,5765.217773,5763.608398,5758.576172,5758.551758,5754.42334,5754.38916,5750.143066,5750.10498,5751.029785,5736.415039,5729.002441,5723.173828,5713.696289,5702.741699,5684.211426,5662.444336,5641.823242,5620.772949,5604.719238,5591.451172,5578.207031,5561.67627,5544.864258,5524.37207,5501.725098,5484.168945,5461.255371,5443.030762,5429.352051,5408.849121,5390.599121,5373.810059,5359.912109
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
