"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUS,49715.19531,49972.97656,50230.50781,50488.0625,50745.64844,51003.26953,51033.98828,51064.56641,51095.01953,51125.48047,51155.91406,51186.33203,51216.78125,51247.30078,51277.82813,51308.34766,51338.90625,51369.48047,51400.00781,51430.38672,51460.77734,51491.18359,51512.01172,51531.57813,51549.69922,51567.71094,51585.14844,51602.53906,51619.90625,51637.26563,51654.61328,51671.92188,51689.16016,51706.65625,51723.66406,51740.44922,51758.54688,51768.98828,51773.32422,51777.64063,51781.96484,51786.29688,51790.58594,51794.83984,51799.10547,51803.32031,51801.98047,51800.83594,51800.10547,51799.19922,51793.4375,51787.64844,51781.86328,51776.05078,51770.27344,51764.36719,51890.79297,52017.37891,52143.9375,52270.46875,52397,52523.51953,52649.99219,52775.90625,52900.86328,53025.8125,53411.64453,53797.51172,54183.39063,54569.32422,54955.28906,55341.30078,55727.35156,56113.42578,56499.53516,56885.6875,57246.38672,57607.13281,57967.92578,58328.76563,58689.625,59050.51172,59411.44922,59772.42578,60133.4375,60494.48828
AUT,1397.348511,1405.572144,1413.804932,1422.046631,1430.297241,1438.556885,1443.612305,1448.669678,1453.728882,1458.790039,1463.853394,1468.918457,1473.985474,1479.054565,1484.125488,1489.198486,1491.333984,1493.470703,1495.609131,1497.748901,1499.890259,1502.032959,1504.177124,1506.322998,1508.470215,1510.619019,1505.456421,1500.294556,1495.134155,1489.974365,1484.815674,1479.657715,1474.501099,1469.345215,1464.190674,1459.036743,1450.55896,1442.081665,1433.604736,1425.128418,1416.652344,1408.176636,1399.701538,1391.226685,1382.752319,1374.27832,1367.88147,1361.484863,1355.088501,1348.692261,1342.296143,1335.900269,1329.504517,1323.109009,1316.713623,1310.318481,1305.149414,1299.980225,1294.811157,1289.642212,1284.473389,1279.304565,1274.135864,1268.967407,1263.798828,1258.630493,1252.032715,1245.435303,1238.837769,1232.240112,1225.642334,1219.044922,1212.447266,1205.849731,1199.252075,1192.654663,1189.671631,1186.688599,1183.705933,1180.71582,1177.720825,1174.727051,1171.733765,1168.741211,1165.749634,1162.758789
AZE,2332.843262,2344.094971,2355.346924,2366.598633,2377.85083,2389.103027,2401.787598,2414.472168,2427.156006,2439.839844,2452.523438,2465.206299,2477.888916,2490.571533,2503.253418,2515.935303,2529.435303,2542.93457,2556.432617,2569.929688,2583.42627,2596.920898,2610.415527,2623.908936,2637.401367,2650.892822,2665.674072,2680.454102,2695.232178,2710.009277,2724.784424,2739.558594,2754.330811,2769.102051,2783.871582,2798.639648,2815.016602,2831.391602,2847.765381,2864.137939,2880.508545,2896.87793,2913.246094,2929.612305,2945.977295,2962.367188,2979.850098,2997.331299,3014.811279,3032.289795,3049.766602,3067.241943,3084.71582,3102.187988,3119.658936,3137.12793,3156.415283,3175.698975,3194.979248,3214.25708,3233.530762,3252.801514,3272.068848,3291.332764,3310.593262,3329.850586,3353.154053,3376.451416,3399.74292,3423.029297,3446.30957,3469.583984,3492.852295,3516.114502,3539.371094,3562.621094,3591.84375,3621.054688,3650.25415,3679.442139,3708.61792,3737.782471,3766.93457,3796.074463,3825.200684,3854.314453
BHS,3.303466082,4.315266609,5.327065468,6.338868618,7.350674152,8.362481117,8.991613388,9.620746613,10.24988079,10.87901402,11.50814915,12.13728333,12.7664156,13.39554882,14.024683,14.65381718,15.28323841,15.9126606,16.54207993,17.17150116,17.80092239,18.43034363,19.05976105,19.68918419,20.31860542,20.94802475,21.23589897,21.52377129,21.81163979,22.09951591,22.38738441,22.75232124,23.25026894,23.72615814,24.20069313,24.67378426,25.15455627,25.62972641,26.09859657,26.56026649,27.01352882,27.45672607,27.88740158,28.30168152,28.69272995,29.04646873,29.37363243,29.35697746,28.10847282,26.78822708,25.37874794,23.91113853,22.40733719,20.83819389,19.13105011,17.86911774,17.56224251,17.25603485,16.95050049,16.64565086,16.34149742,16.0380497,15.73532486,15.43333626,15.13209534,14.83161354,14.64741802,14.46333313,14.27935696,14.09549427,13.91174316,13.72810841,13.54459095,13.3611927,13.17791367,12.99476147,12.54670143,12.09881973,11.65112114,11.20361328,10.75629902,10.30918217,9.862269402,9.415567398,8.969079971,8.541945457
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8098.720703,8124.378906,8150.07373,8175.80127,8201.567383,8227.369141,8228.786133,8230.210938,8231.640625,8233.075195,8234.514648,8235.959961,8237.411133,8238.845703,8240.286133,8241.733398,8242.321289,8242.914063,8243.511719,8244.115234,8244.72168,8245.334961,8245.951172,8246.574219,8247.201172,8247.833008,8243.357422,8238.882813,8234.412109,8229.944336,8225.479492,8221.018555,8216.55957,8212.104492,8207.65332,8203.206055,8197.794922,8192.383789,8186.972656,8181.563477,8176.154297,8170.746094,8165.337402,8159.929688,8154.521973,8149.11377,8148.453125,8147.793945,8147.132813,8146.473633,8145.814941,8145.154297,8144.496094,8143.835938,8143.17627,8142.51709,8133.272461,8124.027832,8114.783691,8105.539063,8096.29541,8087.049805,8077.805664,8068.561035,8059.316406,8050.071777,8030.044434,8010.019043,7989.992188,7969.964844,7949.938477,7929.912598,7909.884766,7889.85791,7869.832031,7849.806152,7804.304688,7758.805664,7713.305664,7667.806152,7622.306152,7576.726074,7531.11084,7485.494629,7439.879395,7394.263672
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,5787.532227,5793.230469,5798.929199,5804.627441,5810.326172,5816.024414,5818.572266,5821.122559,5823.674805,5826.229492,5828.786621,5831.345703,5833.907715,5836.472168,5839.038574,5841.606445,5838.717773,5835.830566,5832.944824,5830.061523,5827.180176,5824.300293,5821.422363,5818.546387,5816.118652,5814.155273,5802.465332,5790.783203,5779.107422,5767.44043,5755.780762,5744.127441,5732.478027,5720.833496,5709.193848,5697.559082,5682.247559,5666.938477,5651.630371,5637.15918,5622.95166,5608.744141,5594.536133,5580.32959,5566.123047,5551.91748,5533.486328,5515.056152,5496.626465,5478.197266,5459.769531,5441.341309,5422.915039,5404.488281,5386.0625,5367.638184,5345.004395,5322.372559,5299.740234,5277.108398,5254.477051,5231.84668,5209.216309,5186.586914,5163.958008,5141.329102,5122.408691,5103.496094,5084.583984,5065.671387,5046.759277,5027.847656,5008.935059,4990.023926,4971.111816,4952.200684,4941.377441,4930.554688,4919.73291,4908.911621,4898.089844,4887.269043,4876.449219,4865.629395,4854.810059,4843.991699
BEL,779.4032593,787.027771,794.6469727,802.2610474,809.869751,817.4731445,819.0054932,820.5373535,822.0688477,823.5997925,825.130249,826.6604004,828.1898804,829.7188721,831.2472534,832.7753296,834.5704956,836.3649292,838.1586304,839.951355,841.7435913,843.5348511,845.3253784,847.1151123,848.9041138,850.6923218,852.5673218,854.4416504,856.3150635,858.1876831,860.0593872,861.930542,863.8007202,865.6702881,867.5388794,869.4067383,871.0983276,872.7894287,874.4799805,876.170105,877.8597412,879.5488281,881.2374878,882.9256592,884.6134033,886.3005371,887.5769653,888.8530273,890.1287842,891.4041748,892.6793213,893.9541016,895.2285156,896.5026245,897.7763672,899.0498047,899.6348877,900.2196045,900.8043213,901.3887329,901.9730835,902.557251,903.1411743,903.7249756,904.3087158,904.8922119,903.0936279,901.2952881,899.4968872,897.6984253,895.9000244,894.1015625,892.3031006,890.5046997,888.7062378,886.9078369,882.4474487,877.9869995,873.5265503,869.0146484,864.4661255,859.9173584,855.3685913,850.819519,846.2704468,841.7211304
BLZ,125.5719833,127.1817322,128.7915192,130.4012604,132.0110321,133.6208038,135.9151001,138.2093811,140.5036621,142.7979279,145.0922089,147.3864746,149.6807251,151.9749908,154.2692566,156.5635223,157.7614594,158.9080963,159.6392059,160.3685303,161.095993,161.8216248,162.5453949,163.2673798,163.9874725,164.7057495,163.814621,162.9238281,162.033371,161.14328,160.25354,159.3641357,158.4751129,157.5864258,156.6981049,155.8101501,154.6274414,153.4450531,152.2629395,151.081131,149.8996429,148.7184448,147.5375519,146.3569946,145.1767426,143.9968414,142.8217926,141.6449738,140.4437256,139.2160492,137.9937897,136.7771301,135.5662689,134.3613739,133.1627502,132.0141754,131.8748474,131.7350769,131.5938873,131.4512634,131.3071747,131.1615906,131.0145416,130.8659515,130.7158203,130.5640869,129.7002411,128.8363647,127.9725113,127.1086578,126.2447968,125.3809509,124.5171051,123.6532593,122.7894058,121.92556,120.4727478,119.0199661,117.5671692,116.1144028,114.6594009,113.2027588,111.7460785,110.2893295,108.8325119,107.3756332
BEN,3328.4104,3341.850098,3355.794189,3369.75708,3383.739014,3397.742188,3425.13623,3452.568115,3480.03833,3507.539063,3535.064697,3571.572754,3612.162598,3652.863281,3693.68042,3734.62085,3785.966797,3837.405518,3888.940186,3940.574463,3992.312988,4044.159424,4096.117188,4148.192383,4200.316895,4252.5,4297.48877,4342.476074,4387.462402,4432.450684,4477.44043,4522.435547,4567.436523,4612.445313,4657.569336,4702.716797,4735.363281,4768.019531,4800.687012,4833.365234,4866.056152,4898.759766,4931.477539,4964.208496,4996.95459,5029.71582,5056.186035,5082.658691,5109.134766,5135.615234,5162.099121,5188.233887,5212.523926,5236.814941,5261.109863,5285.411621,5309.288574,5334.936523,5360.631348,5386.367188,5412.143555,5437.960938,5463.821777,5489.726074,5515.674805,5541.668945,5577.276367,5613.373535,5649.520508,5685.716797,5721.963379,5758.256836,5794.598633,5830.987305,5867.422852,5903.903809,5936.611328,5969.716309,6002.900391,6037.025879,6071.453125,6106.006348,6141.124023,6176.523926,6211.961426,6247.439941
BTN,160.0832367,171.5507202,182.9855804,194.3018188,205.552597,216.7696686,224.5341034,232.2889709,240.0342407,247.769577,255.4946136,263.2082214,270.6618042,273.6988525,276.6420593,279.5699463,285.2549438,290.9317627,296.5983887,302.2503662,307.8757935,313.473877,319.0482788,324.5991516,330.1260071,335.6314697,341.674469,347.7100525,353.7403259,359.7661438,365.788208,371.8068542,377.8223877,383.8349915,389.8449402,395.852356,401.1454773,406.2481384,411.3050537,416.3592224,421.4092712,426.4535522,431.4902649,436.5168152,441.530304,446.5307312,454.4797363,462.4251709,470.3669128,478.3061523,486.2429199,494.1772766,502.1095581,510.0396423,517.9675903,525.8934326,531.3997803,536.90448,542.4077759,547.9095459,553.4098511,558.9086914,564.4060669,569.9019165,575.3963623,580.8894653,582.6300049,584.3704834,586.1109009,587.8512573,589.5916138,591.3319092,593.0720825,594.8123169,596.5524292,598.1728516,594.0887451,590.003479,585.9172363,581.8291016,577.739502,573.5709839,569.3660278,565.1591187,560.9502563,556.7391968
BOL,4960.81543,5020.494141,5080.169922,5139.841797,5199.515137,5259.186035,5308.436035,5357.862793,5408.234375,5458.645508,5509.310059,5560.023926,5610.523438,5660.830566,5711.457031,5762.67334,5840.73877,5918.844238,5996.994141,6075.328125,6153.571289,6231.868164,6310.210938,6388.599121,6467.038574,6545.530762,6600.869629,6656.202637,6711.530762,6766.855469,6822.174805,6877.600098,6933.132813,6988.661133,7044.186523,7099.709473,7153.29541,7207.036133,7260.774902,7314.512695,7368.25,7421.98584,7475.720703,7529.45459,7583.1875,7636.918945,7678.773438,7720.634277,7762.5,7804.369141,7846.23877,7888.113281,7929.993164,7971.877441,8013.76709,8055.662598,8161.758301,8267.845703,8373.924805,8479.995117,8586.527344,8693.161133,8799.78125,8906.385742,9012.976563,9119.552734,9229.615234,9339.676758,9449.738281,9559.796875,9669.855469,9779.910156,9889.963867,10000.01465,10110.06543,10220.11133,10306.21387,10392.30859,10478.39453,10564.47461,10650.54688,10736.6123,10822.66992,10908.72266,10994.77344,11080.81836
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1046.49292,1055.333862,1064.177002,1073.022095,1081.869263,1090.718384,1105.158691,1119.599121,1134.039673,1148.480591,1162.921631,1177.362793,1191.804077,1206.245483,1220.687256,1235.12915,1244.376099,1253.622925,1262.869751,1272.116577,1281.363403,1290.610352,1299.857178,1309.103882,1318.350586,1327.597534,1328.2854,1328.973511,1329.661255,1330.349243,1331.037231,1331.725342,1332.413574,1333.101807,1333.790039,1334.478394,1328.488525,1322.498901,1316.509033,1310.519287,1304.529541,1298.539917,1292.549927,1286.560181,1280.570435,1274.580566,1268.822021,1263.063354,1257.30481,1251.546143,1245.787354,1240.028809,1234.27002,1228.511353,1222.752808,1216.994141,1208.365479,1199.736694,1191.108154,1182.479492,1173.850708,1165.222168,1156.593384,1147.964722,1139.336182,1130.707397,1127.003418,1123.299194,1119.595581,1115.891846,1112.188232,1108.484741,1104.781616,1101.078491,1097.375488,1093.672607,1099.969116,1106.268066,1112.569336,1118.873047,1125.178955,1131.487305,1137.797974,1144.110962,1150.426147,1156.743652
BWA,346.9615173,346.980072,346.5354309,345.9475098,345.2577515,344.4806519,334.0266418,324.2319641,315.0663452,307.3591614,299.6819153,292.0324402,284.4044495,276.8005676,269.2764587,262.0819397,265.2805176,268.4783936,271.6755371,274.8719177,278.0889282,281.4841614,284.8798828,288.2760315,291.6724548,295.0691223,311.4263916,327.7790527,344.1272278,360.4707947,376.8097839,393.2273865,409.6504517,426.0657043,442.4736023,458.874115,482.8757019,506.8700562,530.8572388,554.8372803,578.8101196,602.7758789,626.7345581,650.6863403,674.6309204,698.5686646,733.8327026,769.0845947,804.324585,839.5526123,874.7689209,909.9733276,945.1660156,980.3470459,1015.516357,1050.678101,1102.620117,1154.532349,1206.415405,1258.269043,1310.093994,1361.890137,1413.657837,1465.397461,1517.109253,1568.793091,1660.895752,1752.889038,1844.775635,1936.556519,2028.234375,2119.810303,2211.286133,2302.664063,2393.945557,2485.131836,2586.32373,2687.405029,2788.376465,2889.241455,2990.001221,3090.657715,3191.213135,3291.668701,3392.027344,3492.289795
BRA,89456.47656,89998.17969,90539.15625,91076.22656,91609.67188,92141.96094,92546.61719,92952.45313,93348.70313,93749.27344,94149.24219,94544.42969,94944.89844,95346.75781,95749.01563,96151.51563,96846.35938,97542.19531,98239.13281,98938.89063,99642.02344,100345.8438,101050.7578,101755.1172,102463.9531,103172.0156,103749.3594,104327.7422,104907.4609,105488.9375,106073.0234,106659,107244.5781,107830.1094,108415.6016,109001.0234,109528.3047,110055.4219,110582.7266,111110.2031,111637.8438,112165.5859,112693.5156,113221.5313,113749.6719,114277.9531,114940.5547,115603.2266,116266.0234,116928.9297,117591.9141,118254.9766,118918.125,119581.3359,120244.6172,120907.9609,122377.9141,123848,125318.2266,126788.625,128258.6484,129728.7266,131198.9375,132669.2813,134139.7813,135610.375,136520.8281,137431.3438,138341.9219,139252.5469,140163.2813,141074.0625,141984.8906,142895.8125,143806.7656,144717.7969,145341.3125,145964.875,146588.4844,147212.1406,147835.8594,148459.5781,149083.375,149707.2031,150331.0938,150955.0313
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
