"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,1080.543091,1069.883057,1059.223022,1048.56311,1037.903076,1027.243164,1007.979309,988.7154541,969.4515381,950.1875,930.9237671,915.9988403,901.0737915,886.1487427,871.2238159,856.2988281,827.100769,797.9026489,768.7045288,739.4978027,710.2779541,700.0678101,689.8512573,679.6278076,669.3973999,659.1593628,648.1953735,637.2313843,626.2672119,615.3029785,604.3387451,574.3574829,544.3765869,514.3959961,484.4157715,454.4358826,442.7340393,431.0323181,419.3306274,407.6290283,395.9275208,383.587677,371.2478943,358.9083252,346.5688477,334.2294922,332.6219482,331.0142212,329.4063721,327.7983093,326.190094,316.5620117,306.934021,297.3061218,287.6783142,278.0506287,274.3351746,270.6196594,266.9040527,263.1884155,259.4727173,255.6403351,251.8080597,247.9758759,244.1438293,240.3118134,238.2167969,236.1218262,234.026825,231.9318542,229.8368988,228.5354462,227.2339325,225.9324646,224.6309967,223.3295593,221.7498169,220.1700897,218.5903778,217.0106812,215.4310608,213.7332916,212.0355835,210.3378601,208.6401978,206.9425354
ECU,3797.0625,3785.986084,3774.912109,3763.841797,3752.77417,3741.709717,3728.394531,3715.080078,3701.766602,3688.453613,3675.113281,3681.793701,3688.481689,3695.177246,3701.881348,3708.593018,3713.188232,3717.786865,3722.386719,3726.989746,3731.596924,3719.556885,3707.518799,3695.481201,3683.443359,3671.405029,3671.778076,3672.169922,3672.581787,3673.011963,3673.466064,3634.452881,3595.458984,3556.482422,3517.526611,3478.588135,3464.314453,3450.040527,3435.766846,3421.49292,3407.21875,3370.023682,3332.829346,3295.635254,3258.441406,3221.247803,3215.099609,3208.950928,3202.802734,3196.654541,3190.506104,3181.760254,3173.014404,3164.268311,3155.522705,3146.776611,3145.197021,3143.617676,3142.038818,3140.459473,3138.880371,3107.445801,3076.01123,3044.576172,3013.141602,2981.707031,2968.813721,2955.920654,2943.028076,2930.13501,2917.242188,2850.80957,2784.376465,2717.944336,2651.389648,2585.155273,2479.337891,2373.579346,2267.899414,2162.312988,2058.437744,2002.136108,1945.799683,1887.003784,1828.347656,1770.221924
EGY,0,1.40105E-08,1.93186E-08,2.46267E-08,2.99348E-08,3.52429E-08,2.89257E-08,2.87534E-08,2.86279E-08,2.85144E-08,2.20559E-08,1.72007E-07,1.76779E-07,1.81581E-07,1.86189E-07,1.90798E-07,4.43137E-08,4.42678E-08,4.4222E-08,4.41763E-08,4.41308E-08,0.047159642,0.094319232,0.141478822,0.188638434,0.235798016,0.327404261,0.418979138,0.510522544,0.602034569,0.693515122,0.693515301,0.693515539,0.693515658,0.693515837,0.693516016,0.646212757,0.598912656,0.551615477,0.504321218,0.45702979,0.457029819,0.457029879,0.457029909,0.457029998,0.457030058,0.466078043,0.475125611,0.484173089,0.493220866,0.502264023,0.50287205,0.503480077,0.504088104,0.50469619,0.505304217,0.521581769,0.537860513,0.554139614,0.570419729,0.586692929,0.586658716,0.586624444,0.58659035,0.586556017,0.586521864,0.618151486,0.649765551,0.681363881,0.712946773,0.739078403,0.739078283,0.739078641,0.739078879,0.739079177,0.739079416,0.765462518,0.791846871,0.818232834,0.844620705,0.870988071,0.873051107,0.875113964,0.877176881,0.879239738,0.881302714
SLV,614.2540894,606.3342896,598.4147339,590.4952393,582.5758057,574.6564941,565.8458862,557.0352783,548.2246704,539.4140625,530.6033936,525.3876953,520.1719971,514.9562988,509.7406311,504.5249023,495.9581909,487.39151,478.8247986,470.2580872,461.6914063,459.4944458,457.2974548,455.1004944,452.9035034,450.706543,445.3722229,440.0379944,434.7036438,429.3694458,424.0351563,421.0212708,418.0074463,414.9935608,411.9796753,408.9658508,407.2219849,405.4781799,403.734314,401.9905396,400.2467041,399.5552979,398.8638916,398.1725464,397.4811401,396.7894897,395.1071777,393.4248352,391.7424622,390.0600891,388.3777466,387.2664185,386.1550598,385.0437317,383.932373,382.8210144,381.343689,379.866272,378.388916,376.9115295,375.4341431,373.8853455,371.7347107,369.5283508,367.3166199,365.0992737,362.1645508,359.2170715,356.2545166,348.6084595,335.9066772,329.536499,323.1045532,316.6071167,310.0401306,303.3989258,292.7868652,281.9960327,271.0054016,259.7899475,248.3189392,243.9308167,239.5098572,235.0534821,230.5585938,226.0217285
GNQ,94.03662872,94.48107147,94.92551422,95.36997223,95.81441498,96.25885773,96.17597198,96.09306335,96.01015472,95.92726135,95.84435272,95.92658234,96.00882721,96.09105682,96.17328644,96.25552368,96.09201813,95.92848969,95.7649765,95.60147095,95.43793488,95.29281616,95.14768219,95.00255585,94.85741425,94.7122879,94.48260498,94.2529068,94.02320099,93.79351807,93.56381989,93.32331085,93.08279419,92.84230042,92.60178375,92.36128235,92.25717926,92.1530838,92.04898071,91.94490051,91.84080505,91.76207733,91.6833725,91.60466003,91.52593994,91.44722748,91.33963013,91.23204803,91.12445831,91.01686859,90.90927124,90.82199097,90.73470306,90.64743042,90.56015015,90.47286987,90.37141418,90.26994324,90.16848755,90.0670166,89.96555328,89.86598206,89.76641846,89.66685486,89.56728363,89.4677124,89.35164642,89.23558044,89.11950684,89.00344849,88.88736725,88.77347565,88.65956879,88.54567719,88.43177795,88.31788635,88.18776703,88.05764008,87.92751312,87.7973938,87.66725922,87.52102661,87.37478638,87.22855377,87.08231354,86.93608856
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,230.4269104,226.5007019,222.4572906,218.4093323,214.3562775,210.2401123,208.6072998,206.9733429,205.2793884,203.5838623,201.886795,201.2519684,199.902771,197.8352356,195.7379303,193.6082764,190.5148773,187.2969208,184.0653687,180.8197937,177.028656,172.651535,168.2514343,163.853653,159.242981,154.3495483,152.0653076,149.773941,147.4750519,145.1698608,142.8667908,139.9673615,137.0674896,134.1568604,131.2413177,128.3249969,126.0172119,123.6993256,121.3704376,119.029541,116.6755219,114.3977432,112.0463333,109.6673355,107.2673569,104.8588257,101.1887436,97.53450775,93.89727783,90.27841187,86.6496582,84.18441772,81.72550201,79.27367401,76.82920837,74.39256287,72.97851563,71.56784821,70.16024017,68.75564575,67.32687378,65.01370239,62.70983124,60.4156189,58.13152313,55.8579216,53.72819901,51.61190796,49.50932693,47.42097473,45.34750748,42.59384537,39.78642654,37.06656647,34.45521927,31.99264908,29.76794815,27.57221222,25.36754227,23.15096664,20.91827774,20.1758194,19.4409008,18.7070179,17.97872353,17.25954628
SWZ,841.7163696,832.8765869,824.0368042,815.1968994,806.3569946,797.5172119,792.2324219,786.9476929,781.6630249,776.3781738,771.0934448,768.8288574,766.56427,764.2996826,762.0349731,759.7703857,760.2627563,760.7542725,761.244812,761.7345581,762.2233276,762.6572266,763.4059448,764.2657471,765.0579834,765.7781982,759.3126831,752.862793,746.4287109,740.0101318,733.6087646,731.1119385,728.6152954,726.1187134,723.6221313,721.1256714,718.3133545,715.5009766,712.6886597,709.8764038,707.0640869,700.5460205,694.0280151,687.5100098,680.9918823,674.473877,674.2180176,673.9594727,673.6984863,673.4347534,673.168457,672.203064,671.2376099,670.2722778,669.3069458,668.3415527,668.4490967,668.5545044,668.6575928,668.7590332,668.8589478,668.7705078,668.6811523,668.5905151,668.4989014,668.4061279,668.4631348,668.517395,668.5687256,668.6173096,668.6630859,667.8262329,666.9848633,666.1385498,665.2875977,664.4319458,664.2419434,664.0518799,663.8619385,663.671875,663.4818115,662.0473022,660.6126709,659.1781006,657.7435913,656.309021
ETH,12251.00293,12229.63867,12208.27539,12186.91113,12165.54688,12144.18164,12107.30273,12070.42383,12033.54492,11996.66699,11959.8252,11929.00879,11898.19336,11867.37598,11836.55957,11805.74512,11799.92285,11794.10254,11788.2832,11782.46191,11779.87988,11778.02832,11776.1748,11774.32324,11773.69141,11774.35547,11764.62695,11754.89746,11745.16797,11735.44141,11725.71094,11709.57031,11693.42871,11677.28906,11661.14746,11645.00586,11570.91797,11496.82813,11422.73926,11348.65039,11274.56152,11223.07813,11171.59473,11120.1123,11068.62695,11017.14355,10953.33594,10889.52832,10825.7207,10761.91406,10698.10645,10618.8623,10539.62012,10460.37695,10381.13281,10301.88867,10212.8252,10123.76172,10034.69824,9945.633789,9856.570313,9770.226563,9683.882813,9597.538086,9511.195313,9424.850586,9337.234375,9249.618164,9162.000977,9077.65625,8999.546875,8916.561523,8833.610352,8750.692383,8667.810547,8584.964844,8523.820313,8462.678711,8401.542969,8340.411133,8279.28418,8210.185547,8141.090332,8096.76709,8052.501465,8008.243164
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,113.3468246,111.9166641,110.4865036,109.0563354,107.6261749,106.1960068,104.6078949,103.0201035,101.4326019,99.43804932,97.3659668,92.68426514,87.99114227,83.28367615,78.29786682,72.99947357,72.848526,72.69756317,72.54657745,72.39557648,72.24454498,74.30718994,76.37059021,78.43477631,80.49967957,82.56530762,82.74177551,82.91706085,83.09224701,83.2673111,83.44226074,83.48519897,83.52812195,83.57105255,83.61399078,83.65692139,81.42668915,79.18645477,76.94480896,74.70140076,72.40540314,65.21318817,58.01926041,49.87623596,40.51461411,31.16176224,2.7458E-06,1.40128E-06,1.40032E-06,1.39984E-06,1.39954E-06,1.39934E-06,1.3992E-06,1.39909E-06,1.399E-06,1.39893E-06,1.39888E-06,1.39883E-06,1.39879E-06,1.39875E-06,1.39872E-06,1.3987E-06,1.39867E-06,1.39865E-06,1.39863E-06,1.39862E-06,1.3986E-06,1.39859E-06,1.39857E-06,1.39856E-06,1.39855E-06,1.39854E-06,1.39853E-06,1.39852E-06,1.39852E-06,1.39851E-06,1.3985E-06,1.39849E-06,1.39849E-06,1.39848E-06,1.39848E-06,1.39847E-06,1.39847E-06,1.39846E-06,1.39846E-06,1.39845E-06
FIN,5.946256638,5.890320778,5.86670208,5.843002796,5.819266796,5.877604008,5.214728355,4.552708149,3.939398289,3.329645157,2.703869104,1.638492942,1.491185427,1.411339045,1.339672565,1.267128944,1.074941278,0.968856096,0.863292277,0.751017928,0.658381939,0.566107273,0.488304853,0.43293646,0.402490824,0.369238228,0.344234198,0.319426,0.294842273,0.270521849,0.246518239,0.24589403,0.24526462,0.244630098,0.243989423,0.243332714,0.248821497,0.253632277,0.258066624,0.262230843,0.266180426,0.212843627,0.186253279,0.167344496,0.156968176,0.148540035,0.144190937,0.139852434,0.135523915,0.131205857,0.126899093,0.125744581,0.124504767,0.123263143,0.122018076,0.120764419,0.117262661,0.108876944,0.100674391,0.092802085,0.085639171,0.085004814,0.084369838,0.083734594,0.083098702,0.082470231,0.09099891,0.098282978,0.104675904,0.110347308,0.115391389,0.082207128,0.085159615,0.08807154,0.090938836,0.093756959,0.078437217,0.078274451,0.078103133,0.077923439,0.077739783,0.229857504,0.37499404,0.51319921,0.644444406,0.768669248
FRA,9019.441406,9001.918945,8984.40332,8966.892578,8949.388672,8931.891602,8911.630859,8891.376953,8871.130859,8850.890625,8830.408203,8799.885742,8768.054688,8736.332031,8704.719727,8673.230469,8621.120117,8568.994141,8516.84668,8464.973633,8414.15625,8298.09668,8182.052734,8066.026367,7950.01709,7834.027344,7770.769043,7707.487305,7644.181152,7580.849121,7517.48877,7467.419434,7417.36084,7367.01123,7316.220703,7265.519043,7227.548828,7189.585938,7151.628906,7113.674805,7075.729492,7024.000977,6972.285156,6920.584473,6868.897461,6817.226563,6794.898438,6772.571777,6750.246094,6727.92334,6705.602539,6681.580566,6657.558594,6633.536621,6609.51416,6585.493164,6567.526367,6549.786133,6532.041992,6514.297363,6496.551758,6468.049805,6439.545898,6411.040527,6382.533203,6354.023926,6338.067383,6322.112793,6306.160645,6290.211426,6274.264648,6244.915039,6215.671387,6186.418945,6157.158203,6123.164063,6099.058594,6074.981934,6050.653809,6026.307129,6001.990234,5971.249023,5940.510742,5909.847656,5879.184082,5848.521484
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,1093.480957,1093.373535,1093.265869,1093.158203,1093.050659,1092.943115,1092.534668,1092.126099,1091.717651,1091.30896,1090.897583,1090.713745,1090.529785,1090.345825,1090.161865,1089.977783,1089.124756,1088.271851,1087.418945,1086.56604,1085.713013,1084.976807,1084.240479,1083.504272,1082.767944,1082.03186,1080.839966,1079.648315,1078.456909,1077.265015,1076.073608,1074.852905,1073.63208,1072.411499,1071.19104,1069.970215,1069.421265,1068.872192,1068.32312,1067.774048,1067.224976,1066.82251,1066.420166,1066.017578,1065.615112,1065.212769,1064.655151,1064.097534,1063.540039,1062.982544,1062.424927,1061.978516,1061.532227,1061.085815,1060.639526,1060.193115,1059.673706,1059.154297,1058.634644,1058.115234,1057.595581,1057.084961,1056.574341,1056.063721,1055.552979,1055.04248,1054.483276,1053.923828,1053.364624,1052.805664,1052.246216,1051.484497,1050.722656,1049.960815,1049.198975,1048.437256,1047.757568,1047.078125,1046.398438,1045.718872,1045.039429,1044.196045,1043.352539,1042.509033,1041.665649,1040.822266
GMB,206.0036011,207.1830292,208.3624573,209.5418854,210.721344,211.9007874,211.6810303,211.4612885,211.2415466,211.0218353,210.8020935,210.728775,210.6555023,210.5821686,210.5088959,210.4355927,210.1104126,209.7852325,209.4600677,209.1348877,208.8097229,207.2274323,205.6451721,204.0628967,202.4806061,200.8983459,196.5680542,192.2377472,187.9074554,183.5771637,179.2468414,175.8774872,172.5081177,169.1387329,165.7693634,162.3999786,161.8550873,161.3101959,160.7653198,160.2204132,159.6755371,158.9189148,158.1623077,157.4057159,156.6491089,155.8925171,155.5639191,155.235321,154.9067383,154.5781555,154.2495575,154.0996246,153.9496918,153.7997437,153.649826,153.4999084,153.3048859,153.1098938,152.9148712,152.7198486,152.5248566,152.3268127,152.1287689,151.9307251,151.732666,151.5346375,151.0349731,150.5352936,150.0356293,149.535965,149.0363007,148.7693634,148.5024261,148.2354889,147.9317932,147.6246033,147.2073059,146.789978,146.3726196,145.955246,145.5378418,145.2507172,144.9635773,144.6764374,144.3892822,144.1021118
GEO,1232.139771,1231.35022,1230.558716,1229.765381,1228.969971,1228.172852,1226.008179,1223.841553,1221.673218,1219.503052,1216.862549,1207.059326,1197.255737,1187.452026,1177.648193,1167.844116,1160.937866,1154.03186,1147.12561,1140.21936,1133.31311,1126.899658,1120.485962,1114.07251,1107.658936,1101.245361,1093.283447,1085.321655,1077.359863,1069.397949,1061.436157,1054.154297,1046.872314,1039.590454,1032.308594,1025.026733,1021.485107,1017.943848,1014.402222,1010.860779,1007.319153,1002.822449,998.3257446,993.8288574,989.3322754,984.8354492,977.8092041,970.7828369,963.7565918,956.7303467,949.7039795,943.708374,937.7128296,931.7171631,925.7216797,919.7261963,914.7249756,909.7238159,904.7227783,899.7216797,894.7206421,890.72052,886.7203369,882.7202148,878.7199707,874.7199097,871.2022705,867.6845093,864.1668091,860.6491089,857.1315918,855.5409546,853.9503784,852.3596802,850.7688599,849.1781006,840.3711548,831.56427,822.7572632,813.9504395,805.1434326,789.3547974,773.565979,757.7772217,741.9885254,726.199707
DEU,4496.621582,4415.887207,4335.152344,4254.417969,4173.683105,4092.948486,4013.37207,3933.793213,3854.214111,3774.632813,3694.610596,3636.171387,3580.769287,3525.299316,3469.754883,3414.129639,3321.018311,3227.938721,3134.893799,3042.410889,2952.043701,2906.456299,2860.867432,2815.278076,2769.687012,2724.094971,2693.911865,2663.925537,2634.147949,2604.592041,2575.272949,2519.241699,2463.434326,2413.983398,2374.25415,2334.503906,2299.111328,2264.781738,2230.521484,2196.331543,2162.2146,2162.30127,2162.352295,2162.359619,2162.357422,2162.345703,2134.449463,2106.582031,2078.743652,2050.936279,2023.27478,2004.836426,1986.397217,1967.957031,1949.515991,1931.074341,1907.491333,1884.653076,1861.817261,1838.982788,1816.235474,1812.148193,1808.058594,1803.966431,1799.85144,1795.729126,1774.31604,1752.910156,1731.505127,1710.099365,1688.69397,1662.694458,1637.272827,1611.85376,1599.905151,1588.122925,1582.839722,1577.5354,1572.209106,1566.860962,1561.489868,1557.027466,1552.564209,1550.089478,1547.961914,1545.836548
GHA,8187.453125,8210.385742,8233.318359,8256.25,8279.181641,8302.114258,8293.959961,8285.805664,8277.651367,8269.49707,8262.015625,8257.353516,8252.694336,8248.03125,8243.371094,8238.710938,8215.363281,8192.015625,8168.668945,8145.321777,8121.974121,8077.894531,8033.814941,7989.734863,7945.655273,7901.575195,7829.770508,7757.964844,7686.158691,7614.353027,7542.54834,7430.789063,7316.411133,7200.719238,7085.038574,6960.525879,6921.020996,6881.520508,6842.023438,6802.530762,6763.042969,6727.258301,6691.48291,6655.715332,6619.958008,6584.210938,6529.345703,6474.491211,6419.648926,6364.818359,6310,6266.319824,6222.641113,6178.963379,6135.288574,6091.615234,6047.598633,6003.57959,5959.557129,5915.530762,5871.502441,5823.418945,5775.338379,5727.261719,5679.185547,5631.113281,5581.119141,5531.126465,5481.137695,5431.150879,5381.167969,5326.661621,5272.157227,5217.654297,5163.152832,5108.65332,5049.069336,4989.487305,4929.905762,4870.32666,4810.747559,4758.025879,4705.308594,4652.596191,4599.888672,4547.186035
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,2433.768311,2432.406494,2431.044922,2429.683594,2428.322021,2426.960693,2418.475586,2409.989746,2401.50415,2393.019043,2384.531982,2378.712402,2372.893311,2367.07373,2361.253906,2355.435303,2347.084717,2338.735107,2330.384521,2322.034424,2313.68457,2305.798584,2297.912354,2290.026367,2282.140381,2274.254395,2268.847656,2263.441162,2258.034424,2252.627686,2247.220947,2242.490234,2237.759521,2233.028564,2228.297852,2223.56665,2220.100586,2216.633789,2213.16748,2209.701172,2206.235352,2199.944092,2193.653076,2187.362061,2181.071045,2174.780029,2172.179688,2169.579834,2166.979736,2164.379395,2161.779785,2157.168945,2152.55835,2147.94751,2143.336914,2138.726318,2133.202637,2127.679199,2122.155762,2116.632324,2111.108398,2103.915527,2096.722656,2089.529785,2082.336426,2075.143555,2068.178711,2061.214111,2054.249268,2047.28479,2040.319824,2034.095703,2027.87146,2021.647217,2015.422974,2009.198853,2004.505981,1999.813477,1995.120728,1990.421509,1985.451782,1982.160034,1978.868042,1975.576172,1972.28418,1968.992432
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GTM,1566.241577,1560.200195,1554.162476,1548.127075,1542.09375,1536.061401,1516.890503,1497.719482,1478.548706,1459.37793,1440.207031,1432.086304,1423.965332,1415.844727,1407.724243,1399.60376,1383.325928,1367.047852,1350.769897,1334.491943,1318.213989,1293.10376,1267.99353,1242.883301,1217.772827,1192.66272,1163.671631,1134.117798,1104.5448,1074.95459,1044.8125,1023.29248,1001.681641,979.9732666,958.159729,936.2340698,919.7568359,901.7677612,883.7327881,865.3970337,845.5336914,824.0137329,802.4291382,780.7788086,759.0553589,737.2505493,705.1783447,673.0631714,640.894043,608.6547852,573.0231323,548.5274658,523.8863525,499.0719299,474.0455933,448.7505798,426.0644226,402.6615601,379.3727417,356.2928162,333.5333557,320.1644287,307.776123,295.4367676,283.0975037,270.7574463,241.6846008,213.0080719,185.126709,164.1628876,149.2595673,140.6867371,132.2047119,123.817421,115.5289917,107.3439941,96.02833557,84.92546082,74.05280304,63.43092346,53.0843277,48.05854797,43.08560944,38.16799927,33.30843735,28.50995064
GGY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GIN,10190.24512,10205.92969,10221.61426,10237.29785,10252.98145,10268.66699,10280.90918,10293.15039,10305.3916,10317.63379,10329.3877,10334.84668,10340.30469,10345.76367,10351.22168,10356.68066,10345.41211,10334.14355,10322.875,10311.60742,10300.33789,10286.75,10273.16309,10259.57715,10245.98926,10232.40234,10153.27539,10074.14844,9995.023438,9915.896484,9836.769531,9583.648438,9330.52832,9077.40625,8824.285156,8571.164063,8530.155273,8489.146484,8448.138672,8407.129883,8366.121094,8261.03418,8155.945313,8050.856934,7945.769531,7840.683105,7774.93457,7709.1875,7643.44043,7577.692871,7511.945801,7489.543945,7467.144043,7444.742188,7422.341797,7399.94043,7380.613281,7361.285156,7341.958008,7322.630371,7303.303223,7281.524902,7259.748535,7237.970703,7216.191895,7194.415039,7143.053223,7091.69043,7040.328125,6988.964844,6937.603027,6883.219727,6828.835938,6774.452637,6720.044434,6665.634766,6624.629395,6583.623535,6542.618652,6501.612305,6460.60791,6402.283203,6343.956055,6285.631348,6227.306152,6168.980957
