"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,49715.19531,51207.54688,52700.52344,54194.17969,55688.86719,57185.37891,58019.24609,58853.61328,59688.24609,60523.15625,61359.71094,62070.84375,62782.28906,63492.73438,64203.17578,64913.80078,65126.9375,65340.21094,65553.8125,65767.73438,65982.41406,66101.375,66220.38281,66339.41406,66458.51563,66578.41406,66601.78906,66625.39063,66649.08594,66672.79688,66696.52344,66546.67969,66396.78906,66246.92188,66097.0625,65947.20313,65861.83594,65776.46875,65691.25,65606.04688,65520.80859,65321.5625,65122.32422,64923.08984,64723.84766,64524.57813,64215.02344,63905.46484,63595.72266,63285.93359,62975.96875,62614.95703,62253.95313,61892.95703,61531.97656,61171.00781,60756.17578,60341.33203,59926.60156,59511.89844,59097.46484,58594.96875,58092.54297,57590.125,57087.67578,56585.1875,56028.11328,55471.04688,54914.01172,54357.01172,53800.03516,53202.03516,52604.10156,52010.15234,51416.35156,50822.79297,50233.82031,49644.94922,49056.32422,48468.01953,47879.84766,47367.70313,46855.55859,46343.72266,45832.40625,45321.35547
AUT,1397.348511,1410.827515,1424.307129,1437.792969,1451.286011,1464.794678,1459.110474,1453.426514,1447.742432,1442.058228,1436.374268,1431.965332,1427.556519,1423.147461,1418.738647,1414.329712,1411.058716,1407.787842,1404.516846,1401.24585,1397.974976,1396.113037,1394.251099,1392.38916,1390.527344,1388.665649,1385.253418,1381.841309,1378.429199,1375.016968,1371.604858,1366.76355,1361.921997,1357.080811,1352.239258,1347.397949,1354.610962,1361.826416,1369.0448,1376.265381,1383.488892,1386.918091,1390.348511,1393.780029,1397.212402,1400.645752,1401.428833,1402.212769,1402.997803,1403.784912,1404.572876,1406.568115,1408.564453,1410.561768,1412.560303,1414.559692,1416.214844,1417.871826,1419.530273,1421.189575,1422.854736,1423.326172,1423.798462,1424.271606,1424.745605,1425.220093,1424.775146,1424.330566,1423.886597,1423.443604,1423.001343,1422.824463,1422.64856,1422.473022,1422.298462,1422.124634,1422.327026,1422.530518,1422.734619,1422.939819,1423.146118,1428.327515,1433.511841,1438.697388,1443.885498,1449.075684
AZE,2332.843262,2352.469971,2372.093994,2391.716064,2411.336182,2430.95459,2423.040527,2415.126221,2407.211914,2399.297607,2391.383057,2391.602295,2391.821533,2392.041016,2392.260254,2392.479492,2410.612061,2428.740967,2446.866211,2464.987549,2483.105713,2492.845947,2502.584473,2512.321533,2522.056641,2531.790771,2538.211914,2544.63208,2554.051025,2563.722168,2573.411133,2581.125,2588.842529,2596.579346,2604.331055,2612.097412,2625.669678,2639.262695,2652.870361,2666.49292,2680.131104,2697.261963,2714.405762,2731.563232,2748.734863,2765.920654,2772.36792,2778.817383,2785.269287,2791.723389,2798.179688,2811.617188,2825.060303,2838.510498,2851.967529,2865.429932,2883.012695,2900.595703,2918.178955,2935.762695,2953.346924,2968.767822,2984.19043,2999.614746,3015.041016,3030.469727,3047.223389,3063.978027,3080.732666,3097.488525,3114.245361,3134.285889,3154.327637,3174.361328,3194.39502,3214.429932,3238.93457,3263.435303,3287.933594,3312.417236,3336.902344,3374.260986,3411.620117,3450.2229,3489.480469,3528.641113
BHS,3.303466082,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467512,3.303469658,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469658,3.303467274,3.303469419,3.303467512,3.303470135,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274,3.303469419,3.303467274
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8098.720703,8110.173828,8121.627441,8133.081055,8144.534668,8155.987305,8165.054688,8174.12207,8183.189941,8192.259766,8201.329102,8212.891602,8224.454102,8236.017578,8247.581055,8259.143555,8268.749023,8278.354492,8287.960938,8297.567383,8307.171875,8312.245117,8317.316406,8322.388672,8327.460938,8332.533203,8335.15625,8337.77832,8340.401367,8343.024414,8345.657227,8350.193359,8354.727539,8359.263672,8363.798828,8368.333984,8365.589844,8362.845703,8360.100586,8357.358398,8354.613281,8353.498047,8352.382813,8351.267578,8350.15332,8349.039063,8349.71875,8350.398438,8351.078125,8351.757813,8352.4375,8352.487305,8352.536133,8352.585938,8352.635742,8352.68457,8352.509766,8352.333008,8352.157227,8351.981445,8351.802734,8350.935547,8350.069336,8349.201172,8348.334961,8347.466797,8346.517578,8345.569336,8344.620117,8343.670898,8342.72168,8341.701172,8340.679688,8339.658203,8338.638672,8337.617188,8337.325195,8337.033203,8336.740234,8336.448242,8336.157227,8337.030273,8337.90332,8338.776367,8339.650391,8340.523438
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,5787.532227,5934.578125,6081.630859,6228.702637,6375.836426,6522.957031,6476.920898,6430.884766,6384.848633,6338.812012,6292.775879,6272.641602,6252.506836,6232.373047,6212.23877,6192.104492,6202.865234,6213.625,6224.382813,6235.14209,6245.900879,6250.185059,6254.469238,6258.752441,6263.036621,6267.319336,6256.715332,6246.111328,6235.507324,6224.903809,6214.298828,6192.722168,6171.144531,6149.567383,6127.990234,6106.412598,6120.356934,6134.299805,6148.244141,6162.1875,6176.129883,6181.040039,6185.951172,6190.860352,6195.770508,6200.680664,6178.148926,6155.618164,6133.086914,6110.556152,6088.024902,6067.730957,6047.437012,6027.143066,6006.849121,5986.556152,5959.720703,5932.884277,5906.048828,5879.212891,5852.376953,5811.570801,5770.765137,5729.958496,5689.152344,5648.345703,5598.32959,5548.313477,5498.297363,5448.282227,5398.266113,5346.504883,5294.744629,5242.984863,5191.224609,5139.463867,5087.623535,5035.782715,4983.941895,4932.101074,4880.259766,4855.140137,4830.019531,4804.898926,4779.77832,4754.659668
BEL,779.4032593,780.8565063,782.3099365,783.7633667,785.2167969,786.670166,783.8634033,781.0565186,778.2496338,775.442749,772.6359253,770.0751953,767.5145874,764.9537964,762.3930664,759.8324585,759.5581665,759.2839966,759.0097656,758.7355957,758.4613037,758.4675903,758.4738159,758.4799805,758.4862671,758.4925537,758.1090698,757.7254639,757.34198,756.9584351,756.5748901,755.020752,753.4664917,751.9122925,750.3582153,748.803894,752.4628906,756.121582,759.7800293,763.4379883,767.0959473,769.2880249,771.4799805,773.671936,775.8638916,778.0557251,779.282959,780.5100708,781.7373047,782.9645996,784.1919556,787.2498779,790.3080444,793.3664551,796.4249878,799.4837036,803.1238403,806.7642822,810.4052734,814.0465088,817.6882324,820.4468994,823.2057495,825.9651489,828.7248535,831.4850464,833.2147217,834.9447632,836.6751709,838.4057617,840.1368408,841.6096802,843.0831299,844.5569458,846.0310669,847.5054932,848.701416,849.897644,851.0941162,852.2908325,853.487793,854.4161377,855.3446045,856.2734375,857.2025757,858.1316528
BLZ,125.5719833,126.3245468,127.076973,127.8294449,128.5819397,129.3344269,140.4622498,151.5900879,162.7179108,173.8457336,184.9735565,184.7355804,184.4975586,184.2595673,184.0215607,183.7835693,185.9438324,188.1039734,190.2640533,192.4240265,194.5839386,206.698822,218.8130341,230.9265137,243.0393524,255.1514893,258.1186829,261.0856323,264.0522766,267.0186768,269.9848022,270.4793396,270.9738159,271.4682312,271.9625549,272.4568176,272.3807068,272.3045959,272.2284851,272.1524048,272.0763245,270.2497559,268.4232483,266.5967102,264.7701416,262.9436646,262.1074524,261.2712402,260.4350586,259.598877,258.7626343,257.9875183,257.2124023,256.4372559,255.6621094,254.8869629,254.0730896,253.2592316,252.4453583,251.6315002,250.8176117,249.9462128,249.0747833,248.2033691,247.3319397,246.4605103,245.5945282,244.7285156,243.8625336,242.9964905,242.1305084,241.2997284,240.4689941,239.6382294,238.8074646,237.9767456,236.9836731,235.9906006,234.9975281,234.0044403,233.0113678,232.0953522,231.1793213,230.2633057,229.34729,228.4312134
BEN,3328.4104,3377.5,3426.978027,3476.408203,3525.904785,3575.346924,3613.177979,3662.00708,3699.6604,3749.085449,3793.323486,3840.681641,3888.800781,3951.336182,4024.554932,4085.399414,4133.852051,4153.748535,4186.992188,4275.208496,4315.722168,4335.225098,4356.329102,4428.884277,4469.565918,4551.584961,4589.972656,4639.446777,4681.708496,4758.73584,4795.540039,4816.233887,4892.058105,4912.713379,4929.48291,4951.786133,4971.408691,4999.818359,5046.026367,5070.49707,5095.179199,5183.093262,5239.740723,5262.630859,5303.103027,5334.196777,5356.474121,5410.354004,5429.599121,5447.711426,5453.589844,5474.911133,5487.620605,5497.708496,5501.97998,5506.063965,5503.128418,5504.275391,5505.458496,5508.746582,5513.500977,5520.548828,5527.568848,5532.86084,5543.512207,5523.249023,5523.65918,5497.037109,5493.782227,5494.23584,5485.681152,5467.931152,5442.719238,5443.097168,5443.476563,5443.855957,5435.218262,5426.674805,5427.200195,5427.724121,5428.249512,5428.350586,5428.45166,5428.553223,5428.655762,5428.757813
BTN,160.0832367,163.1389313,166.1946411,169.2503357,172.306015,175.3616943,175.7927704,176.2238312,176.6549072,177.085968,177.5170288,180.4122314,183.3074341,186.2026672,189.0978546,191.9930725,196.1178436,200.2426147,204.3673553,208.4921112,212.6168823,214.7620697,216.9073029,219.052536,221.1977081,223.3421478,224.1060638,224.8699493,225.6338654,226.3977509,227.1616669,232.2764893,237.3913116,242.5061035,247.6209106,252.7357178,254.1419678,255.548172,256.9543762,258.3605042,259.7666931,261.1044006,262.4421387,263.7798767,265.1175842,266.4553528,266.6845703,266.9137573,267.1429749,267.3721619,267.6013489,267.923645,268.2460022,268.5682678,268.8905945,269.2128601,269.6021729,269.9913635,270.3805237,270.7696838,271.1588745,270.9075928,270.656311,270.4050293,270.1537781,269.9024963,269.7381287,269.5737,269.4092102,269.2447815,269.0803223,268.9359741,268.7915649,268.6471863,268.5027771,268.3583984,268.3614197,268.3644409,268.3674316,268.3703918,268.3734131,268.684021,268.9946289,269.3052063,269.6157532,269.9263611
BOL,4960.81543,5048.058105,5135.169434,5222.084473,5308.79834,5395.308594,5427.552734,5459.794922,5492.035645,5524.273438,5556.509766,5580.744141,5604.978516,5629.212891,5653.447266,5677.683594,5709.463867,5741.245605,5773.02832,5804.810547,5836.594238,5863.139648,5889.679688,5916.221191,5942.716797,5967.969238,5978.470703,5988.914551,5998.949219,6008.822266,6018.880859,6019.762695,6022.17334,6024.619141,6027.099121,6029.618164,6045.520996,6061.441895,6077.381348,6093.339844,6109.317871,6119.284668,6129.266602,6139.26709,6149.284668,6159.320801,6154.381348,6150.300293,6146.230957,6142.175781,6138.134277,6138.105469,6138.094727,6138.101074,6138.125977,6138.169922,6133.330566,6128.516602,6123.729492,6118.971191,6114.244141,6109.494141,6105.124023,6100.810547,6096.553223,6092.54541,6087.854004,6083.255859,6078.765137,6075.913086,6073.248535,6076.762695,6080.365723,6083.975098,6087.586914,6091.199219,6101.388672,6111.580566,6121.777344,6131.978027,6142.365723,6173.130859,6203.907227,6234.697266,6265.503906,6296.324219
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1046.49292,1062.904297,1079.339844,1095.775269,1112.210327,1128.663086,1120.165405,1111.667725,1103.170044,1094.672241,1086.174316,1080.960327,1075.746216,1070.531982,1065.317993,1060.103882,1060.041016,1059.978271,1059.915405,1059.852539,1059.789917,1059.126465,1058.463379,1057.800171,1057.136841,1056.473877,1053.994751,1051.515625,1049.036743,1046.557617,1044.078613,1040.070068,1036.061523,1032.052979,1028.044312,1024.035767,1028.158081,1032.28064,1036.403198,1040.526001,1044.648804,1045.839111,1047.032715,1048.226318,1049.420166,1050.614014,1048.747559,1046.881104,1045.014648,1043.148193,1041.281738,1039.982666,1038.68335,1037.384155,1036.084961,1034.785767,1032.306274,1029.826904,1027.347412,1024.868042,1022.388489,1018.866638,1015.344727,1011.822876,1008.300903,1004.778992,1000.164246,995.5496216,990.9347534,986.3201294,981.7053833,976.9371338,972.1687622,967.4005737,962.6322632,957.8639526,952.6151123,947.366333,942.1175537,936.8686523,931.619812,928.2738037,924.9277344,921.581604,918.2355957,914.8896484
BWA,346.9615173,392.4788208,437.9961548,483.5132141,529.0305176,574.546814,700.4797974,826.4128418,952.3457031,1078.278809,1204.211914,1233.400146,1262.588379,1291.776733,1320.964966,1350.15332,1353.415771,1356.677856,1359.940308,1363.202515,1366.4646,1369.55188,1372.638916,1375.725952,1378.81311,1381.900269,1384.748047,1387.596069,1390.44397,1393.291992,1396.140015,1398.778931,1401.418091,1404.057007,1406.695923,1409.331055,1416.293457,1423.256104,1430.21875,1437.181274,1444.143921,1449.272949,1454.4021,1459.531006,1464.625732,1469.740845,1473.107422,1475.184692,1478.47168,1480.548584,1482.624634,1485.378784,1489.333008,1492.085693,1494.837646,1497.588623,1499.603882,1501.619751,1503.63623,1505.651733,1507.667603,1508.932495,1510.197144,1511.458374,1512.721069,1513.984131,1515.413696,1516.844482,1518.275391,1519.706787,1521.138184,1523.449097,1524.452026,1525.456299,1526.462524,1527.462891,1528.617798,1529.77832,1530.982666,1533.478149,1534.676147,1536.920166,1541.996216,1545.383057,1548.110352,1553.169067
BRA,89456.47656,90090.75,90724.91406,91359.25781,91993.82813,92628.61719,92571.33594,92514.0625,92456.78125,92399.53125,92342.27344,92118.96094,91895.69531,91672.42188,91449.1875,91225.96094,90835.96094,90445.96094,90056.03906,89666.40625,89276.89844,88592.01563,87907.17969,87222.77344,86538.75781,85856.32813,84880.01563,83903.90625,82928.32813,81953.02344,80977.625,79811.85156,78655.73438,77500.53906,76345.53906,75190.85156,74553.51563,73916.3125,73279.29688,72642.86719,72002.75,71164.61719,70326.77344,69489.17969,68651.64063,67814.20313,66811.91406,65809.42188,64806.95313,63804.51172,62802.07422,61800.67969,60798.69141,59796.44922,58794.21094,57791.96484,56779.56641,55767.16406,54754.60156,53741.75781,52728.35547,51730.55469,50732.78906,49735.07422,48737.42578,47739.69922,46824.16406,45907.52734,44990.22266,44071.46484,43153.06641,42321.45703,41490.01172,40658.83594,39826.57422,38994.39063,38279.94141,37570,36861.16797,36152.74219,35445.60547,34880.39063,34316.14453,33753.89063,33192.08203,32631.37891
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
