"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,4488.796875,4474.321777,4453.942871,4439.94043,4418.448242,4405.47998,4380.104004,4370.908691,4357.0625,4351.884766,4339.994141,4345.379883,4340.906738,4331.040527,4320.317871,4307.627441,4307.463379,4300.749023,4293.658691,4287.380859,4280.431641,4274.880371,4268.143066,4263.023926,4260.394531,4255.280273,4253.583984,4252.037598,4246.701172,4249.740723,4245.335938,4241.794434,4239.840332,4236.677734,4234.595703,4232.587402,4226.647461,4225.791992,4223.873047,4214.663574,4213.67627,4216.791992,4215.560059,4210.712891,4205.492188,4202.865234,4200.516113,4200.404297,4198.28418,4195.486328,4195.172363,4196.197266,4189.956055,4173.395996,4172.826172,4174.746582,4168.69043,4170.45459,4171,4169.231934,4169.063965,4165.687988,4163.358398,4164.662109,4167.342285,4168.770996,4165.645996,4170.779785,4176.416504,4183.643066,4182.737305,4186.472168,4190.744141,4182.475586,4190.233398,4191.279297,4187.771484,4198.85791,4188.072754,4192.348145,4196.787109,4203.150879,4202.032227,4206.904297,4200.571289,4205.061523
AUT,1195.629272,1221.688965,1217.388916,1204.957031,1200.062744,1178.34314,1176.201904,1178.376099,1167.81311,1163.022827,1167.864258,1152.77356,1138.116699,1131.360352,1132.437988,1125.171875,1117.66272,1105.628296,1099.323853,1090.106323,1090.537964,1078.080566,1070.006836,1063.267578,1053.508667,1045.186646,1034.21814,1036.180542,1031.518921,1026.857666,1022.19635,1015.700195,1010.555664,1005.410278,1000.264587,995.1189575,991.9530029,990.1981201,984.798645,983.0357666,975.567688,970.5579834,968.7578125,966.9577026,965.1577148,963.3577881,959.7036133,956.0494385,946.9160156,941.9036865,938.2576294,935.2765503,932.2954712,929.3148804,926.3341675,923.3538818,920.8505859,914.6027222,911.1206665,907.6385498,900.4626465,896.6107788,890.1889038,891.1067505,887.1965332,883.2867432,877.9850464,872.6829834,867.3798828,859.7706909,854.4624023,849.2390747,840.8411865,834.4686279,824.338501,818.0684204,811.0700073,802.5482788,796.3880005,786.6392822,777.2480469,771.2998047,763.6699219,756.4019165,750.4434814,744.1639404
AZE,1129.216309,1131.017212,1132.010498,1132.950317,1132.195801,1133.874634,1135.015381,1134.67395,1135.72644,1135.01355,1136.041748,1136.801514,1137.477173,1138.162598,1138.849731,1139.548584,1139.553101,1139.556274,1139.564575,1139.576538,1139.603149,1138.255859,1138.30896,1138.362427,1138.421875,1138.491943,1138.614014,1138.737793,1138.861816,1138.990112,1139.119385,1139.323486,1139.519165,1139.714966,1139.91272,1140.110107,1140.33374,1140.556519,1140.779541,1141.002319,1141.22522,1141.18811,1141.151123,1141.114014,1141.076904,1141.039673,1140.890625,1140.741699,1140.592896,1140.444092,1140.295288,1140.104126,1139.913086,1139.722656,1139.532959,1139.343262,1138.913574,1138.484009,1138.054199,1137.624634,1137.194824,1136.895508,1136.596069,1136.296997,1135.997681,1135.698364,1135.329346,1134.942383,1134.555298,1134.168091,1133.781006,1132.272827,1129.899658,1129.057983,1128.633789,1128.209839,1126.432861,1122.624756,1121.827148,1121.051025,1120.741333,1120.14978,1118.748779,1117.213867,1115.653442,1114.120728
BHS,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.52686888,0.526868582,0.526850224,0.526597142,0.5265975,0.525336862,0.5251531,0.523980796,0.523973405,0.523966789,0.523967147,0.523966789,0.523967147,0.523966789,0.523967147
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,503.855072,504.0335999,504.2120667,505.5737305,507.8598938,508.0083313,509.1368103,511.4916992,512.5025635,512.7267456,514.3728638,517.2875977,518.9780273,531.4157715,531.5211182,531.5450439,541.5648804,541.8016357,542.0383911,542.2751465,542.5119019,542.9014282,544.4123535,545.8276367,543.7300415,545.0897827,545.9575806,546.822998,547.8137207,548.677002,528.2900391,530.8591919,543.6138306,543.4150391,543.2234497,552.6566162,552.8864136,552.9771118,553.0679932,553.1592407,556.3045654,556.0696411,555.8347168,555.5998535,562.0222168,561.7155762,561.4230957,561.2399292,571.1276855,570.7324829,570.3374023,569.9645996,569.5895386,569.2145996,568.8396606,568.4649658,568.0467529,567.626709,567.204834,566.7805786,566.3564453,566.1842651,565.8291626,565.4741211,565.2977295,564.9406128,564.4893799,563.1870117,562.9002686,562.6135254,562.3267212,562.1688843,562.0108032,561.8527832,561.6948853,561.5368652,561.6938477,561.850769,562.0078125,562.164917,562.3220825,562.6934814,563.0650635,563.4367676,563.8084717,564.1802979
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,2899.548584,2873.783936,2818.123779,2789.787109,2748.912354,2735.478027,2736.008057,2736.149414,2737.359863,2737.501221,2737.642822,2741.55957,2738.377441,2733.043213,2731.078613,2724.763916,2726.057617,2728.031982,2728.273682,2729.062012,2725.342529,2722.020996,2723.609619,2713.079346,2714.142578,2714.513672,2714.80542,2716.342529,2712.294678,2705.643799,2700.70752,2689.697754,2685.337402,2681.170898,2683.933594,2684.948486,2678.495361,2679.289307,2675.711182,2671.805664,2665.493652,2666.052979,2666.592041,2666.636963,2667.542969,2666.960205,2666.156738,2665.353271,2664.550049,2663.746582,2662.596924,2661.451904,2661.738525,2656.04248,2651.455078,2649.334473,2649.33252,2639.692383,2641.337402,2633.509277,2632.409668,2628.034424,2625.115479,2621.902588,2617.962402,2610.496094,2609.931885,2603.715088,2592.101318,2580.780762,2574.09668,2560.310303,2551.862793,2535.933594,2511.495117,2496.815918,2476.825195,2465.195313,2444.825684,2432.261963,2413.419922,2398.577148,2376.667236,2372.507568,2368.250244,2363.995117
BEL,491.180481,492.3513184,493.5534668,494.8171082,496.080658,497.3441162,496.467041,495.5899353,494.7128296,493.8356934,492.9584961,492.1458435,491.3330688,490.5202637,489.707428,488.8945313,486.7880249,484.681488,482.5749207,480.4684143,478.3618774,476.2759705,474.190033,472.1040955,470.0169067,467.9291077,465.2054749,462.4819336,459.7583008,457.0347595,454.3112183,451.4651184,448.618988,445.7729187,442.9267578,440.0811462,438.2674255,436.4538269,434.6401367,432.8264771,431.0178833,429.346344,427.6747131,426.0031128,424.3322144,422.6634521,418.2092896,413.755127,409.3009338,404.8467712,400.3926392,396.228302,392.0640564,387.8997192,383.7401428,379.5865479,374.9514771,370.3163757,365.6812439,361.0461426,356.4110107,351.6011963,346.7913208,341.9815063,337.1707153,332.3599548,326.9970398,321.6341248,316.2712402,310.9083252,305.5454102,300.0963745,289.9795227,284.5992432,279.2189331,273.8386536,268.480957,263.1233521,257.765686,252.4590759,247.1543427,243.2516022,239.3489075,232.8461914,226.5062561,222.6599121
BLZ,34.35612869,34.46178436,34.21360397,34.07678223,34.14144516,34.23942184,34.26156235,34.28393936,34.30638885,34.32884598,34.35133362,34.36915588,34.36291122,34.35666275,34.35042191,34.34417725,34.3177948,34.29140472,34.26502991,34.23865891,34.21229172,34.1688118,34.12504578,34.08121872,34.0380249,33.99518204,33.93494034,33.87360001,33.81229401,33.75074768,33.68894577,33.61881256,33.54865265,33.47781372,33.40696716,33.33615112,33.27591324,33.21569061,33.15547562,33.09526443,33.03504944,32.9270401,32.81856155,32.7101059,32.60168457,32.49327469,32.34898758,32.20474625,32.06056595,31.91710663,31.77397537,31.62948608,31.4848938,31.3366394,31.17672729,31.02106285,30.83837509,30.65572548,30.47313881,30.29070473,30.1083374,29.91321182,29.7167511,29.51389885,29.30841637,29.1035614,28.88763428,28.67174911,28.4559803,28.24025154,28.02456665,27.77853966,27.53255653,27.28662109,27.04072762,26.79500389,26.50470543,26.21446228,25.92428589,25.63418388,25.34413719,25.0218792,24.69965744,24.37756157,24.05554581,23.73358345
BEN,609.7745972,616.2930908,647.5253906,670.0255737,682.916626,727.7272949,748.3275146,768.1243286,810.8337402,855.4465332,894.9683838,944.2529297,978.4093628,1048.686768,1077.393555,1102.906006,1164.359741,1173.015137,1216.924805,1296.991699,1359.499146,1383.333862,1449.612793,1513.317383,1569.531494,1641.927002,1690.857788,1757.315674,1841.497681,1900.990356,1925.209717,1961.449707,2054.569092,2070.150635,2091.86499,2118.921387,2240.533936,2280.288086,2296.03125,2343.447754,2407.709717,2549.473389,2626.376221,2761.358154,2877.254883,2958.436035,3031.967285,3231.884521,3358.952637,3396.418213,3608.728516,3695.977295,3735.456787,3841.857422,3928.522705,3947.860596,3975.002686,3975.356689,3975.839844,3983.584473,3994.27417,3993.529785,3992.797852,4026.927246,4024.318115,4036.844971,4035.095703,4055.335449,4058.12793,4057.333984,4061.403076,4072.365234,4091.105469,4088.502686,4086.206299,4085.645264,4090.219238,4095.68335,4093.404053,4091.125488,4089.81958,4087.826904,4085.835938,4083.845215,4081.856201,4079.867432
BTN,138.4808655,139.2411804,140.0015106,140.7618408,141.5221863,142.2825012,142.5639648,142.845459,143.1269226,148.3059998,148.5778198,149.3535004,159.3231659,165.5264587,168.7743835,169.5878601,170.3472748,171.1066895,174.584198,175.3320465,176.0798645,177.0708466,178.0618286,190.2432709,191.2302551,192.2172241,192.993042,193.7291718,196.4920502,197.2213135,205.220993,219.0058594,219.8991241,220.8030243,221.8186646,236.1822205,236.9940033,237.8056488,238.6172791,239.4288635,240.2403717,241.2015228,242.1626282,243.1237335,244.0848083,245.045929,246.4676514,247.889328,249.3109741,250.7325592,252.1541595,270.5243835,272.9200439,275.3155823,277.7111511,284.8287354,288.6990356,278.9914551,281.9194946,284.8474731,287.7753296,292.07724,296.3770752,300.6747131,307.7246399,311.9848328,317.1018372,313.7841797,302.8189392,306.3781738,309.9356079,297.7276306,299.6295776,301.5306396,288.4657593,289.3568726,290.5030518,291.6491394,292.8735352,294.019104,295.1643982,296.5870667,298.0097046,299.4322815,300.8545837,302.2770081
BOL,5618.445801,5613.394531,5608.848633,5604.918457,5600.925781,5596.45166,5593.933105,5591.37793,5588.605957,5585.973145,5583.054688,5580.253906,5577.484375,5574.783203,5571.94873,5569.117188,5565.041504,5561.895508,5558.746094,5556.810547,5553.941895,5549.749512,5545.634766,5541.497559,5537.304688,5533.19873,5529.530762,5524.855957,5520.175781,5515.417969,5511.791016,5507.227539,5502.803711,5497.661621,5492.483887,5487.202637,5481.923828,5477.464355,5472.157715,5466.838379,5461.672363,5456.168945,5450.577637,5444.778809,5438.726563,5432.800781,5427.858398,5423.124023,5418.254883,5413.228027,5408.32666,5402.974609,5397.572266,5392.183105,5386.825195,5381.601074,5375.262695,5368.52832,5361.443359,5354.25,5346.897461,5339.960449,5332.105957,5324.071777,5315.9375,5307.808105,5298.692871,5289.601074,5280.793457,5271.435059,5261.422363,5251.572266,5241.020508,5229.972656,5218.95166,5207.835938,5195.506348,5183.036621,5170.588379,5157.847656,5144.141602,5129.101074,5113.966309,5098.563477,5083.926758,5069.702637
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,790.3413086,789.0829468,787.4230347,790.3154297,797.2386475,793.0909424,793.5844727,794.078186,794.5720215,795.0661011,795.5602417,796.1448364,796.7293701,797.3139648,797.8985596,798.4831543,797.4199829,796.3568115,795.2936401,794.2305908,793.1673584,791.8080444,790.4487915,789.0895996,787.7302856,786.3711548,784.7432251,783.1154175,781.4876099,779.8598633,778.2319336,777.2299805,776.2279663,775.2259521,774.2238159,773.2217407,772.5900879,771.958313,771.3265381,770.6947632,766.9016724,766.421875,759.4715576,759.0230713,758.5744629,758.1259766,756.3525391,754.5791016,752.805603,751.0321045,749.2647095,747.9725952,746.680603,736.7636719,732.7432861,731.4678345,723.7911987,721.770813,719.7503052,717.7297974,713.1295776,710.6781006,708.2266846,705.7752686,703.3237915,700.8759155,698.1600342,695.6326904,692.9041748,690.1867065,687.4914551,684.7891846,682.0869141,679.3847046,676.6824341,673.9801636,671.310791,668.6255493,665.9431763,663.2608643,660.5784912,657.8825073,657.2276001,650.4575806,649.8704224,643.5979004
BWA,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.24677E-10,1.682410717,1.682315111,3.407780409,3.407464504,3.4071486,3.40683198,3.406806946,3.406781673,3.406756639,3.40673089,3.406706333,3.406706333,3.406706333,3.406706333,3.406706333,6.725691319,6.725689411,12.58221531,12.58221531,12.58221531,25.5967598,26.65492821,38.3953743,64.1926651,81.07049561,87.19309998,119.9293365,133.8774872,149.0685577,162.1918488,171.1942749,180.7085724,191.6216888,194.0594177,202.7761993,208.2541962,208.596283,230.8602905,241.7779999,244.9427185,249.5089417,255.975296,259.5636902,262.4127502,265.7668457,277.5088806,280.4647522,280.4770508,280.489563,284.0407104,284.0531311,284.0648193,298.34375,309.5398865,312.7827454,312.7925415,318.3268433,318.3350525,327.8867493,331.2957764,331.3029785,332.2860107,332.276947,334.0232544,334.0142212,350.225708,351.9653625,351.9171753,352.886322,353.9008789,358.1353455,358.9515381,363.2314758,381.0773315,397.1094666,398.956604
BRA,60642.26563,60599.875,60579.17969,60556.39844,60548.35547,60533.32422,60517.46875,60508.5,60475.55469,60435.04688,60415.01172,60383.4375,60342.07422,60327.6875,60283.33594,60225.32031,60188.64844,60150.42578,60103.67578,60056.13672,60010.77734,59926.78906,59861.89063,59760.3125,59672.39844,59582.77734,59457.01172,59304.02344,59190.91016,59085.03125,58981.39844,58822.84766,58672.34375,58556.15234,58396.36328,58272.91016,58124.82031,57943.07422,57806.22266,57661.43359,57517.90625,57338.64844,57172.3125,56994.01172,56831.22266,56664.375,56442.60156,56241.33594,56036.86328,55817.55078,55611.65625,55363.11328,55107.76953,54842.94531,54576.42578,54308.98047,54029.71875,53762.5,53504.19922,53246.13672,52988.21094,52714.49219,52433.98047,52153.0625,51875.96875,51596.67578,51307.66797,51016.19922,50721.65625,50422.92188,50121.91016,49827.69141,49530.92578,49235.86328,48939.92578,48643.61328,48354.40625,48062.00781,47765.57031,47467.17578,47169.12109,46890.80469,46612.22656,46333.76172,46056.4375,45781.15625
VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
