"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AUS,54204,53742.71094,53281.42578,52820.14453,52358.875,51897.60938,51866.37109,51835.13281,51803.89063,51772.64844,51741.42188,51710.17578,51678.94141,51647.69922,51616.46484,51585.21875,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51585.22266,51584.84375,51584.46484,51584.08984,51583.70703,51583.32422,51582.94922,51582.56641,51582.1875,51581.80859,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51581.43359,51557.14453,51532.85156,51508.55859,51484.27344,51459.98047,51435.69531,51411.40234,51387.12109,51362.82813,51338.53906,50940.04688,50541.5625,50143.26953,49745.10156,49346.93359,48948.77344,48550.625,48152.48047,47754.33594,47356.1875,47024.0625,46713.74609,46485.92188,46259.57813,46041.70703,45825.69922,45608.90625,45390.91016,45176.84375,44959.03125,44835.48438,44709.875,44579.39063,44420.69531,44245.69922,44065.42188,43901.74219,43737.4375,43557.13672,43377.66016
AUT,2592.978027,2592.95874,2592.939941,2592.920898,2592.902344,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2592.883301,2579.352539,2565.822021,2552.291504,2538.760986,2525.230469,2511.699463,2498.169189,2484.638428,2471.10791,2457.577393
AZE,3462.05957,3456.303467,3450.547119,3444.791016,3439.035156,3433.279053,3427.213867,3421.148438,3415.082764,3409.017334,3402.951904,3396.886719,3390.821045,3384.755859,3378.690186,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.625,3372.624512,3372.624268,3372.624268,3372.624268,3372.623779,3372.623535,3372.623047,3372.623047,3372.622803,3372.622803,3364.677979,3356.733398,3348.788818,3340.844238,3332.899414,3324.955078,3317.010254,3309.06543,3301.121094,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.176514,3293.170898,3293.165527,3293.160156,3293.154785,3293.148682,3293.143311,3293.138184,3293.132568,3293.127197,3293.121582,3289.707031,3286.292969,3282.878418,3279.464111,3276.050049,3272.635498,3269.221436,3265.806885,3262.392578,3258.978271,3232.978027,3206.978516,3180.978271,3154.978516,3128.978516,3102.97876,3076.97876,3050.97876,3024.979004,2998.979004
BHS,3.830334902,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830335855,3.830338001,3.830335855,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830338478,3.830336332,3.830337048,3.830336332,3.830337048,3.830336332,3.830337048,3.830336332,3.830337048,3.830336332,3.830337048,3.830336332,3.830336332,3.830336571,3.830337286,3.830338001,3.830337048,3.830337286,3.830338001,3.830338478,3.830338717,3.830338001,3.822378159,3.822289228,3.822199821,3.822109938,3.82201767,3.821927309,3.821836948,3.821746111,3.821652412,3.821561098,3.821563005,3.82156229,3.82156229,3.821563721,3.82156229,3.82156229,3.821564198,3.821563005,3.821563005,3.821563005,3.82156229,3.82156229,3.821561813,3.821563721,3.821560621,3.821563005,3.821563005,3.821562529,3.82156229,3.821564436
BHR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BGD,8602.576172,8552.430664,8476.952148,8416.500977,8395.776367,8382.713867,8391.010742,8418.412109,8445.56543,8472.200195,8497.43457,8524.556641,8553.015625,8581.475586,8609.933594,8638.393555,8680.983398,8723.573242,8766.164063,8808.75293,8851.342773,8893.932617,8936.523438,8979.113281,9021.702148,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.292969,9064.183594,9064.077148,9063.967773,9063.859375,9063.751953,9063.643555,9063.536133,9063.426758,9063.319336,9063.211914
BRB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLR,8687.081055,8728.169922,8769.260742,8810.351563,8851.441406,8892.53125,8927.455078,8962.37793,8997.301758,9032.224609,9067.148438,9102.072266,9136.996094,9171.919922,9206.841797,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625,9241.765625
BEL,1270.58374,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618,1270.583618
BLZ,159.9281311,159.9281158,159.9281158,159.9281158,159.9281158,159.9281158,156.8969727,153.8658142,150.8346558,147.8034821,144.7723389,141.7411804,138.710022,135.6788635,132.6477051,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165314,129.6165466,129.6165466,129.6165314,129.6165466,129.6165466,129.6165314,129.6165466,129.6165466,129.6165619,129.6165466,129.6165466,129.6165466,129.6165619,129.6165466,129.6165619,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466,129.6165466
BEN,3938.185547,3938.185547,3938.185547,3938.185547,3938.185547,3938.185547,3938.449463,3938.714111,3938.978027,3939.24292,3939.507568,3939.772705,3940.037598,3940.302246,3940.568115,3940.833252,4092.268066,4243.703613,4395.138672,4546.57373,4698.008301,4849.443359,5000.87793,5152.313477,5303.749023,5455.184082,5585.570801,5715.957031,5846.459961,5978.479004,6110.583008,6242.830078,6375.39209,6509.629395,6649.768066,6793.341797,6854.033203,6916.581055,6987.972168,7059.558105,7131.347656,7203.348633,7275.501465,7347.805664,7420.272461,7492.912598,7493.284668,7493.657227,7494.029297,7494.401367,7494.773926,7495.146973,7495.519531,7495.89209,7496.265137,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672,7496.638672
BTN,298.5640869,299.8487244,300.4286194,297.3007202,292.658905,286.1030579,276.8517151,261.4247131,244.2010498,221.4519043,187.1794434,174.8456726,175.6342468,176.4227905,177.2113495,177.9998627,179.1799469,180.3600159,181.5401001,182.7201691,183.900238,185.080307,186.2603455,187.4404602,188.6205139,189.8005829,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005524,189.8005676,189.8005524,189.8005676,189.8005524,189.8005371,189.8005371,189.8005371,189.8005524,189.8005371,189.8005524,189.8005676,189.8005371,189.8005676,189.8005524,189.8005371,189.8005524,189.8005676,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.8005371,189.7512054,189.7018585,189.6525116,189.6031647,189.553833,189.5045013,189.4551544,189.4058228,189.3564758,189.3071289
BOL,10579.26172,10582.17871,10588.23535,10596.4502,10605.32422,10614.85352,10673.12402,10731.48438,10789.93945,10848.49414,10907.16016,10965.94531,11024.87891,11083.97363,11143.25195,11202.71484,11203.55469,11204.39746,11205.24023,11206.08496,11206.93066,11207.77734,11208.62402,11209.47266,11210.32227,11211.17285,11210.57324,11209.97363,11209.37402,11208.77539,11208.17676,11207.57715,11206.97656,11206.37695,11205.7793,11205.17969,11203.07129,11200.96387,11198.85645,11196.74707,11194.63965,11192.53125,11190.42285,11188.31543,11186.20801,11184.09863,11183.96582,11183.83105,11183.69727,11183.56348,11183.42969,11183.29492,11183.16211,11183.02734,11182.89355,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75879,11182.75781,11182.75781,11182.75781,11182.75781,11182.75684,11182.75684,11182.75488,10995.46484,10808.17285,10620.87988,10445.36133,10278.21582,10113.68555,9958.083984,9805.039063,9652.22168,9499.508789
BES,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIH,1836.833984,1836.809326,1836.78479,1836.760132,1836.735474,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.710693,1836.662842,1836.615356,1836.567627,1836.519897,1836.47229,1836.424683,1836.376709,1836.329102,1836.281494,1836.233765,1836.195557,1836.157227,1836.119019,1836.080444,1836.042236,1836.003906,1835.96582,1835.92749,1835.889282,1835.850952,1835.848511,1835.845825,1835.843384,1835.84082,1835.838257,1835.835693,1835.833252,1835.830933,1835.828125,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684,1835.825684
BWA,346.9615173,521.4483643,695.949707,870.4619751,1044.982178,1219.324707,1223.884155,1228.443481,1233.002197,1237.560791,1242.119019,1246.677002,1251.234619,1255.791748,1260.348633,1264.905273,1264.970215,1265.035522,1265.100586,1265.165894,1265.230957,1265.296143,1265.361328,1265.426514,1265.491577,1265.556763,1265.721069,1265.885498,1266.050049,1266.214478,1266.378784,1266.543213,1266.707764,1266.87207,1267.036499,1267.20105,1267.464233,1267.727539,1267.990723,1268.25415,1268.517212,1268.780518,1269.043701,1269.307129,1269.57019,1269.833496,1269.834351,1269.835205,1269.836304,1269.837158,1269.838013,1269.838867,1269.839722,1269.840576,1269.841553,1269.842407,1269.84314,1269.843506,1269.843994,1269.844604,1269.845215,1269.845703,1269.846436,1269.847046,1269.847534,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145,1269.848145
BRA,150098.75,153688.6875,157300.1875,160935.2969,164570.4844,168210.2656,170654.5,173096.9688,175536.7031,177974.2031,180409.0781,182838.1875,185263.0156,187683.1094,190096.2344,192474.4063,194131.8594,195789.4688,197447.2656,199105.1719,200763.1875,202421.3125,204079.5156,205737.8438,207396.2344,209054.7188,208914.4531,208774.1875,208633.9219,208493.6563,208353.3906,208213.125,208072.8438,207932.5938,207792.2969,207652.0313,207373.9063,207095.7813,206817.6875,206539.5469,206261.4219,205983.2969,205705.1719,205427.0625,205148.9219,204870.7969,204843.6094,204816.4375,204789.2344,204762.0313,204734.8438,204707.6406,204680.4844,204653.2813,204626.0781,204598.8906,204598.0781,204597.2813,204596.4844,204595.6563,204594.8438,204594.0313,204593.2344,204592.4063,204591.5938,204590.7656,204590.4219,204590.0313,204589.6406,204589.2813,204588.8906,204588.5156,204588.1406,204587.75,204587.3438,204586.9688,203800.875,203014.75,202228.6094,201425.2656,200610.9063,199794.1563,198968.7031,198141.5156,197314.3438,196487.1719
